Q	forecast	logq	logforecast		
12.63596625	21.98416738	2.536547212	3.09032253		
10.82235466	22.27352985	2.381613871	3.103398971		
9.075413119	21.66448646	2.205568902	3.075674351		
10.93405924	19.44629378	2.391882618	2.967656501		
16.07506518	15.90215693	2.777269325	2.766454756		
25.09519235	15.98284196	3.222676288	2.77151577		
29.53703742	19.25613049	3.385644982	2.957829477		
31.04803868	24.51639784	3.43553564	3.199342193		
24.01746032	36.53043132	3.178781079	3.598145648		
17.14645993	34.27616561	2.841791734	3.534450233		
10.7691333	30.92701723	2.376684015	3.431630146		
8.508689056	26.54097313	2.141087883	3.278689695		
7.344199965	23.92093025	1.993910881	3.174753818		
6.642472665	21.36930903	1.893484283	3.061955735		
6.282655158	19.13020217	1.837792687	2.951268352		
6.055417842	17.62907749	1.800953382	2.869549669		
5.797268565	16.66554221	1.75738687	2.813343247		
5.311179426	16.0149064	1.669813925	2.773519939		
4.89425508	15.54893946	1.588062085	2.743992434		
4.51070877	15.19244527	1.506454296	2.720798283		
4.548660515	14.90150356	1.514832797	2.701462118		
4.860819699	14.6640076	1.581207086	2.685396029		
5.388516682	14.45545778	1.684270149	2.671072044		
5.72857692	14.47207738	1.745467144	2.672221095		
5.832711227	15.35794178	1.76348194	2.73163272		
5.864755861	15.94816002	1.768960855	2.769343463		
6.084537604	16.47360387	1.805750734	2.801759335		
6.632508014	16.66853538	1.891983015	2.813522833		
7.242574758	17.09085465	1.979976773	2.838543505		
7.630594412	17.16186928	2.032165747	2.842690021		
12.2951031	16.28623981	2.509201061	2.790320568		
29.76416005	15.47076455	3.393304987	2.738952085		
54.38949348	16.15029448	3.996171001	2.781938284		
72.09261245	22.41922207	4.277951576	3.109918719		
65.37628654	72.22247609	4.180159602	4.279751301		
45.31418066	106.2093035	3.813620022	4.665411709		
25.75618634	81.03157731	3.248674845	4.394838922		
16.60151473	56.70504027	2.80949394	4.0378631		
13.85716068	40.64446591	2.628802115	3.704862687		
13.24990413	31.11725993	2.583990317	3.437762647		
15.04821746	25.43843982	2.711259543	3.236261409		
18.82489622	22.70614274	2.935180261	3.122635493		
23.64621572	22.01264866	3.16320309	3.091617227		
27.97080754	24.46021512	3.331161378	3.197047925		
28.58976362	27.93784682	3.353048738	3.329982286		
26.64251085	32.32719567	3.282508092	3.475908847		
24.49990768	33.50351545	3.198669349	3.511650372		
27.71300234	33.39805691	3.321901702	3.508497722		
33.18223997	35.29133052	3.502014792	3.56363734		
36.04649976	59.76221216	3.584809765	4.090373558		
30.36943799	86.88208484	3.413436773	4.464551853		
22.23929139	82.94939071	3.101860607	4.418230671		
15.35479928	61.10854705	2.731428082	4.112651743		
12.7758156	45.45896805	2.547553978	3.816810118		
11.39717947	35.99215522	2.43336591	3.583301004		
10.61669549	30.31891143	2.362427808	3.411771657		
10.18811464	26.87014583	2.321221809	3.29101585		
9.855237561	24.72926009	2.288003046	3.207987161		
9.491448524	23.35827913	2.250391238	3.150951488		
9.154227142	22.4410982	2.214215755	3.110894019		
9.001172797	21.79198653	2.19735488	3.081542312		
9.147201701	21.30168557	2.213448007	3.058786204		
9.500266182	20.90624259	2.251319817	3.040047803		
9.944518076	21.09825939	2.297021452	3.049190544		
10.24525016	22.93573798	2.326814199	3.132696305		
10.08637472	26.43287147	2.311185476	3.274608367		
9.561387552	28.8547774	2.257732858	3.362275574		
8.997330304	29.12006166	2.1969279	3.371427341		
9.069893118	27.36574914	2.20496048	3.3092922		
9.68929367	24.74167478	2.271021531	3.20848906		
10.62132655	23.4829954	2.362863918	3.156276559		
11.0402725	24.18678561	2.401549724	3.185806435		
10.71258565	25.47440186	2.371419279	3.237674099		
9.786517233	26.27212389	2.281005646	3.268508449		
8.949915715	25.3520602	2.191644115	3.232859997		
8.596421106	23.81079963	2.151345966	3.170139244		
8.680826817	22.42569374	2.16111678	3.110207343		
8.785591983	21.50402624	2.173113105	3.068240185		
8.713172546	20.85557016	2.164835966	3.037621067		
8.409859691	20.3688575	2.12940479	3.014007141		
8.107693847	19.97838787	2.092813469	2.994651083		
7.88027014	19.64607156	2.064362185	2.977877398		
7.742514058	19.3500523	2.046726449	2.962695122		
7.576183052	19.07675373	2.025009518	2.948470512		
7.415085287	18.81767379	2.003516477	2.934796523		
7.358738348	18.56840558	1.995888498	2.921461512		
7.40649704	18.32627188	2.002357593	2.908335652		
9.258332782	18.08903349	2.225523987	2.89530587		
19.13074686	17.85563149	2.951296824	2.882318948		
44.74993708	20.0019826	3.801090039	2.995831399		
73.7301004	27.52391513	4.300411134	3.315055268		
89.47152857	86.20597415	4.493920458	4.456739481		
75.92480648	127.3648276	4.329743462	4.847055626		
52.34441488	116.4710512	3.957845244	4.757642754		
32.79784771	80.14078041	3.490362895	4.383784843		
26.32752715	55.575156	3.270615051	4.017736267		
24.30689433	41.0343917	3.190760028	3.714410537		
22.76935409	32.38454262	3.125415513	3.477681229		
20.96997978	27.19665847	3.043091881	3.303094115		
18.99501236	24.04387503	2.944176437	3.179880287		
17.30510597	22.08757978	2.851001601	3.095015449		
15.93210452	20.83545606	2.768336226	3.036656154		
15.10541032	19.99900845	2.715052979	2.995682695		
16.13098199	19.41281705	2.78074177	2.965933521		
18.76211169	19.67369618	2.9318395	2.979282524		
21.7562992	23.20250393	3.079903334	3.144260201		
21.79935515	28.02378477	3.081880389	3.333053605		
19.61669261	30.98600072	2.976380868	3.433535513		
16.74602389	29.44893081	2.818160851	3.382657604		
15.07358075	25.69459415	2.712943592	3.246280625		
14.15757736	23.27126146	2.650249983	3.147219186		
13.63736463	21.74290135	2.612813425	3.07928733		
14.43197119	20.74174048	2.669445967	3.032148118		
16.47947276	20.39837463	2.802115531	3.015455223		
19.06466465	22.34292106	2.947836603	3.10650954		
20.16440494	25.19382816	3.003918918	3.22659905		
20.00124256	26.76549451	2.995794399	3.28711354		
19.51437918	26.40674516	2.971151588	3.273619476		
19.43685554	26.24638108	2.967171034	3.267528116		
19.75978229	26.97108043	2.983648675	3.294765197		
19.71471908	27.96521503	2.981365518	3.330961418		
19.31251949	28.1974073	2.960753564	3.339230034		
18.13469638	28.2730915	2.89782703	3.341910522		
16.56402183	27.33431051	2.807232984	3.308142708		
15.08612618	25.47902113	2.713775526	3.237855413		
13.95107227	23.49745463	2.635556371	3.156892102		
13.20416706	22.1913586	2.580532466	3.099702961		
12.73602865	21.31654883	2.544434878	3.059483712		
12.71016354	20.6965366	2.542401952	3.029966372		
13.18542776	20.26904248	2.579112262	3.009094721		
14.18499094	20.26865329	2.652184429	3.00907552		
15.81731735	21.20032022	2.761105375	3.054016286		
20.67403649	23.83287818	3.028878637	3.171066063		
26.16671616	28.00841838	3.264488228	3.332505121		
31.23622026	51.39262758	3.441578327	3.93949473		
31.35757407	87.755117	3.445455835	4.474550174		
30.44792224	105.9982145	3.416017757	4.66342225		
29.11790504	104.9886755	3.371353279	4.653852492		
27.45546958	88.76746862	3.312565404	4.486020239		
24.30421318	70.82640332	3.190649717	4.260231859		
20.35204166	56.15997437	3.013181234	4.028204303		
17.60070516	45.10716371	2.867938967	3.809041075		
16.3181169	37.56810538	2.792275957	3.626155429		
24.78324822	32.17157791	3.21016795	3.471083389		
40.88829342	28.92821849	3.710843798	3.364817537		
59.37492162	32.84823529	4.083871942	3.491898023		
62.21030537	75.15344941	4.130520667	4.319532016		
52.61486589	105.7304903	3.962998701	4.660893312		
39.03089464	90.48077254	3.664353503	4.50513737		
31.30079699	66.06680774	3.44364356	4.190666469		
28.08023243	50.23817094	3.335065857	3.916775115		
25.80414581	40.16925541	3.250535169	3.693101912		
24.12851971	33.68306911	3.183394531	3.516995311		
22.96282625	29.74539478	3.133876658	3.392674323		
22.25040307	27.30687066	3.102360124	3.307138343		
21.76633554	25.75047744	3.080364535	3.248453168		
21.72763824	24.71382446	3.078585102	3.207362782		
21.8021223	23.98413927	3.082007318	3.177392748		
21.89857164	23.43589782	3.086421413	3.154268942		
21.65615075	22.99549868	3.075289514	3.135298487		
21.54543547	22.61965471	3.070163983	3.118819206		
21.75604112	22.2834048	3.079891472	3.103842222		
22.22489641	21.97173013	3.10121312	3.089756633		
22.38673974	21.67578399	3.108468807	3.076195692		
22.26783765	21.39038816	3.10314338	3.06294167		
22.25068983	21.11249573	3.102373012	3.04986508		
22.68814568	20.84028262	3.121842572	3.036887778		
23.2315854	20.57266205	3.145512792	3.02396311		
23.59376862	20.30898059	3.160982636	3.011063182		
23.4147488	20.0488392	3.153366114	2.998171257		
23.01154558	19.79198957	3.135996072	2.985277289		
22.3062482	19.53827095	3.104866828	2.972375155		
21.36095301	19.28758623	3.061564629	2.959461689		
19.86975202	19.04009786	2.989198576	2.946547169		
18.04964548	18.79868055	2.893126044	2.933786684		
16.41823668	18.64030514	2.798392709	2.925326179		
15.39153234	18.45803766	2.73381751	2.915499921		
15.19017447	18.18448136	2.720648802	2.900568558		
15.54081589	17.92280335	2.743469846	2.886073832		
16.17614556	17.67496661	2.783537661	2.872149323		
16.73825289	17.43651154	2.817696692	2.858566372		
16.95297344	17.20459577	2.830443243	2.845176544		
16.93824868	16.97757445	2.8295743	2.831893323		
16.85607965	16.75449828	2.824711402	2.818666776		
17.09700941	16.53476438	2.83890356	2.805465097		
17.48570294	16.31796649	2.861383572	2.79226674		
18.03321455	16.10392622	2.89221531	2.779063107		
18.69726252	15.89251878	2.928377124	2.765848481		
19.77136711	15.68363695	2.984234786	2.752617937		
20.89483621	15.47720615	3.039502057	2.739368371		
21.4681269	15.27317109	3.066569365	2.726097766		
20.84210235	15.07148795	3.036975092	2.712804743		
19.13684034	14.8721198	2.951615291	2.699488306		
17.03399547	14.67506636	2.835211081	2.686149888		
15.33173003	14.48027988	2.729924539	2.672787715		
14.30789322	14.2877056	2.660811358	2.659399419		
13.67986141	14.09727979	2.615924781	2.645981856		
13.0235701	13.90900028	2.5667608	2.632536133		
12.29722506	13.72287057	2.509373632	2.619063826		
11.59260155	13.53897015	2.450367097	2.605572205		
11.08623898	13.35746385	2.405704608	2.592075319		
10.64142792	13.17805692	2.364754678	2.578553092		
10.2243602	13.00042253	2.324773128	2.564981859		
9.797514205	12.82441222	2.282128701	2.551350559		
9.474401063	12.65031138	2.248593537	2.53768183		
9.384389336	12.47832131	2.2390476	2.523992843		
9.448378241	12.30836142	2.245843112	2.510278822		
9.609117566	12.14037894	2.262712394	2.496536999		
9.620788409	11.97437391	2.263926216	2.482768859		
9.597805166	11.81028359	2.261534444	2.468970643		
9.601504278	11.64804309	2.261919782	2.455138191		
9.77643787	11.48760091	2.279975192	2.441268272		
10.14282202	11.32907767	2.316766265	2.427372665		
10.62531241	11.17292055	2.363239118	2.413493043		
11.19427313	11.09263453	2.41540232	2.406281332		
11.41395451	11.13083129	2.434836687	2.409718851		
11.21034563	11.01285708	2.416837069	2.399063416		
10.57763975	10.78720241	2.358742315	2.378360469		
9.940718594	10.59134194	2.296639311	2.360036869		
9.33350504	10.41621982	2.233610619	2.34336419		
8.673070153	10.25411599	2.16022284	2.327679185		
7.945477742	10.10028336	2.072602929	2.312563479		
7.353892219	9.951930252	1.995229727	2.297766528		
7.149623807	9.807607465	1.967059741	2.283158356		
7.255865748	9.817774698	1.98181021	2.284194487		
7.49622201	10.40331921	2.014399162	2.34212491		
7.663040498	11.025894	2.036408837	2.400246507		
7.548167296	11.10865628	2.021304792	2.40772465		
7.216193492	10.56725698	1.976327597	2.357760256		
6.703694413	10.05653941	1.902658779	2.30822311		
6.481776361	9.695796101	1.868994603	2.2716924		
6.276002498	9.428381103	1.836733233	2.243724407		
6.094158162	9.216375249	1.807330634	2.22098182		
5.561313967	9.037526209	1.715834405	2.201385488		
4.971377272	8.87866088	1.603696919	2.183650744		
4.492241888	8.732035502	1.502351884	2.166998504		
4.371275186	8.593095975	1.475054771	2.150959087		
4.648608231	8.459162095	1.53656787	2.135250126		
4.954157759	8.328654572	1.600227175	2.119701927		
5.170527142	8.200640929	1.642974645	2.104212313		
5.188908002	8.074568719	1.646523271	2.088719458		
5.230730909	7.950108801	1.654551021	2.073185614		
5.170326415	7.827063267	1.642935823	2.057587378		
4.981528321	7.70531135	1.605736736	2.041909877		
4.775137938	7.584777647	1.563422861	2.026143297		
4.658515543	7.465413449	1.538696844	2.010280814		
4.629840255	7.347185773	1.532522365	1.994317352		
4.339044162	7.230070921	1.467654085	1.978248845		
3.836380707	7.11405212	1.344529398	1.962072		
3.261398175	6.999154705	1.182155991	1.945789385		
3.123986196	6.885342141	1.139109813	1.929394825		
3.429894166	6.772557383	1.232529405	1.912878768		
3.988144667	6.660761773	1.383326127	1.896233858		
4.393183106	6.550036572	1.480054045	1.879470633		
4.451078511	6.44036373	1.493146429	1.862585018		
4.128237785	6.331683593	1.417850629	1.845566171		
3.643912176	6.223931906	1.293057878	1.828401846		
3.327537727	6.117158758	1.202232609	1.811097734		
3.450784116	6.011396369	1.238601485	1.793657063		
3.838387982	5.906624268	1.345052482	1.776074478		
4.12909805	5.802826634	1.418058993	1.758345149		
4.217417935	5.69999041	1.439223077	1.740464492		
3.99593001	5.598104205	1.385276346	1.722428006		
3.700144415	5.497243057	1.30837185	1.704246704		
3.421607007	5.397525164	1.230110326	1.685940546		
3.362292174	5.298817222	1.212622936	1.66748363		
3.581901865	5.2007748	1.275893907	1.648807615		
3.677906728	5.103327756	1.302343766	1.629892828		
3.845097993	5.006630502	1.346799088	1.610763134		
3.701219737	4.910946117	1.308662424	1.591466615		
3.643324331	4.8162135	1.292896543	1.571988038		
3.446812585	4.722393352	1.237449915	1.552315737		
3.489151647	4.629459217	1.249658626	1.532440062		
3.625287575	4.537392216	1.287933616	1.512352445		
3.816738134	4.446177954	1.339396166	1.49204484		
3.969534404	4.355856004	1.378648809	1.471521148		
3.920141221	4.266602531	1.366127679	1.45081785		
3.733952578	4.178164982	1.317467345	1.429872151		
3.4720325	4.090374563	1.244740157	1.408636546		
3.48152402	4.003119288	1.247470135	1.387073879		
3.729536583	3.916632669	1.316283986	1.365232272		
3.984789656	3.831018535	1.382484527	1.343130704		
4.12557098	3.746207694	1.41720443	1.320744047		
3.987528145	3.662198816	1.383171526	1.298063737		
3.813712888	3.57900079	1.338603226	1.275083652		
3.492420627	3.496666024	1.250595085	1.25180995		
3.304683518	3.415133412	1.19534071	1.228216559		
3.096156826	3.334258151	1.130161609	1.204250211		
2.948393069	3.253976195	1.081260299	1.179877693		
2.701742581	3.174351662	0.993896965	1.155103411		
2.455679938	3.095508962	0.898403683	1.129952339		
2.225030261	3.017425005	0.799770516	1.10440382		
2.172540147	2.940075916	0.775897058	1.078435403		
2.287786128	2.863444932	0.827584594	1.052025422		
2.514148849	2.787536676	0.921934317	1.025158294		
2.738102846	2.712327227	1.007265289	0.997807022		
2.85035226	2.637796239	1.047442587	0.96994381		
2.799941105	2.563921925	1.029598383	0.941538088		
2.694444722	2.490771888	0.991192143	0.912592658		
2.645854448	2.41834767	0.972994056	0.883084526		
2.798392643	2.346540229	1.029045196	0.852942		
2.992466992	2.275308041	1.096098128	0.822115446		
3.210356166	2.205556633	1.166381886	0.790979918		
3.366435757	2.632576194	1.213854546	0.967962908		
3.357761483	3.559354018	1.211274527	1.269579073		
3.230228141	4.461109882	1.172552766	1.495397588		
3.012367642	4.969054281	1.102726362	1.603229536		
3.066879364	4.979356383	1.120660551	1.605300642		
3.203732175	4.581151734	1.164316435	1.521950437		
3.454053099	3.84531937	1.239548353	1.346856661		
3.772162403	3.377719872	1.327648419	1.217200888		
4.354428458	3.440092648	1.471193363	1.235498403		
4.87025387	4.608977632	1.583146065	1.528006061		
4.988912211	6.808729381	1.607217892	1.918205521		
4.585379225	8.015385163	1.522872812	2.08136284		
4.185215585	7.782998606	1.431558216	2.051941689		
3.859234914	6.358628528	1.350468955	1.849812714		
3.576324526	5.372179037	1.274335604	1.681233606		
3.087439546	4.756633495	1.127342121	1.559540169		
2.613666442	4.359054851	0.960754003	1.472255257		
2.378357031	4.0899007	0.866409926	1.408520691		
2.410975171	3.896838814	0.880031301	1.360165664		
2.518306773	3.748826716	0.92358676	1.321442915		
2.530436419	3.627646752	0.928391786	1.28858416		
2.404752633	3.551743012	0.877447043	1.267438472		
2.340907105	3.695363321	0.850538506	1.307078877		
2.347316032	3.756539952	0.853272561	1.323498308		
2.431033534	3.562069595	0.88831649	1.270341723		
2.442360273	3.412421535	0.892964897	1.227422167		
2.429040602	3.291485257	0.887496365	1.191338909		
2.588618578	3.187721519	0.951124366	1.159306404		
2.588475202	3.094355526	0.951068977	1.129579654		
2.591600808	3.007570222	0.952275757	1.101132517		
2.176712408	2.924862762	0.777815669	1.073247561		
