date	season	obs	yest.obs	two.yest.obs	cur.change.obs
1935-11-08	11	0.105514392	0.083917308	0.072941297	0.021597084
1935-11-09	11	0.095243527	0.105514392	0.083917308	-0.010270865
1935-11-10	11	0.116140503	0.095243527	0.105514392	0.020896976
1935-11-11	11	0.105514392	0.116140503	0.095243527	-0.010626111
1935-11-12	11	0.110610535	0.105514392	0.116140503	0.005096143
1935-11-13	11	0.026284173	0.110610535	0.105514392	-0.084326361
1935-11-14	11	-0.030608106	0.026284173	0.110610535	-0.056892279
1935-11-15	11	0.010575718	-0.030608106	0.026284173	0.041183824
1935-11-16	11	0.117059198	0.010575718	-0.030608106	0.10648348
1935-11-17	11	0.21537013	0.117059198	0.010575718	0.098310932
1935-11-18	11	0.224483698	0.21537013	0.117059198	0.009113568
1935-11-19	11	0.176765124	0.224483698	0.21537013	-0.047718574
1935-11-20	11	0.094774153	0.176765124	0.224483698	-0.081990971
1935-11-21	11	0.094774153	0.094774153	0.176765124	0
1935-11-22	11	0.126200029	0.094774153	0.094774153	0.031425876
1935-11-23	11	0.195192901	0.126200029	0.094774153	0.068992871
1935-11-24	11	0.195192901	0.195192901	0.126200029	0
1935-11-25	11	0.195192901	0.195192901	0.195192901	0
1935-11-26	11	0.136159369	0.195192901	0.195192901	-0.059033532
1935-11-27	11	0.044221874	0.136159369	0.195192901	-0.091937495
1935-11-28	11	-0.024770997	0.044221874	0.136159369	-0.068992871
1935-11-29	11	-0.036479487	-0.024770997	0.044221874	-0.011708489
1935-11-30	11	-0.047243853	-0.036479487	-0.024770997	-0.010764367
1935-12-01	12	-0.047243853	-0.047243853	-0.036479487	0
1935-12-02	12	-0.05703186	-0.047243853	-0.047243853	-0.009788006
1935-12-03	12	-0.006421859	-0.05703186	-0.047243853	0.050610001
1935-12-04	12	0.001340147	-0.006421859	-0.05703186	0.007762005
1935-12-05	12	0.016685716	0.001340147	-0.006421859	0.01534557
1935-12-06	12	0.001340147	0.016685716	0.001340147	-0.01534557
1935-12-07	12	0.001340147	0.001340147	0.016685716	0
1935-12-08	12	0.006481546	0.001340147	0.001340147	0.0051414
1935-12-09	12	0.046687967	0.006481546	0.001340147	0.04020642
1935-12-10	12	0.162827616	0.046687967	0.006481546	0.11613965
1935-12-11	12	0.361103101	0.162827616	0.046687967	0.198275485
1935-12-12	12	0.435596405	0.361103101	0.162827616	0.074493304
1935-12-13	12	0.375389058	0.435596405	0.361103101	-0.060207347
1935-12-14	12	0.199430195	0.375389058	0.435596405	-0.175958863
1935-12-15	12	0.136159369	0.199430195	0.375389058	-0.063270826
1935-12-16	12	0.146466429	0.136159369	0.199430195	0.01030706
1935-12-17	12	0.136159369	0.146466429	0.136159369	-0.01030706
1935-12-18	12	0.0637824	0.136159369	0.146466429	-0.072376969
1935-12-19	12	0.030298228	0.0637824	0.136159369	-0.033484172
1935-12-20	12	-0.024770997	0.030298228	0.0637824	-0.055069225
1935-12-21	12	-0.024770997	-0.024770997	0.030298228	0
1935-12-22	12	-0.048868549	-0.024770997	-0.024770997	-0.024097552
1935-12-23	12	-0.048868549	-0.048868549	-0.024770997	0
1935-12-24	12	-0.059767839	-0.048868549	-0.048868549	-0.01089929
1935-12-25	12	0.000308687	-0.059767839	-0.048868549	0.060076526
1935-12-26	12	0.086760912	0.000308687	-0.059767839	0.086452225
1935-12-27	12	0.258137796	0.086760912	0.000308687	0.171376884
1935-12-28	12	0.489224201	0.258137796	0.086760912	0.231086405
1935-12-29	12	0.678902596	0.489224201	0.258137796	0.189678395
1935-12-30	12	0.742295173	0.678902596	0.489224201	0.063392577
1935-12-31	12	0.671018193	0.742295173	0.678902596	-0.07127698
1936-01-01	1	0.894689309	0.671018193	0.742295173	0.223671117
1936-01-02	1	1.143656869	0.894689309	0.671018193	0.24896756
1936-01-03	1	1.465692694	1.143656869	0.894689309	0.322035825
1936-01-04	1	1.444005097	1.465692694	1.143656869	-0.021687597
1936-01-05	1	1.322408465	1.444005097	1.465692694	-0.121596632
1936-01-06	1	1.000682536	1.322408465	1.444005097	-0.321725929
1936-01-07	1	1.301559899	1.000682536	1.322408465	0.300877363
1936-01-08	1	2.084640214	1.301559899	1.000682536	0.783080315
1936-01-09	1	3.000930946	2.084640214	1.301559899	0.916290732
1936-01-10	1	3.184535376	3.000930946	2.084640214	0.183604431
1936-01-11	1	3.097990091	3.184535376	3.000930946	-0.086545285
1936-01-12	1	2.952808081	3.097990091	3.184535376	-0.14518201
1936-01-13	1	3.251075099	2.952808081	3.097990091	0.298267018
1936-01-14	1	3.615318293	3.251075099	2.952808081	0.364243194
1936-01-15	1	3.523751099	3.615318293	3.251075099	-0.091567194
1936-01-16	1	3.233325541	3.523751099	3.615318293	-0.290425558
1936-01-17	1	2.63300646	3.233325541	3.523751099	-0.600319081
1936-01-18	1	2.291476946	2.63300646	3.233325541	-0.341529514
1936-01-19	1	2.057312554	2.291476946	2.63300646	-0.234164392
1936-01-20	1	1.881041259	2.057312554	2.291476946	-0.176271295
1936-01-21	1	1.741082601	1.881041259	2.057312554	-0.139958657
1936-01-22	1	1.61796864	1.741082601	1.881041259	-0.123113962
1936-01-23	1	1.540311348	1.61796864	1.741082601	-0.077657292
1936-01-24	1	1.476362623	1.540311348	1.61796864	-0.063948725
1936-01-25	1	1.424324265	1.476362623	1.540311348	-0.052038358
1936-01-26	1	1.372049777	1.424324265	1.476362623	-0.052274488
1936-01-27	1	1.331991016	1.372049777	1.424324265	-0.040058761
1936-01-28	1	1.30576453	1.331991016	1.372049777	-0.026226486
1936-01-29	1	1.273067943	1.30576453	1.331991016	-0.032696587
1936-01-30	1	1.364165373	1.273067943	1.30576453	0.09109743
1936-01-31	1	1.926416209	1.364165373	1.273067943	0.562250836
1936-02-01	2	2.058630945	1.926416209	1.364165373	0.132214737
1936-02-02	2	2.059947601	2.058630945	1.926416209	0.001316656
1936-02-03	2	1.61796864	2.059947601	2.058630945	-0.441978962
1936-02-04	2	1.432982328	1.61796864	2.059947601	-0.184986312
1936-02-05	2	1.326526522	1.432982328	1.61796864	-0.106455806
1936-02-06	2	1.259976847	1.326526522	1.432982328	-0.066549675
1936-02-07	2	1.199626712	1.259976847	1.326526522	-0.060350135
1936-02-08	2	1.153476916	1.199626712	1.259976847	-0.046149796
1936-02-09	2	1.52694812	1.153476916	1.199626712	0.373471204
1936-02-10	2	2.715898334	1.52694812	1.153476916	1.188950214
1936-02-11	2	3.247470048	2.715898334	1.52694812	0.531571714
1936-02-12	2	3.670700438	3.247470048	2.715898334	0.42323039
1936-02-13	2	3.63593758	3.670700438	3.247470048	-0.034762859
1936-02-14	2	3.63048054	3.63593758	3.670700438	-0.005457039
1936-02-15	2	3.456062009	3.63048054	3.63593758	-0.174418532
1936-02-16	2	3.3331764	3.456062009	3.63048054	-0.122885608
1936-02-17	2	3.095190276	3.3331764	3.456062009	-0.237986124
1936-02-18	2	2.879611498	3.095190276	3.3331764	-0.215578779
1936-02-19	2	2.968312268	2.879611498	3.095190276	0.08870077
1936-02-20	2	3.63593758	2.968312268	2.879611498	0.667625312
1936-02-21	2	3.905081531	3.63593758	2.968312268	0.269143951
1936-02-22	2	3.974351565	3.905081531	3.63593758	0.069270033
1936-02-23	2	3.670700438	3.974351565	3.905081531	-0.303651126
1936-02-24	2	3.374661159	3.670700438	3.974351565	-0.29603928
1936-02-25	2	3.154164279	3.374661159	3.670700438	-0.22049688
1936-02-26	2	2.916600067	3.154164279	3.374661159	-0.237564212
1936-02-27	2	2.743841576	2.916600067	3.154164279	-0.17275849
1936-02-28	2	2.624812745	2.743841576	2.916600067	-0.119028831
1936-02-29	2	2.563907605	2.624812745	2.743841576	-0.06090514
1936-03-01	3	2.543834671	2.563907605	2.624812745	-0.020072934
1936-03-02	3	2.534054642	2.543834671	2.563907605	-0.009780029
1936-03-03	3	2.514202874	2.534054642	2.543834671	-0.019851769
1936-03-04	3	2.475015577	2.514202874	2.534054642	-0.039187297
1936-03-05	3	2.43513435	2.475015577	2.514202874	-0.039881227
1936-03-06	3	2.395009069	2.43513435	2.475015577	-0.040125281
1936-03-07	3	2.384602163	2.395009069	2.43513435	-0.010406906
1936-03-08	3	2.395009069	2.384602163	2.395009069	0.010406906
1936-03-09	3	2.395009069	2.395009069	2.384602163	0
1936-03-10	3	2.385077561	2.395009069	2.395009069	-0.009931508
1936-03-11	3	2.385077561	2.385077561	2.395009069	0
1936-03-12	3	2.395009069	2.385077561	2.385077561	0.009931508
1936-03-13	3	2.395009069	2.395009069	2.385077561	0
1936-03-14	3	2.364913652	2.395009069	2.395009069	-0.030095417
1936-03-15	3	2.364913652	2.364913652	2.395009069	0
1936-03-16	3	2.364913652	2.364913652	2.364913652	0
1936-03-17	3	2.364913652	2.364913652	2.364913652	0
1936-03-18	3	2.35467715	2.364913652	2.364913652	-0.010236502
1936-03-19	3	2.364913652	2.35467715	2.364913652	0.010236502
1936-03-20	3	2.395009069	2.364913652	2.35467715	0.030095417
1936-03-21	3	2.376006122	2.395009069	2.364913652	-0.019002947
1936-03-22	3	2.328366375	2.376006122	2.395009069	-0.047639747
1936-03-23	3	2.24773664	2.328366375	2.376006122	-0.080629734
1936-03-24	3	2.170099253	2.24773664	2.328366375	-0.077637388
1936-03-25	3	2.098662114	2.170099253	2.24773664	-0.071437139
1936-03-26	3	2.025138197	2.098662114	2.170099253	-0.073523917
1936-03-27	3	2.114361023	2.025138197	2.098662114	0.089222826
1936-03-28	3	2.239524166	2.114361023	2.025138197	0.125163143
1936-03-29	3	2.489249158	2.239524166	2.114361023	0.249724992
1936-03-30	3	2.515037947	2.489249158	2.239524166	0.025788789
1936-03-31	3	2.473711512	2.515037947	2.489249158	-0.041326434
1936-04-01	4	2.298757269	2.473711512	2.515037947	-0.174954243
1936-04-02	4	2.558327679	2.298757269	2.473711512	0.259570409
1936-04-03	4	2.695897668	2.558327679	2.298757269	0.137569989
1936-04-04	4	2.729125592	2.695897668	2.558327679	0.033227924
1936-04-05	4	2.489249158	2.729125592	2.695897668	-0.239876434
1936-04-06	4	2.355166986	2.489249158	2.729125592	-0.134082171
1936-04-07	4	2.365883114	2.355166986	2.489249158	0.010716128
1936-04-08	4	2.43648967	2.365883114	2.355166986	0.070606556
1936-04-09	4	2.527481077	2.43648967	2.365883114	0.090991407
1936-04-10	4	2.6586395	2.527481077	2.43648967	0.131158423
1936-04-11	4	2.771994009	2.6586395	2.527481077	0.113354509
1936-04-12	4	2.862067188	2.771994009	2.6586395	0.090073179
1936-04-13	4	2.922171112	2.862067188	2.771994009	0.060103924
1936-04-14	4	2.994491774	2.922171112	2.862067188	0.072320662
1936-04-15	4	3.05709043	2.994491774	2.922171112	0.062598656
1936-04-16	4	3.095190276	3.05709043	2.994491774	0.038099846
1936-04-17	4	3.081072395	3.095190276	3.05709043	-0.014117882
1936-04-18	4	3.04242024	3.081072395	3.095190276	-0.038652154
1936-04-19	4	3.009876692	3.04242024	3.081072395	-0.032543548
1936-04-20	4	3.009876692	3.009876692	3.04242024	0
1936-04-21	4	3.025028497	3.009876692	3.009876692	0.015151805
1936-04-22	4	3.025028497	3.025028497	3.009876692	0
1936-04-23	4	2.970961276	3.025028497	3.025028497	-0.054067221
1936-04-24	4	2.905363994	2.970961276	3.025028497	-0.065597282
1936-04-25	4	2.826027251	2.905363994	2.970961276	-0.079336742
1936-04-26	4	2.770055397	2.826027251	2.905363994	-0.055971854
1936-04-27	4	2.711450081	2.770055397	2.826027251	-0.058605317
1936-04-28	4	2.624812745	2.711450081	2.770055397	-0.086637335
1936-04-29	4	2.529128524	2.624812745	2.711450081	-0.095684221
1936-04-30	4	2.465412709	2.529128524	2.624812745	-0.063715814
1936-05-01	5	2.589801559	2.465412709	2.529128524	0.124388849
1936-05-02	5	2.799375534	2.589801559	2.465412709	0.209573976
1936-05-03	5	2.962993106	2.799375534	2.589801559	0.163617572
1936-05-04	5	2.938700414	2.962993106	2.799375534	-0.024292693
1936-05-05	5	2.788004597	2.938700414	2.962993106	-0.150695817
1936-05-06	5	2.589801559	2.788004597	2.938700414	-0.198203038
1936-05-07	5	2.534873308	2.589801559	2.788004597	-0.054928251
1936-05-08	5	2.629290365	2.534873308	2.589801559	0.094417057
1936-05-09	5	2.75375246	2.629290365	2.534873308	0.124462096
1936-05-10	5	2.835159735	2.75375246	2.629290365	0.081407275
1936-05-11	5	2.879611498	2.835159735	2.75375246	0.044451763
1936-05-12	5	2.938700414	2.879611498	2.835159735	0.059088916
1936-05-13	5	2.978866456	2.938700414	2.879611498	0.040166042
1936-05-14	5	2.946863725	2.978866456	2.938700414	-0.032002731
1936-05-15	5	2.862067188	2.946863725	2.978866456	-0.084796537
1936-05-16	5	2.779070268	2.862067188	2.946863725	-0.08299692
1936-05-17	5	2.759652182	2.779070268	2.862067188	-0.019418086
1936-05-18	5	2.668711527	2.759652182	2.779070268	-0.090940655
1936-05-19	5	2.554322867	2.668711527	2.759652182	-0.11438866
1936-05-20	5	2.42513881	2.554322867	2.668711527	-0.129184057
1936-05-21	5	2.42513881	2.42513881	2.554322867	0
1936-05-22	5	2.475884009	2.42513881	2.42513881	0.050745199
1936-05-23	5	2.544645373	2.475884009	2.42513881	0.068761363
1936-05-24	5	2.593667045	2.544645373	2.475884009	0.049021672
1936-05-25	5	2.584364652	2.593667045	2.544645373	-0.009302393
1936-05-26	5	2.564702202	2.584364652	2.593667045	-0.01966245
1936-05-27	5	2.477185246	2.564702202	2.584364652	-0.087516956
1936-05-28	5	2.376006122	2.477185246	2.564702202	-0.101179124
1936-05-29	5	2.213910294	2.376006122	2.477185246	-0.162095828
1936-05-30	5	2.089123091	2.213910294	2.376006122	-0.124787203
1936-05-31	5	2.014867651	2.089123091	2.213910294	-0.074255439
1936-06-01	6	1.982697045	2.014867651	2.089123091	-0.032170606
1936-06-02	6	2.026499667	1.982697045	2.014867651	0.043802623
1936-06-03	6	2.046702375	2.026499667	1.982697045	0.020202707
1936-06-04	6	2.076908217	2.046702375	2.026499667	0.030205842
1936-06-05	6	2.578898024	2.076908217	2.046702375	0.501989807
1936-06-06	6	2.819892263	2.578898024	2.076908217	0.240994239
1936-06-07	6	2.897992256	2.819892263	2.578898024	0.078099993
1936-06-08	6	2.624064522	2.897992256	2.819892263	-0.273927734
1936-06-09	6	2.42513881	2.624064522	2.897992256	-0.198925712
1936-06-10	6	2.41504235	2.42513881	2.624064522	-0.01009646
1936-06-11	6	2.395949803	2.41504235	2.42513881	-0.019092547
1936-06-12	6	2.358100974	2.395949803	2.41504235	-0.037848829
1936-06-13	6	2.259121963	2.358100974	2.395949803	-0.098979011
1936-06-14	6	2.189358675	2.259121963	2.358100974	-0.069763288
1936-06-15	6	2.127975095	2.189358675	2.259121963	-0.06138358
1936-06-16	6	2.138369563	2.127975095	2.189358675	0.010394468
1936-06-17	6	2.158839875	2.138369563	2.127975095	0.020470311
1936-06-18	6	2.158839875	2.158839875	2.138369563	0
1936-06-19	6	2.118712911	2.158839875	2.158839875	-0.040126964
1936-06-20	6	2.056652705	2.118712911	2.158839875	-0.062060205
1936-06-21	6	2.025138197	2.056652705	2.118712911	-0.031514509
1936-06-22	6	2.003794874	2.025138197	2.056652705	-0.021343323
1936-06-23	6	1.982697045	2.003794874	2.025138197	-0.021097829
1936-06-24	6	1.939859279	1.982697045	2.003794874	-0.042837766
1936-06-25	6	1.851498192	1.939859279	1.982697045	-0.088361087
1936-06-26	6	1.759908796	1.851498192	1.939859279	-0.091589396
1936-06-27	6	1.654153492	1.759908796	1.851498192	-0.105755304
1936-06-28	6	1.561111222	1.654153492	1.759908796	-0.09304227
1936-06-29	6	1.452495142	1.561111222	1.654153492	-0.10861608
1936-06-30	6	1.370740019	1.452495142	1.561111222	-0.081755123
1936-07-01	7	1.307162154	1.370740019	1.452495142	-0.063577864
1936-07-02	7	1.262900826	1.307162154	1.370740019	-0.044261329
1936-07-03	7	1.198070291	1.262900826	1.307162154	-0.064830535
1936-07-04	7	1.138710446	1.198070291	1.262900826	-0.059359846
1936-07-05	7	1.098232744	1.138710446	1.198070291	-0.040477701
1936-07-06	7	1.070307719	1.098232744	1.138710446	-0.027925026
1936-07-07	7	1.043400266	1.070307719	1.098232744	-0.026907453
1936-07-08	7	0.981524862	1.043400266	1.070307719	-0.061875404
1936-07-09	7	0.905182585	0.981524862	1.043400266	-0.076342277
1936-07-10	7	0.83827522	0.905182585	0.981524862	-0.066907365
1936-07-11	7	0.787921334	0.83827522	0.905182585	-0.050353886
1936-07-12	7	0.773736699	0.787921334	0.83827522	-0.014184635
1936-07-13	7	0.737369055	0.773736699	0.787921334	-0.036367644
1936-07-14	7	0.714896199	0.737369055	0.773736699	-0.022472856
1936-07-15	7	0.676281363	0.714896199	0.737369055	-0.038614836
1936-07-16	7	0.660408014	0.676281363	0.714896199	-0.015873349
1936-07-17	7	0.625126199	0.660408014	0.676281363	-0.035281814
1936-07-18	7	0.579920763	0.625126199	0.660408014	-0.045205437
1936-07-19	7	0.520379369	0.579920763	0.625126199	-0.059541394
1936-07-20	7	0.471665889	0.520379369	0.579920763	-0.04871348
1936-07-21	7	0.43225192	0.471665889	0.520379369	-0.039413969
1936-07-22	7	0.396442468	0.43225192	0.471665889	-0.035809453
1936-07-23	7	0.370055712	0.396442468	0.43225192	-0.026386755
1936-07-24	7	0.324468968	0.370055712	0.396442468	-0.045586744
1936-07-25	7	0.266871476	0.324468968	0.370055712	-0.057597492
1936-07-26	7	0.186664065	0.266871476	0.324468968	-0.080207412
1936-07-27	7	0.113379341	0.186664065	0.266871476	-0.073284724
1936-07-28	7	0.048164708	0.113379341	0.186664065	-0.065214633
1936-07-29	7	-0.00902264	0.048164708	0.113379341	-0.057187349
1936-07-30	7	-0.04508169	-0.00902264	0.048164708	-0.03605905
1936-07-31	7	-0.082489792	-0.04508169	-0.00902264	-0.037408102
1936-08-01	8	-0.115541234	-0.082489792	-0.04508169	-0.033051441
1936-08-02	8	-0.133665086	-0.115541234	-0.082489792	-0.018123852
1936-08-03	8	-0.168482528	-0.133665086	-0.115541234	-0.034817442
1936-08-04	8	-0.184492722	-0.168482528	-0.133665086	-0.016010194
1936-08-05	8	-0.234773755	-0.184492722	-0.168482528	-0.050281033
1936-08-06	8	-0.245932388	-0.234773755	-0.184492722	-0.011158632
1936-08-07	8	-0.280175411	-0.245932388	-0.234773755	-0.034243023
1936-08-08	8	-0.294623547	-0.280175411	-0.245932388	-0.014448136
1936-08-09	8	-0.318467594	-0.294623547	-0.280175411	-0.023844047
1936-08-10	8	-0.318467594	-0.318467594	-0.294623547	0
1936-08-11	8	-0.321310524	-0.318467594	-0.318467594	-0.00284293
1936-08-12	8	-0.336369969	-0.321310524	-0.318467594	-0.015059446
1936-08-13	8	-0.354598691	-0.336369969	-0.321310524	-0.018228722
1936-08-14	8	-0.379180935	-0.354598691	-0.336369969	-0.024582243
1936-08-15	8	-0.418401648	-0.379180935	-0.354598691	-0.039220713
1936-08-16	8	-0.431030071	-0.418401648	-0.379180935	-0.012628424
1936-08-17	8	-0.437404595	-0.431030071	-0.418401648	-0.006374524
1936-08-18	8	-0.406705608	-0.437404595	-0.431030071	0.030698987
1936-08-19	8	-0.391320689	-0.406705608	-0.437404595	0.015384919
1936-08-20	8	-0.360502768	-0.391320689	-0.406705608	0.030817922
1936-08-21	8	-0.330606265	-0.360502768	-0.391320689	0.029896503
1936-08-22	8	-0.39208434	-0.330606265	-0.360502768	-0.061478075
1936-08-23	8	-0.446236447	-0.39208434	-0.330606265	-0.054152107
1936-08-24	8	-0.513790262	-0.446236447	-0.39208434	-0.067553815
1936-08-25	8	-0.469075939	-0.513790262	-0.446236447	0.044714323
1936-08-26	8	-0.443015832	-0.469075939	-0.513790262	0.026060107
1936-08-27	8	-0.414487749	-0.443015832	-0.469075939	0.028528084
1936-08-28	8	-0.405930715	-0.414487749	-0.443015832	0.008557034
1936-08-29	8	-0.416834249	-0.405930715	-0.414487749	-0.010903535
1936-08-30	8	-0.434212254	-0.416834249	-0.405930715	-0.017378004
1936-08-31	8	-0.434212254	-0.434212254	-0.416834249	0
1936-09-01	9	-0.443015832	-0.434212254	-0.434212254	-0.008803578
1936-09-02	9	-0.410589108	-0.443015832	-0.434212254	0.032426724
1936-09-03	9	-0.333483964	-0.410589108	-0.443015832	0.077105144
1936-09-04	9	-0.260560308	-0.333483964	-0.410589108	0.072923656
1936-09-05	9	-0.285654877	-0.260560308	-0.333483964	-0.025094569
1936-09-06	9	-0.412926468	-0.285654877	-0.260560308	-0.127271591
1936-09-07	9	-0.451897602	-0.412926468	-0.285654877	-0.038971134
1936-09-08	9	-0.413706804	-0.451897602	-0.412926468	0.038190799
1936-09-09	9	-0.359762849	-0.413706804	-0.451897602	0.053943955
1936-09-10	9	-0.398983562	-0.359762849	-0.413706804	-0.039220713
1936-09-11	9	-0.44543032	-0.398983562	-0.359762849	-0.046446758
1936-09-12	9	-0.469075939	-0.44543032	-0.398983562	-0.023645619
1936-09-13	9	-0.468251197	-0.469075939	-0.44543032	0.000824742
1936-09-14	9	-0.450276856	-0.468251197	-0.469075939	0.01797434
