date	season	obs	yest.obs	four.day.obs	seven.day.obs	sixty.obs	cur.change.obs	forty.change.obs
1990-01-05	1	0.441754367	0.473382075	0.673104844	0.600091675	0.749171558	-0.231350477	-0.546597556
1990-01-06	1	1.047633717	0.441754367	0.532751394	0.507619367	0.837605353	0.514882323	0.177523191
1990-01-07	1	1.358874356	1.047633717	0.473382075	0.526648022	0.979911698	0.885492281	0.499342297
1990-01-08	1	1.426754024	1.358874356	0.441754367	0.673104844	0.918695603	0.984999657	0.580069322
1990-01-09	1	1.120711976	1.426754024	1.047633717	0.532751394	0.866681167	0.073078259	0.370463258
1990-01-10	1	0.870614913	1.120711976	1.358874356	0.473382075	0.695517722	-0.488259443	0.243189334
1990-01-11	1	1.021990894	0.870614913	1.426754024	0.441754367	0.462309314	-0.404763129	0.272819336
1990-01-12	1	1.397699664	1.021990894	1.120711976	1.047633717	0.674573868	0.276987688	0.560094311
1990-01-13	1	1.569159285	1.397699664	0.870614913	1.358874356	0.92261842	0.698544372	0.589247587
1990-01-14	1	1.548125503	1.569159285	1.021990894	1.426754024	1.086909556	0.526134608	0.6294299
1990-01-15	1	1.396039807	1.548125503	1.397699664	1.120711976	0.974537256	-0.001659857	0.52935864
1990-01-16	1	1.229879834	1.396039807	1.569159285	0.870614913	0.764667924	-0.339279451	0.534362111
1990-01-17	1	1.083320036	1.229879834	1.548125503	1.021990894	0.596165745	-0.464805467	0.621010722
1990-01-18	1	0.91111485	1.083320036	1.396039807	1.397699664	0.490410206	-0.484924956	0.236540982
1990-01-19	1	0.826863629	0.91111485	1.229879834	1.569159285	0.482025355	-0.403016205	-0.095754791
1990-01-20	1	0.748724095	0.826863629	1.083320036	1.548125503	0.441947922	-0.334595941	-0.338185461
1990-01-21	1	0.676215744	0.748724095	0.91111485	1.396039807	0.362540915	-0.234899106	-0.298321512
1990-01-22	1	0.582470496	0.676215744	0.826863629	1.229879834	0.412715589	-0.244393133	-0.182197428
1990-01-23	1	0.59576282	0.582470496	0.748724095	1.083320036	0.509197451	-0.152961275	-0.000402924
1990-01-24	1	0.627356675	0.59576282	0.676215744	0.91111485	0.536984098	-0.048859069	0.136946469
1990-01-25	1	0.62570154	0.627356675	0.582470496	0.826863629	0.241857665	0.043231045	0.143676185
1990-01-26	1	0.462769752	0.62570154	0.59576282	0.748724095	0.008189487	-0.132993068	0.020821831
1990-01-27	1	0.323784654	0.462769752	0.627356675	0.676215744	0.044427612	-0.303572021	-0.038756261
1990-01-28	1	0.300203036	0.323784654	0.62570154	0.582470496	0.571698224	-0.325498504	-0.112512552
1990-01-29	1	0.581316705	0.300203036	0.462769752	0.59576282	0.742602249	0.118546953	0.072119254
1990-01-30	1	0.86289524	0.581316705	0.323784654	0.627356675	0.886250141	0.539110586	0.325911142
1990-01-31	1	0.997927321	0.86289524	0.300203036	0.62570154	0.696589924	0.697724284	0.756069656
1990-02-01	2	0.999654177	0.997927321	0.581316705	0.462769752	0.600091675	0.418337472	0.99146469
1990-02-02	2	1.079922119	0.999654177	0.86289524	0.323784654	0.507619367	0.217026879	1.035494507
1990-02-03	2	1.058348587	1.079922119	0.997927321	0.300203036	0.526648022	0.060421267	0.486650364
1990-02-04	2	1.162677135	1.058348587	0.999654177	0.581316705	0.673104844	0.163022958	0.420074886
1990-02-05	2	1.006233201	1.162677135	1.079922119	0.86289524	0.532751394	-0.073688918	0.11998306
1990-02-06	2	1.166247897	1.006233201	1.058348587	0.997927321	0.473382075	0.107899309	0.469657973
1990-02-07	2	1.001630853	1.166247897	1.162677135	0.999654177	0.441754367	-0.161046282	0.401539178
1990-02-08	2	0.892665463	1.001630853	1.006233201	1.079922119	1.047633717	-0.113567738	0.385046096
1990-02-09	2	0.58338297	0.892665463	1.166247897	1.058348587	1.358874356	-0.582864926	0.056734948
1990-02-10	2	0.622706146	0.58338297	1.001630853	1.162677135	1.426754024	-0.378924707	-0.050398698
1990-02-11	2	0.801926866	0.622706146	0.892665463	1.006233201	1.120711976	-0.090738597	0.269175472
1990-02-12	2	0.909816924	0.801926866	0.58338297	1.166247897	0.870614913	0.326433954	0.436434849
1990-02-13	2	0.831406446	0.909816924	0.622706146	1.001630853	1.021990894	0.2087003	0.389652079
1990-02-14	2	1.111639319	0.831406446	0.801926866	0.892665463	1.397699664	0.309712453	0.064005602
1990-02-15	2	1.151928487	1.111639319	0.909816924	0.58338297	1.569159285	0.242111563	-0.20694587
1990-02-16	2	1.2928139	1.151928487	0.831406446	0.622706146	1.548125503	0.461407454	-0.133940124
1990-02-17	2	1.026207866	1.2928139	1.111639319	0.801926866	1.396039807	-0.085431453	-0.09450411
1990-02-18	2	0.897094993	1.026207866	1.151928487	0.909816924	1.229879834	-0.254833494	0.02648008
1990-02-19	2	0.678793515	0.897094993	1.2928139	0.831406446	1.083320036	-0.614020384	-0.343197379
1990-02-20	2	0.91948483	0.678793515	1.026207866	1.111639319	0.91111485	-0.106723036	-0.478214834
1990-02-21	2	1.098060613	0.91948483	0.897094993	1.151928487	0.826863629	0.20096562	-0.471098671
1990-02-22	2	1.249514795	1.098060613	0.678793515	1.2928139	0.748724095	0.57072128	-0.298610708
1990-02-23	2	1.248922809	1.249514795	0.91948483	1.026207866	0.676215744	0.32943798	-0.147116997
1990-02-24	2	1.32686893	1.248922809	1.098060613	0.897094993	0.582470496	0.228808316	0.096989096
1990-02-25	2	1.421753677	1.32686893	1.249514795	0.678793515	0.59576282	0.172238882	0.338433641
1990-02-26	2	1.403371288	1.421753677	1.248922809	0.91948483	0.627356675	0.154448479	0.492256438
1990-02-27	2	1.359559356	1.403371288	1.32686893	1.098060613	0.62570154	0.032690426	0.532695727
1990-02-28	2	1.344492026	1.359559356	1.421753677	1.249514795	0.462769752	-0.077261651	0.595767931
1990-03-01	3	1.661456475	1.344492026	1.403371288	1.248922809	0.323784654	0.258085187	0.985240731
1990-03-02	3	1.902228796	1.661456475	1.359559356	1.32686893	0.300203036	0.542669439	1.3197583
1990-03-03	3	2.042923021	1.902228796	1.344492026	1.421753677	0.581316705	0.698430995	1.447160201
1990-03-04	3	1.918098506	2.042923021	1.661456475	1.403371288	0.86289524	0.256642031	1.290741831
1990-03-05	3	1.729530462	1.918098506	1.902228796	1.359559356	0.997927321	-0.172698334	1.103828921
1990-03-06	3	1.567949472	1.729530462	2.042923021	1.344492026	0.999654177	-0.474973549	1.105179719
1990-03-07	3	1.462040823	1.567949472	1.918098506	1.661456475	1.079922119	-0.456057683	1.138256169
1990-03-08	3	1.449784145	1.462040823	1.729530462	1.902228796	1.058348587	-0.279746317	1.149581108
1990-03-09	3	1.552305867	1.449784145	1.567949472	2.042923021	1.162677135	-0.015643605	0.970989162
1990-03-10	3	1.635696948	1.552305867	1.462040823	1.918098506	1.006233201	0.173656126	0.772801708
1990-03-11	3	1.579379594	1.635696948	1.449784145	1.729530462	1.166247897	0.12959545	0.581452274
1990-03-12	3	1.406105477	1.579379594	1.552305867	1.567949472	1.001630853	-0.14620039	0.4064513
1990-03-13	3	1.288068076	1.406105477	1.635696948	1.462040823	0.892665463	-0.347628872	0.208145957
1990-03-14	3	1.282584178	1.288068076	1.579379594	1.449784145	0.58338297	-0.296795416	0.224235591
1990-03-15	3	1.262450604	1.282584178	1.406105477	1.552305867	0.622706146	-0.143654873	0.099773469
1990-03-16	3	1.289004822	1.262450604	1.288068076	1.635696948	0.801926866	0.000936746	0.282771621
1990-03-17	3	1.302823147	1.289004822	1.282584178	1.579379594	0.909816924	0.020238969	0.13657525
1990-03-18	3	1.424262152	1.302823147	1.262450604	1.406105477	0.831406446	0.161811549	0.422631299
1990-03-19	3	1.474926846	1.424262152	1.289004822	1.288068076	1.111639319	0.185922024	0.582261383
1990-03-20	3	1.55727578	1.474926846	1.302823147	1.282584178	1.151928487	0.254452634	0.97389281
1990-03-21	3	1.555425171	1.55727578	1.424262152	1.262450604	1.2928139	0.131163019	0.932719025
1990-03-22	3	1.559927786	1.555425171	1.474926846	1.289004822	1.026207866	0.08500094	0.75800092
1990-03-23	3	1.552588187	1.559927786	1.55727578	1.302823147	0.897094993	-0.004687594	0.642771263
1990-03-24	3	1.525891884	1.552588187	1.555425171	1.424262152	0.678793515	-0.029533288	0.694485437
1990-03-25	3	1.521233017	1.525891884	1.559927786	1.474926846	0.91948483	-0.038694769	0.409593698
1990-03-26	3	1.495180135	1.521233017	1.552588187	1.55727578	1.098060613	-0.057408051	0.343251648
1990-03-27	3	1.456011498	1.495180135	1.525891884	1.555425171	1.249514795	-0.069880386	0.163197598
1990-03-28	3	1.39316045	1.456011498	1.521233017	1.559927786	1.248922809	-0.128072567	0.366952584
1990-03-29	3	1.337651623	1.39316045	1.495180135	1.552588187	1.32686893	-0.157528512	0.44055663
1990-03-30	3	1.291845262	1.337651623	1.456011498	1.525891884	1.421753677	-0.164166235	0.613051747
1990-03-31	3	1.276434141	1.291845262	1.39316045	1.521233017	1.403371288	-0.116726309	0.356949312
1990-04-01	4	1.235347069	1.276434141	1.337651623	1.495180135	1.359559356	-0.102304554	0.137286456
1990-04-02	4	1.239241135	1.235347069	1.291845262	1.456011498	1.344492026	-0.052604127	-0.01027366
1990-04-03	4	1.290355037	1.239241135	1.276434141	1.39316045	1.661456475	0.013920896	0.041432228
1990-04-04	4	1.329535689	1.290355037	1.235347069	1.337651623	1.902228796	0.09418862	0.002666759
1990-04-05	4	1.280888917	1.329535689	1.239241135	1.291845262	2.042923021	0.041647782	-0.14086476
1990-04-06	4	1.215199484	1.280888917	1.290355037	1.276434141	1.918098506	-0.075155553	-0.188171804
1990-04-07	4	1.230068423	1.215199484	1.329535689	1.235347069	1.729530462	-0.099467266	-0.129490934
1990-04-08	4	1.18597774	1.230068423	1.280888917	1.239241135	1.567949472	-0.094911177	-0.158514286
1990-04-09	4	1.187330058	1.18597774	1.215199484	1.290355037	1.462040823	-0.027869426	-0.474126417
1990-04-10	4	1.153205434	1.187330058	1.230068423	1.329535689	1.449784145	-0.076862988	-0.749023361
1990-04-11	4	1.253034798	1.153205434	1.18597774	1.280888917	1.552305867	0.067057058	-0.789888223
1990-04-12	4	1.284847996	1.253034798	1.187330058	1.215199484	1.635696948	0.097517938	-0.63325051
1990-04-13	4	1.285728309	1.284847996	1.153205434	1.230068423	1.579379594	0.132522875	-0.443802153
1990-04-14	4	1.31949271	1.285728309	1.253034798	1.18597774	1.406105477	0.066457912	-0.248456762
1990-04-15	4	1.262365402	1.31949271	1.284847996	1.187330058	1.288068076	-0.022482593	-0.19967542
1990-04-16	4	1.250402117	1.262365402	1.285728309	1.153205434	1.282584178	-0.035326192	-0.199382028
1990-04-17	4	1.179862964	1.250402117	1.31949271	1.253034798	1.262450604	-0.139629746	-0.372442903
1990-04-18	4	1.151833329	1.179862964	1.262365402	1.284847996	1.289004822	-0.110532073	-0.483863619
1990-04-19	4	1.127657855	1.151833329	1.250402117	1.285728309	1.302823147	-0.122744262	-0.45172174
1990-04-20	4	1.14853803	1.127657855	1.179862964	1.31949271	1.424262152	-0.031324934	-0.257567447
1990-04-21	4	1.264748267	1.14853803	1.151833329	1.262365402	1.474926846	0.112914938	-0.023319809
1990-04-22	4	1.503716977	1.264748267	1.127657855	1.250402117	1.55727578	0.376059123	0.221132799
1990-04-23	4	1.566495761	1.503716977	1.14853803	1.179862964	1.555425171	0.417957732	0.304045158
1990-04-24	4	1.578217592	1.566495761	1.264748267	1.151833329	1.559927786	0.313469325	0.28921277
1990-04-25	4	1.396604041	1.578217592	1.503716977	1.127657855	1.552588187	-0.107112936	0.093780895
1990-04-26	4	1.360122472	1.396604041	1.566495761	1.14853803	1.525891884	-0.206373289	-0.06413968
1990-04-27	4	1.283251941	1.360122472	1.578217592	1.264748267	1.521233017	-0.294965651	-0.191674904
1990-04-28	4	1.16725239	1.283251941	1.396604041	1.503716977	1.495180135	-0.229351652	-0.390023391
1990-04-29	4	1.002057303	1.16725239	1.360122472	1.566495761	1.456011498	-0.358065169	-0.553367869
1990-04-30	4	0.88113086	1.002057303	1.283251941	1.578217592	1.39316045	-0.402121081	-0.678796926
1990-05-01	5	0.947173	0.88113086	1.16725239	1.396604041	1.337651623	-0.22007939	-0.605415187
1990-05-02	5	0.979281859	0.947173	1.002057303	1.360122472	1.291845262	-0.022775443	-0.546610024
1990-05-03	5	1.000318777	0.979281859	0.88113086	1.283251941	1.276434141	0.119187917	-0.52091424
1990-05-04	5	0.91012858	1.000318777	0.947173	1.16725239	1.235347069	-0.037044419	-0.585051555
1990-05-05	5	0.872827602	0.91012858	0.979281859	1.002057303	1.239241135	-0.106454257	-0.583183895
1990-05-06	5	0.828630646	0.872827602	1.000318777	0.88113086	1.290355037	-0.171688131	-0.564529803
1990-05-07	5	0.848085572	0.828630646	0.91012858	0.947173	1.329535689	-0.062043009	-0.489566051
1990-05-08	5	0.75026903	0.848085572	0.872827602	0.979281859	1.280888917	-0.122558572	-0.541576232
1990-05-09	5	0.558350677	0.75026903	0.828630646	1.000318777	1.215199484	-0.270279969	-0.718083464
1990-05-10	5	0.575140568	0.558350677	0.848085572	0.91012858	1.230068423	-0.272945003	-0.660206501
1990-05-11	5	0.636502313	0.575140568	0.75026903	0.872827602	1.18597774	-0.113766717	-0.602738823
1990-05-12	5	0.642900084	0.636502313	0.558350677	0.828630646	1.187330058	0.084549407	-0.647454953
1990-05-13	5	0.427691004	0.642900084	0.575140568	0.848085572	1.153205434	-0.147449564	-0.901844684
1990-05-14	5	0.276345559	0.427691004	0.636502313	0.75026903	1.253034798	-0.360156754	-1.004543358
1990-05-15	5	0.409322131	0.276345559	0.642900084	0.558350677	1.284847996	-0.233577954	-0.805877354
1990-05-16	5	0.407749826	0.409322131	0.427691004	0.575140568	1.285728309	-0.019941179	-0.822318597
1990-05-17	5	0.314217597	0.407749826	0.276345559	0.636502313	1.31949271	0.037872038	-0.871760143
1990-05-18	5	0.265619045	0.314217597	0.409322131	0.642900084	1.262365402	-0.143703085	-0.921711013
1990-05-19	5	0.420118304	0.265619045	0.407749826	0.427691004	1.250402117	0.012368478	-0.73308713
1990-05-20	5	0.668310044	0.420118304	0.314217597	0.276345559	1.179862964	0.354092447	-0.584724753
1990-05-21	5	0.780420661	0.668310044	0.265619045	0.409322131	1.151833329	0.514801616	-0.504427334
1990-05-22	5	0.842933254	0.780420661	0.420118304	0.407749826	1.127657855	0.422814951	-0.442795055
1990-05-23	5	0.87684468	0.842933254	0.668310044	0.314217597	1.14853803	0.208534636	-0.442648029
1990-05-24	5	0.865306126	0.87684468	0.780420661	0.265619045	1.264748267	0.084885464	-0.397059277
1990-05-25	5	1.003934675	0.865306126	0.842933254	0.420118304	1.503716977	0.161001421	-0.246467441
1990-05-26	5	1.29756081	1.003934675	0.87684468	0.668310044	1.566495761	0.420716129	0.117697846
1990-05-27	5	1.470903569	1.29756081	0.865306126	0.780420661	1.578217592	0.605597443	0.31907024
1990-05-28	5	1.512124669	1.470903569	1.003934675	0.842933254	1.396604041	0.508189994	0.384466815
1990-05-29	5	1.673849656	1.512124669	1.29756081	0.87684468	1.360122472	0.376288846	0.525311626
1990-05-30	5	1.807500014	1.673849656	1.470903569	0.865306126	1.283251941	0.336596445	0.542751747
1990-05-31	5	1.843688196	1.807500014	1.512124669	1.003934675	1.16725239	0.331563527	0.339971219
1990-06-01	6	1.67078798	1.843688196	1.673849656	1.29756081	1.002057303	-0.003061676	0.104292218
1990-06-02	6	1.517146883	1.67078798	1.807500014	1.470903569	0.88113086	-0.290353131	-0.06107071
1990-06-03	6	1.451891096	1.517146883	1.843688196	1.512124669	0.947173	-0.3917971	0.055287055
1990-06-04	6	1.347335896	1.451891096	1.67078798	1.673849656	0.979281859	-0.323452084	-0.012786576
1990-06-05	6	1.193999192	1.347335896	1.517146883	1.807500014	1.000318777	-0.32314769	-0.089252749
1990-06-06	6	1.090110347	1.193999192	1.451891096	1.843688196	0.91012858	-0.361780749	-0.077142043
1990-06-07	6	1.106929756	1.090110347	1.347335896	1.67078798	0.872827602	-0.24040614	0.104872453
1990-06-08	6	1.158148398	1.106929756	1.193999192	1.517146883	0.828630646	-0.035850795	0.277017538
1990-06-09	6	1.055643195	1.158148398	1.090110347	1.451891096	0.848085572	-0.034467152	0.108470196
1990-06-10	6	0.98121856	1.055643195	1.106929756	1.347335896	0.75026903	-0.125711195	0.001936701
1990-06-11	6	0.893440286	0.98121856	1.158148398	1.193999192	0.558350677	-0.264708111	-0.106878491
1990-06-12	6	0.839242013	0.893440286	1.055643195	1.090110347	0.575140568	-0.216401183	-0.070886568
1990-06-13	6	0.638616741	0.839242013	0.98121856	1.106929756	0.636502313	-0.342601819	-0.234210862
1990-06-14	6	0.516922477	0.638616741	0.893440286	1.158148398	0.642900084	-0.37651781	-0.31170817
1990-06-15	6	0.598508966	0.516922477	0.839242013	1.055643195	0.427691004	-0.240733047	-0.249576606
1990-06-16	6	0.59495648	0.598508966	0.638616741	0.98121856	0.276345559	-0.043660261	-0.15531255
1990-06-17	6	0.779848931	0.59495648	0.516922477	0.893440286	0.409322131	0.262926454	0.221498254
1990-06-18	6	0.973952744	0.779848931	0.598508966	0.839242013	0.407749826	0.375443779	0.398812176
1990-06-19	6	1.11302526	0.973952744	0.59495648	0.638616741	0.314217597	0.51806878	0.476522947
1990-06-20	6	0.994878247	1.11302526	0.779848931	0.516922477	0.265619045	0.215029315	0.351978162
1990-06-21	6	0.815187065	0.994878247	0.973952744	0.598508966	0.420118304	-0.158765679	0.387496061
1990-06-22	6	0.451468654	0.815187065	1.11302526	0.59495648	0.668310044	-0.661556606	0.175123095
1990-06-23	6	0.284922325	0.451468654	0.994878247	0.779848931	0.780420661	-0.709955922	-0.124399806
1990-06-24	6	0.329895754	0.284922325	0.815187065	0.973952744	0.842933254	-0.485291311	-0.077854072
1990-06-25	6	0.686963386	0.329895754	0.451468654	1.11302526	0.87684468	0.235494733	0.37274579
1990-06-26	6	0.704850113	0.686963386	0.284922325	0.994878247	0.865306126	0.419927788	0.439231067
1990-06-27	6	0.601412618	0.704850113	0.329895754	0.815187065	1.003934675	0.271516864	0.181294314
1990-06-28	6	0.44092442	0.601412618	0.686963386	0.451468654	1.29756081	-0.246038967	-0.227385624
1990-06-29	6	0.351767084	0.44092442	0.704850113	0.284922325	1.470903569	-0.353083028	-0.428653577
1990-06-30	6	0.175033513	0.351767084	0.601412618	0.329895754	1.512124669	-0.426379105	-0.667899741
1990-07-01	7	0.490541891	0.175033513	0.44092442	0.686963386	1.673849656	0.049617472	-0.386302789
1990-07-02	7	0.835275931	0.490541891	0.351767084	0.704850113	1.807500014	0.483508846	-0.030030195
1990-07-03	7	0.987503085	0.835275931	0.175033513	0.601412618	1.843688196	0.812469572	-0.01643159
1990-07-04	7	0.762302525	0.987503085	0.490541891	0.44092442	1.67078798	0.271760633	-0.535258285
1990-07-05	7	0.706676477	0.762302525	0.835275931	0.351767084	1.517146883	-0.128599453	-0.764227091
1990-07-06	7	0.828123414	0.706676477	0.987503085	0.175033513	1.451891096	-0.159379671	-0.684001256
1990-07-07	7	0.926917517	0.828123414	0.762302525	0.490541891	1.347335896	0.164614992	-0.746932139
1990-07-08	7	1.01433028	0.926917517	0.706676477	0.835275931	1.193999192	0.307653802	-0.793169734
1990-07-09	7	1.152390546	1.01433028	0.828123414	0.987503085	1.090110347	0.324267132	-0.691297651
1990-07-10	7	1.231651175	1.152390546	0.926917517	0.762302525	1.106929756	0.304733658	-0.439136805
1990-07-11	7	1.30989352	1.231651175	1.01433028	0.706676477	1.158148398	0.29556324	-0.207253363
1990-07-12	7	1.137249319	1.30989352	1.152390546	0.828123414	1.055643195	-0.015141226	-0.314641777
1990-07-13	7	1.005950101	1.137249319	1.231651175	0.926917517	0.98121856	-0.225701074	-0.341385794
1990-07-14	7	0.673806731	1.005950101	1.30989352	1.01433028	0.893440286	-0.636086789	-0.520192462
1990-07-15	7	0.536581746	0.673806731	1.137249319	1.152390546	0.839242013	-0.600667573	-0.5535286
1990-07-16	7	0.739424548	0.536581746	1.005950101	1.231651175	0.638616741	-0.266525553	-0.367505208
1990-07-17	7	0.87192872	0.739424548	0.673806731	1.30989352	0.516922477	0.198121989	-0.286219678
1990-07-18	7	1.040851562	0.87192872	0.536581746	1.137249319	0.598508966	0.504269816	-0.014791633
1990-07-19	7	0.910630483	1.040851562	0.739424548	1.005950101	0.59495648	0.171205935	-0.070588077
1990-07-20	7	0.942759231	0.910630483	0.87192872	0.673806731	0.779848931	0.070830511	0.049318944
1990-07-21	7	0.797829048	0.942759231	1.040851562	0.536581746	0.973952744	-0.243022514	-0.041412965
1990-07-22	7	0.938897963	0.797829048	0.910630483	0.739424548	1.11302526	0.02826748	0.300281222
1990-07-23	7	0.840263564	0.938897963	0.942759231	0.87192872	0.994878247	-0.102495667	0.323341087
1990-07-24	7	0.821732892	0.840263564	0.797829048	1.040851562	0.815187065	0.023903843	0.223223926
1990-07-25	7	0.749639141	0.821732892	0.938897963	0.910630483	0.451468654	-0.189258822	0.154682661
1990-07-26	7	0.821505928	0.749639141	0.840263564	0.942759231	0.284922325	-0.018757636	0.041656997
1990-07-27	7	1.034787521	0.821505928	0.821732892	0.797829048	0.329895754	0.213054629	0.060834776
1990-07-28	7	0.997594277	1.034787521	0.749639141	0.938897963	0.686963386	0.247955135	-0.115430984
1990-07-29	7	1.049532934	0.997594277	0.821505928	0.840263564	0.704850113	0.228027005	0.054654687
1990-07-30	7	1.028194326	1.049532934	1.034787521	0.821732892	0.601412618	-0.006593195	0.213007261
1990-07-31	7	1.134804753	1.028194326	0.997594277	0.749639141	0.44092442	0.137210477	0.683336099
1990-08-01	8	1.090385046	1.134804753	1.049532934	0.821505928	0.351767084	0.040852112	0.805462721
1990-08-02	8	0.99819684	1.090385046	1.028194326	1.034787521	0.175033513	-0.029997486	0.668301086
1990-08-03	8	0.770318159	0.99819684	1.134804753	0.997594277	0.490541891	-0.364486594	0.083354773
1990-08-04	8	0.686595439	0.770318159	1.090385046	1.049532934	0.835275931	-0.403789607	-0.018254674
1990-08-05	8	0.921352465	0.686595439	0.99819684	1.028194326	0.987503085	-0.076844375	0.319939847
1990-08-06	8	1.09692667	0.921352465	0.770318159	1.134804753	0.762302525	0.326608511	0.65600225
1990-08-07	8	1.16560449	1.09692667	0.686595439	1.090385046	0.706676477	0.479009051	0.813837406
1990-08-08	8	1.077845609	1.16560449	0.921352465	0.99819684	0.828123414	0.156493144	0.902812096
1990-08-09	8	1.076336706	1.077845609	1.09692667	0.770318159	0.926917517	-0.020589965	0.585794814
1990-08-10	8	1.085341634	1.076336706	1.16560449	0.686595439	1.01433028	-0.080262856	0.250065703
1990-08-11	8	0.962617385	1.085341634	1.077845609	0.921352465	1.152390546	-0.115228224	-0.0248857
1990-08-12	8	0.91752778	0.962617385	1.076336706	1.09692667	1.231651175	-0.158808925	0.155225256
1990-08-13	8	0.812766612	0.91752778	1.085341634	1.16560449	1.30989352	-0.272575022	0.106090135
1990-08-14	8	0.917871399	0.812766612	0.962617385	1.077845609	1.137249319	-0.044745986	0.089747985
1990-08-15	8	0.90384209	0.917871399	0.91752778	1.076336706	1.005950101	-0.013685691	-0.023075427
1990-08-16	8	0.997435651	0.90384209	0.812766612	1.085341634	0.673806731	0.184669039	-0.016894629
1990-08-17	8	1.03568879	0.997435651	0.917871399	0.962617385	0.536581746	0.117817391	-0.116701756
1990-08-18	8	1.07334146	1.03568879	0.90384209	0.91752778	0.739424548	0.16949937	-0.158309715
1990-08-19	8	0.974261279	1.07334146	0.997435651	0.812766612	0.87192872	-0.023174371	-0.335632241
1990-08-20	8	0.931249068	0.974261279	1.03568879	0.917871399	1.040851562	-0.104439721	-0.206000251
1990-08-21	8	0.990574697	0.931249068	1.07334146	0.90384209	0.910630483	-0.082766763	-0.015375404
1990-08-22	8	1.196069329	0.990574697	0.974261279	0.997435651	0.942759231	0.22180805	0.522262598
1990-08-23	8	1.114719721	1.196069329	0.931249068	1.03568879	0.797829048	0.183470653	0.578137975
1990-08-24	8	0.995689064	1.114719721	0.990574697	1.07334146	0.938897963	0.005114367	0.256264517
1990-08-25	8	0.752034649	0.995689064	1.196069329	0.974261279	0.840263564	-0.44403468	-0.119894071
1990-08-26	8	0.914929638	0.752034649	1.114719721	0.931249068	0.821732892	-0.199790083	-0.125921924
1990-08-27	8	1.043248739	0.914929638	0.995689064	0.990574697	0.749639141	0.047559675	0.132618256
1990-08-28	8	1.123303103	1.043248739	0.752034649	1.196069329	0.821505928	0.371268455	0.180543873
1990-08-29	8	1.047347012	1.123303103	0.914929638	1.114719721	1.034787521	0.132417374	0.249517964
1990-08-30	8	1.035795666	1.047347012	1.043248739	0.995689064	0.997594277	-0.007453073	0.096897703
1990-08-31	8	1.139096046	1.035795666	1.123303103	0.752034649	1.049532934	0.015792943	0.298832482
1990-09-01	9	1.09586333	1.139096046	1.047347012	0.914929638	1.028194326	0.048516318	0.274130438
1990-09-02	9	1.068329362	1.09586333	1.035795666	1.043248739	1.134804753	0.032533695	0.31869022
1990-09-03	9	1.037275486	1.068329362	1.139096046	1.123303103	1.090385046	-0.10182056	0.215769558
1990-09-04	9	1.129216484	1.037275486	1.09586333	1.047347012	0.99819684	0.033353154	0.094428963
1990-09-05	9	1.032109491	1.129216484	1.068329362	1.035795666	0.770318159	-0.036219871	0.034515214
1990-09-06	9	0.884084755	1.032109491	1.037275486	1.139096046	0.686595439	-0.153190731	-0.165448179
1990-09-07	9	0.724738178	0.884084755	1.129216484	1.09586333	0.921352465	-0.404478306	-0.303456148
1990-09-08	9	0.890708117	0.724738178	1.032109491	1.068329362	1.09692667	-0.141401374	-0.244096636
1990-09-09	9	1.010470029	0.890708117	0.884084755	1.037275486	1.16560449	0.126385274	-0.079915017
1990-09-10	9	1.015546222	1.010470029	0.724738178	1.129216484	1.077845609	0.290808044	0.017349382
1990-09-11	9	0.858511781	1.015546222	0.890708117	1.032109491	1.076336706	-0.032196336	0.088193621
1990-09-12	9	0.784099486	0.858511781	1.010470029	0.884084755	1.085341634	-0.226370543	0.097504046
1990-09-13	9	0.887207098	0.784099486	1.015546222	0.724738178	0.962617385	-0.128339124	-0.034145367
1990-09-14	9	0.881611907	0.887207098	0.858511781	0.890708117	0.91752778	0.023100127	-0.215314763
1990-09-15	9	0.669808138	0.881611907	0.784099486	1.010470029	0.812766612	-0.114291348	-0.495796352
1990-09-16	9	0.465095775	0.669808138	0.887207098	1.015546222	0.917871399	-0.422111322	-0.612749834
1990-09-17	9	0.41382523	0.465095775	0.881611907	0.858511781	0.90384209	-0.467786677	-0.662511475
1990-09-18	9	0.417826768	0.41382523	0.669808138	0.784099486	0.997435651	-0.25198137	-0.667514866
1990-09-19	9	0.348524319	0.417826768	0.465095775	0.887207098	1.03568879	-0.116571456	-0.614093066
1990-09-20	9	0.189906483	0.348524319	0.41382523	0.881611907	1.07334146	-0.223918748	-0.727621298
1990-09-21	9	0.109840059	0.189906483	0.417826768	0.669808138	0.974261279	-0.307986709	-0.702926553
1990-09-22	9	0.094930635	0.109840059	0.348524319	0.465095775	0.931249068	-0.253593684	-0.822940764
1990-09-23	9	0.24620484	0.094930635	0.189906483	0.41382523	0.990574697	0.056298357	-0.65763725
1990-09-24	9	0.238915144	0.24620484	0.109840059	0.417826768	1.196069329	0.129075085	-0.758520506
1990-09-25	9	0.195794277	0.238915144	0.094930635	0.348524319	1.114719721	0.100863642	-0.839894513
1990-09-26	9	0.0049847	0.195794277	0.24620484	0.189906483	0.995689064	-0.24122014	-1.06835676
1990-09-27	9	0.136234442	0.0049847	0.238915144	0.109840059	0.752034649	-0.102680703	-0.838026838
1990-09-28	9	0.050866417	0.136234442	0.195794277	0.094930635	0.914929638	-0.144927861	-0.880382652
1990-09-29	9	0.081025931	0.050866417	0.0049847	0.24620484	1.043248739	0.076041231	-0.909548766
