season	obs	residual	yest.residual	yest.all.obs
0	1.029424267	-0.812116055	-0.752348671	1.106460422
0	0.975380946	-0.848755431	-0.812116055	1.029424267
0	0.9756404	-0.830955674	-0.848755431	0.975380946
0	0.959623322	-0.829287653	-0.830955674	0.9756404
0	0.950221147	-0.820850617	-0.829287653	0.959623322
0	0.945687201	-0.80738505	-0.820850617	0.950221147
0	1.012941058	-0.721972762	-0.80738505	0.945687201
0	1.111851576	-0.604743824	-0.721972762	1.012941058
0	1.194220731	-0.503891734	-0.604743824	1.111851576
0	1.254299463	-0.425160629	-0.503891734	1.194220731
0	1.267997306	-0.392637548	-0.425160629	1.254299463
0	1.269158577	-0.37247015	-0.392637548	1.267997306
0	1.217251709	-0.40518341	-0.37247015	1.269158577
0	1.132021457	-0.471025397	-0.40518341	1.217251709
0	1.071958273	-0.511502917	-0.471025397	1.132021457
0	1.08993681	-0.473735844	-0.511502917	1.071958273
0	1.121987369	-0.421687238	-0.473735844	1.08993681
0	1.07024872	-0.453211532	-0.421687238	1.121987369
0	0.955396661	-0.5476259	-0.453211532	1.07024872
0	0.94815675	-0.534198971	-0.5476259	0.955396661
0	1.025791594	-0.435680885	-0.534198971	0.94815675
0	1.07154589	-0.368816282	-0.435680885	1.025791594
0	0.980492737	-0.438497034	-0.368816282	1.07154589
0	0.866518432	-0.530799098	-0.438497034	0.980492737
0	0.840430633	-0.53491375	-0.530799098	0.866518432
0	0.957578264	-0.395512241	-0.53491375	0.840430633
0	1.080871197	-0.2496845	-0.395512241	0.957578264
0	1.158134889	-0.149589681	-0.2496845	1.080871197
0	1.162287069	-0.122296044	-0.149589681	1.158134889
0	1.137497589	-0.123620187	-0.122296044	1.162287069
0	1.119631523	-0.11768346	-0.123620187	1.137497589
0	1.111568555	-0.10159227	-0.11768346	1.119631523
0	1.099551438	-0.089089408	-0.10159227	1.111568555
0	1.090110346	-0.073629542	-0.089089408	1.099551438
0	1.083785801	-0.054656162	-0.073629542	1.090110346
0	1.109982152	-0.002747997	-0.054656162	1.083785801
0	1.091150929	0.004564449	-0.002747997	1.109982152
0	1.031573023	-0.028418822	0.004564449	1.091150929
0	0.921540751	-0.111385128	-0.028418822	1.031573023
0	0.867313776	-0.138053061	-0.111385128	0.921540751
0	0.877953704	-0.099337766	-0.138053061	0.867313776
0	0.914119566	-0.034555311	-0.099337766	0.877953704
0	0.898479585	-0.021010761	-0.034555311	0.914119566
0	0.84376607	-0.045943097	-0.021010761	0.898479585
0	0.76648827	-0.09283162	-0.045943097	0.84376607
0	0.713632775	-0.114911411	-0.09283162	0.76648827
0	0.688801088	-0.109377466	-0.114911411	0.713632775
0	0.69808908	-0.069807443	-0.109377466	0.688801088
0	0.735391792	-0.000743933	-0.069807443	0.69808908
0	0.75668742	0.053928963	-0.000743933	0.735391792
0	0.785728007	0.117450599	0.053928963	0.75668742
0	0.805604438	0.172861067	0.117450599	0.785728007
0	0.858675824	0.262504494	0.172861067	0.805604438
0	0.890743419	0.332224793	0.262504494	0.858675824
0	0.866735407	0.347014619	0.332224793	0.890743419
0	0.77262497	0.292902081	0.347014619	0.866735407
0	0.621436158	0.182552952	0.292902081	0.77262497
0	0.504923111	0.107659841	0.182552952	0.621436158
0	0.439040662	0.084421123	0.107659841	0.504923111
0	0.53156403	0.221843382	0.084421123	0.439040662
0	0.65747037	0.394927594	0.221843382	0.53156403
0	0.777934226	0.564446536	0.394927594	0.65747037
0	0.782114208	0.59130941	0.564446536	0.777934226
0	0.810971314	0.523327103	0.59130941	0.782114208
0	0.897287899	0.573990229	0.523327103	0.810971314
0	1.021092686	0.806694021	0.573990229	0.897287899
0	1.085704797	0.963517012	0.806694021	1.021092686
0	1.061656838	1.021195694	0.963517012	1.085704797
0	1.0197904	1.055485766	1.021195694	1.061656838
1	0.977454695	1.087232291	1.055485766	1.0197904
1	0.97680711	1.161177538	1.087232291	0.977454695
1	0.948090086	1.20945864	1.161177538	0.97680711
1	0.858238315	1.200424216	1.20945864	0.948090086
1	0.707885147	1.135857282	1.200424216	0.858238315
1	0.611964456	1.132018004	1.135857282	0.707885147
1	0.661917984	1.281895712	1.132018004	0.611964456
1	0.770795871	1.500425714	1.281895712	0.661917984
1	0.785571156	1.636967773	1.500425714	0.770795871
1	0.68533908	1.673777928	1.636967773	0.785571156
1	0.489540607	1.634905561	1.673777928	0.68533908
1	0.239219945	1.562532224	1.634905561	0.489540607
1	-0.001757429	1.362090571	1.562532224	0.239219945
1	-0.194056205	1.247730524	1.362090571	-0.001757429
1	-0.160774579	1.57639189	1.247730524	-0.194056205
1	0.157844461	2.291807611	1.57639189	-0.160774579
1	0.285924643	3.044726472	2.291807611	0.157844461
1	0.38608812	4.974909796	3.044726472	0.285924643
1	0.403707679	0.787433274	4.974909796	0.38608812
1	0.643736479	1.039020567	0.787433274	0.403707679
1	0.775322742	1.766379443	1.039020567	0.643736479
1	0.795094295	2.7270572	1.766379443	0.775322742
1	0.691906681	0.894573947	2.7270572	0.795094295
1	0.579920763	0.542973093	0.894573947	0.691906681
1	0.518332285	0.89469171	0.542973093	0.579920763
1	0.498464082	0.635393307	0.89469171	0.518332285
1	0.585109589	0.141291546	0.635393307	0.498464082
1	0.682647756	0.038978015	0.141291546	0.585109589
1	0.794006071	0.503858097	0.038978015	0.682647756
1	0.850403752	0.974799116	0.503858097	0.794006071
1	0.88940109	1.409438102	0.974799116	0.850403752
1	0.89271831	1.801141763	1.409438102	0.88940109
1	0.92407058	2.236678104	1.801141763	0.89271831
1	0.838498409	2.616724518	2.236678104	0.92407058
1	0.808904644	3.22972152	2.616724518	0.838498409
1	0.845762005	4.720573444	3.22972152	0.808904644
1	1.094323795	1.068722298	4.720573444	0.845762005
1	1.40420606	0.848587948	1.068722298	1.094323795
1	1.915580775	0.754955423	0.848587948	1.40420606
1	2.245607877	0.562151872	0.754955423	1.915580775
1	2.412070534	0.105662605	0.562151872	2.245607877
1	2.227912203	-0.395060814	0.105662605	2.412070534
1	1.91304399	-0.812718187	-0.395060814	2.227912203
1	1.549048876	-0.967471569	-0.812718187	1.91304399
1	1.474237726	-0.759204661	-0.967471569	1.549048876
1	1.50009604	-0.514452621	-0.759204661	1.474237726
1	1.483686368	-0.369504427	-0.514452621	1.50009604
1	1.429734036	-0.308943814	-0.369504427	1.483686368
1	1.330718636	-0.328775294	-0.308943814	1.429734036
1	1.271091039	-0.329067231	-0.328775294	1.330718636
1	1.317306061	-0.238003059	-0.329067231	1.271091039
1	1.394313187	-0.125289991	-0.238003059	1.317306061
1	1.447045537	-0.042413626	-0.125289991	1.394313187
1	1.391621395	-0.070988237	-0.042413626	1.447045537
1	1.375838402	-0.061811278	-0.070988237	1.391621395
1	1.588328633	0.174576396	-0.061811278	1.375838402
1	1.907695703	0.264455401	0.174576396	1.588328633
1	2.155975227	-0.079906223	0.264455401	1.907695703
1	2.441952524	-0.146051104	-0.079906223	2.155975227
1	2.77118671	0.059380149	-0.146051104	2.441952524
1	3.02456891	0.268850948	0.059380149	2.77118671
1	3.053256228	0.155124205	0.268850948	3.02456891
1	2.926015564	-0.080862567	0.155124205	3.053256228
1	2.785491913	-0.179697674	-0.080862567	2.926015564
1	2.952026526	0.019156303	-0.179697674	2.785491913
1	3.171805117	0.171165191	0.019156303	2.952026526
1	3.370139763	0.210822053	0.171165191	3.171805117
1	3.881468118	0.620304719	0.210822053	3.370139763
1	4.251623186	0.953432843	0.620304719	3.881468118
1	4.545906329	0.743446109	0.953432843	4.251623186
1	4.418029641	-0.001850132	0.743446109	4.545906329
1	4.169626369	-0.661993254	-0.001850132	4.418029641
1	3.677066466	-1.156440471	-0.661993254	4.169626369
1	3.41221563	-1.103463765	-1.156440471	3.677066466
1	3.169262645	-1.020237993	-1.103463765	3.41221563
1	3.004339763	-0.857939668	-1.020237993	3.169262645
1	2.879727433	-0.702795854	-0.857939668	3.004339763
1	2.771294388	-0.601149205	-0.702795854	2.879727433
1	2.667947695	-0.556128149	-0.601149205	2.771294388
1	2.597492025	-0.517247173	-0.556128149	2.667947695
1	2.537529352	-0.500980561	-0.517247173	2.597492025
1	2.508869826	-0.487563409	-0.500980561	2.537529352
1	2.498980385	-0.473698614	-0.487563409	2.508869826
1	2.528538501	-0.448136231	-0.473698614	2.498980385
1	2.549307637	-0.503124986	-0.448136231	2.528538501
1	2.552970964	-0.577646948	-0.503124986	2.549307637
1	2.559845311	-0.601827283	-0.577646948	2.552970964
1	2.585493299	-0.5760549	-0.601827283	2.559845311
1	2.580853824	-0.623268003	-0.5760549	2.585493299
1	2.514021849	-0.729129872	-0.623268003	2.580853824
1	2.404190321	-0.812860881	-0.729129872	2.514021849
1	2.324519279	-0.799824575	-0.812860881	2.404190321
1	2.298688182	-0.748909652	-0.799824575	2.324519279
1	2.275341906	-0.719575711	-0.748909652	2.298688182
1	2.240403384	-0.71715222	-0.719575711	2.275341906
1	2.179541861	-0.750218409	-0.71715222	2.240403384
1	2.168664321	-0.746504636	-0.750218409	2.179541861
1	2.188124773	-0.733363336	-0.746504636	2.168664321
1	2.308485274	-0.641811949	-0.733363336	2.188124773
1	2.426644525	-0.550547547	-0.641811949	2.308485274
1	2.643717927	-0.397990345	-0.550547547	2.426644525
1	2.829405839	-0.260046811	-0.397990345	2.643717927
1	3.010368514	-0.138631377	-0.260046811	2.829405839
1	3.050319989	-0.109899678	-0.138631377	3.010368514
1	3.011867923	-0.131281694	-0.109899678	3.050319989
1	2.887752185	-0.208956531	-0.131281694	3.011867923
1	2.758322323	-0.277403738	-0.208956531	2.887752185
1	2.619613513	-0.359234204	-0.277403738	2.758322323
1	2.507539116	-0.425010766	-0.359234204	2.619613513
1	2.440799407	-0.458301334	-0.425010766	2.507539116
1	2.414427155	-0.45921676	-0.458301334	2.440799407
1	2.389251349	-0.463813315	-0.45921676	2.414427155
1	2.3583939	-0.477032277	-0.463813315	2.389251349
1	2.323036974	-0.496508975	-0.477032277	2.3583939
1	2.307852227	-0.496857021	-0.496508975	2.323036974
1	2.285246723	-0.505245613	-0.496857021	2.307852227
1	2.263836796	-0.512800638	-0.505245613	2.285246723
1	2.214624459	-0.548381463	-0.512800638	2.263836796
1	2.176931097	-0.581707345	-0.548381463	2.214624459
1	2.147391999	-0.648642195	-0.581707345	2.176931097
1	2.130900539	-0.698736956	-0.648642195	2.147391999
1	2.109238893	-0.712090957	-0.698736956	2.130900539
1	2.08873963	-0.688533604	-0.712090957	2.109238893
1	2.080588371	-0.663323629	-0.688533604	2.08873963
1	2.107191039	-0.61133125	-0.663323629	2.080588371
1	2.229634856	-0.468231498	-0.61133125	2.107191039
1	2.692862764	0.012786673	-0.468231498	2.229634856
1	3.080558835	0.321583051	0.012786673	2.692862764
1	3.353195666	0.286965495	0.321583051	3.080558835
1	3.342579566	-0.288539368	0.286965495	3.353195666
1	3.247570364	-0.536673621	-0.288539368	3.342579566
1	3.087834629	-0.554666184	-0.536673621	3.247570364
1	3.030136565	-0.484823666	-0.554666184	3.087834629
1	3.007175847	-0.40829819	-0.484823666	3.030136565
1	3.025421069	-0.335205205	-0.40829819	3.007175847
1	3.023749484	-0.334080411	-0.335205205	3.025421069
1	2.971675307	-0.412319527	-0.334080411	3.023749484
1	2.869356193	-0.490605097	-0.412319527	2.971675307
1	2.76079532	-0.528465327	-0.490605097	2.869356193
1	2.679426996	-0.566947648	-0.528465327	2.76079532
1	2.651491818	-0.582746863	-0.566947648	2.679426996
1	2.666466107	-0.564174528	-0.582746863	2.651491818
1	2.696176277	-0.553062327	-0.564174528	2.666466107
1	2.69916644	-0.600003196	-0.553062327	2.696176277
1	2.687526491	-0.638395981	-0.600003196	2.69916644
1	2.670487568	-0.661729096	-0.638395981	2.687526491
1	2.645453402	-0.664699476	-0.661729096	2.670487568
1	2.599846473	-0.684833931	-0.664699476	2.645453402
1	2.553426264	-0.673813032	-0.684833931	2.599846473
1	2.511051156	-0.674208274	-0.673813032	2.553426264
1	2.491032007	-0.67567331	-0.674208274	2.511051156
1	2.590511351	-0.555911657	-0.67567331	2.491032007
1	2.775248874	-0.320349515	-0.555911657	2.590511351
1	2.975167585	-0.157481581	-0.320349515	2.775248874
1	3.047954977	-0.222795442	-0.157481581	2.975167585
1	3.042387399	-0.325256664	-0.222795442	3.047954977
1	3.00436535	-0.380062484	-0.325256664	3.042387399
1	2.999303606	-0.357971315	-0.380062484	3.00436535
1	3.034548618	-0.318512786	-0.357971315	2.999303606
1	3.060764901	-0.295342024	-0.318512786	3.034548618
1	3.215020367	-0.156101099	-0.295342024	3.060764901
1	3.534891252	0.142550984	-0.156101099	3.215020367
1	3.874379387	0.404890836	0.142550984	3.534891252
1	4.053119118	0.084298669	0.404890836	3.874379387
1	4.00492373	-0.471364143	0.084298669	4.053119118
1	3.789298832	-0.834349966	-0.471364143	4.00492373
1	3.516024727	-0.814896111	-0.834349966	3.789298832
1	3.3481648	-0.696857379	-0.814896111	3.516024727
1	3.27923672	-0.518219855	-0.696857379	3.3481648
1	3.274560962	-0.354894826	-0.518219855	3.27923672
1	3.295431823	-0.241534655	-0.354894826	3.274560962
1	3.318676448	-0.207469698	-0.241534655	3.295431823
1	3.324346865	-0.214520795	-0.207469698	3.318676448
1	3.353773137	-0.151768643	-0.214520795	3.324346865
1	3.414029093	-0.011240043	-0.151768643	3.353773137
1	3.464586915	0.065267192	-0.011240043	3.414029093
1	3.441912428	-0.085514901	0.065267192	3.464586915
1	3.349953234	-0.440884135	-0.085514901	3.441912428
1	3.239459181	-0.490850697	-0.440884135	3.349953234
1	3.175326437	-0.404410354	-0.490850697	3.239459181
1	3.157404252	-0.287705745	-0.404410354	3.175326437
1	3.154002738	-0.198170256	-0.287705745	3.157404252
1	3.142317584	-0.155850393	-0.198170256	3.154002738
1	3.131178175	-0.143840155	-0.155850393	3.142317584
1	3.138081157	-0.114730279	-0.143840155	3.131178175
1	3.171509309	-0.05641783	-0.114730279	3.138081157
1	3.235372014	0.034161617	-0.05641783	3.171509309
1	3.303558542	0.126945972	0.034161617	3.235372014
1	3.361435092	0.206336403	0.126945972	3.303558542
1	3.383923198	0.246842341	0.206336403	3.361435092
1	3.375961844	0.254777028	0.246842341	3.383923198
1	3.339833139	0.233278895	0.254777028	3.375961844
1	3.287097107	0.194421033	0.233278895	3.339833139
0	3.223769787	0.144518943	0.194421033	3.287097107
0	3.165327871	0.099247521	0.144518943	3.223769787
0	3.123795898	0.070745728	0.099247521	3.165327871
0	3.10827409	0.068187939	0.070745728	3.123795898
0	3.101873501	0.074709049	0.068187939	3.10827409
0	3.095579608	0.081315361	0.074709049	3.101873501
0	3.083344692	0.081974073	0.081315361	3.095579608
0	3.07665507	0.088180994	0.081974073	3.083344692
0	3.081009201	0.105440341	0.088180994	3.07665507
0	3.082453747	0.119802322	0.105440341	3.081009201
0	3.085454564	0.135735033	0.119802322	3.082453747
0	3.089143997	0.152372281	0.135735033	3.085454564
0	3.104276596	0.180469618	0.152372281	3.089143997
0	3.126184699	0.215359216	0.180469618	3.104276596
0	3.140309566	0.242483054	0.215359216	3.126184699
0	3.142518164	0.257705124	0.242483054	3.140309566
0	3.117075213	0.245029201	0.257705124	3.142518164
0	3.066335587	0.201675451	0.245029201	3.117075213
0	2.98892939	0.062681057	0.201675451	3.066335587
0	2.897584281	-0.097306504	0.062681057	2.98892939
0	2.818927695	-0.20911342	-0.097306504	2.897584281
0	2.765842135	-0.213295095	-0.20911342	2.818927695
0	2.725885848	-0.191544521	-0.213295095	2.765842135
0	2.673412938	-0.201479943	-0.191544521	2.725885848
0	2.607637926	-0.241856387	-0.201479943	2.673412938
0	2.547948932	-0.281760475	-0.241856387	2.607637926
0	2.5122098	-0.294621162	-0.281760475	2.547948932
0	2.499658744	-0.288032823	-0.294621162	2.5122098
0	2.498584463	-0.272331029	-0.288032823	2.499658744
0	2.498697599	-0.256856729	-0.272331029	2.498584463
0	2.499715253	-0.241315093	-0.256856729	2.498697599
0	2.510967347	-0.216029116	-0.241315093	2.499715253
0	2.533918133	-0.179326508	-0.216029116	2.510967347
0	2.54421308	-0.15543731	-0.179326508	2.533918133
0	2.536985097	-0.149154788	-0.15543731	2.54421308
0	2.500816543	-0.171852626	-0.149154788	2.536985097
0	2.458826742	-0.20038472	-0.171852626	2.500816543
0	2.40538641	-0.240364131	-0.20038472	2.458826742
0	2.356651356	-0.275625124	-0.240364131	2.40538641
0	2.295314389	-0.323469048	-0.275625124	2.356651356
0	2.235778843	-0.369495024	-0.323469048	2.295314389
0	2.173041297	-0.41873356	-0.369495024	2.235778843
0	2.131063948	-0.447181311	-0.41873356	2.173041297
0	2.106353974	-0.458312529	-0.447181311	2.131063948
0	2.102052983	-0.448959825	-0.458312529	2.106353974
0	2.105725715	-0.431602308	-0.448959825	2.102052983
0	2.10450996	-0.419114906	-0.431602308	2.105725715
0	2.081382882	-0.428514879	-0.419114906	2.10450996
0	2.040304172	-0.455838974	-0.428514879	2.081382882
0	2.000914366	-0.481444285	-0.455838974	2.040304172
0	1.973725387	-0.49481723	-0.481444285	2.000914366
0	1.957093688	-0.497600108	-0.49481723	1.973725387
0	1.922498771	-0.518312416	-0.497600108	1.957093688
0	1.878204824	-0.548689855	-0.518312416	1.922498771
0	1.816254433	-0.59669102	-0.548689855	1.878204824
0	1.757300305	-0.641675134	-0.59669102	1.816254433
0	1.697270974	-0.687711194	-0.641675134	1.757300305
0	1.638333053	-0.732611485	-0.687711194	1.697270974
0	1.603327693	-0.753513598	-0.732611485	1.638333053
0	1.584737459	-0.757939699	-0.753513598	1.603327693
0	1.584984325	-0.743488967	-0.757939699	1.584737459
0	1.58194717	-0.73229092	-0.743488967	1.584984325
0	1.564680144	-0.735286869	-0.73229092	1.58194717
0	1.541490593	-0.74415801	-0.735286869	1.564680144
0	1.5005182	-0.770754276	-0.74415801	1.541490593
0	1.470528025	-0.786305206	-0.770754276	1.5005182
0	1.452092484	-0.790240678	-0.786305206	1.470528025
0	1.420299614	-0.807459788	-0.790240678	1.452092484
0	1.39971757	-0.813388016	-0.807459788	1.420299614
0	1.394995664	-0.803367873	-0.813388016	1.39971757
0	1.41571589	-0.767825977	-0.803367873	1.394995664
0	1.410607429	-0.758034008	-0.767825977	1.41571589
0	1.374968724	-0.778690486	-0.758034008	1.410607429
0	1.355686255	-0.782906391	-0.778690486	1.374968724
0	1.347984149	-0.775455306	-0.782906391	1.355686255
0	1.337470978	-0.770726477	-0.775455306	1.347984149
0	1.3437293	-0.749136556	-0.770726477	1.337470978
0	1.407327635	-0.670122831	-0.749136556	1.3437293
0	1.49517049	-0.566770746	-0.670122831	1.407327635
0	1.529038609	-0.517301968	-0.566770746	1.49517049
0	1.504997448	-0.525629618	-0.517301968	1.529038609
0	1.448542089	-0.566262576	-0.525629618	1.504997448
0	1.412369027	-0.586498004	-0.566262576	1.448542089
0	1.343415067	-0.639409352	-0.586498004	1.412369027
0	1.271573571	-0.695103683	-0.639409352	1.343415067
0	1.173364698	-0.777056493	-0.695103683	1.271573571
0	1.127016999	-0.807035418	-0.777056493	1.173364698
0	1.099780599	-0.817786855	-0.807035418	1.127016999
0	1.135951823	-0.765011192	-0.817786855	1.099780599
0	1.199211903	-0.685023965	-0.765011192	1.135951823
0	1.265913315	-0.601469514	-0.685023965	1.199211903
0	1.264019421	-0.586382369	-0.601469514	1.265913315
0	1.220912295	-0.612376124	-0.586382369	1.264019421
0	1.160725284	-0.655313666	-0.612376124	1.220912295
0	1.164974087	-0.633677628	-0.655313666	1.160725284
0	1.188837771	-0.592284673	-0.633677628	1.164974087
0	1.268868386	-0.494576445	-0.592284673	1.188837771
0	1.306603339	-0.439008241	-0.494576445	1.268868386
0	1.357989791	-0.369631059	-0.439008241	1.306603339
0	1.318457525	-0.391014349	-0.369631059	1.357989791
0	1.271042772	-0.420117612	-0.391014349	1.318457525
0	1.18873296	-0.483948307	-0.420117612	1.271042772
0	1.175385008	-0.478644413	-0.483948307	1.18873296
0	1.211735581	-0.42346409	-0.478644413	1.175385008
0	1.270125275	-0.346061429	-0.42346409	1.211735581
0	1.303056905	-0.293928127	-0.346061429	1.270125275
0	1.301887561	-0.275701399	-0.293928127	1.303056905
0	1.281462284	-0.276530274	-0.275701399	1.301887561
0	1.267270825	-0.270918824	-0.276530274	1.281462284
0	1.272827066	-0.245346717	-0.270918824	1.267270825
0	1.27181475	-0.226123467	-0.245346717	1.272827066
0	1.265039656	-0.212436244	-0.226123467	1.27181475
0	1.241953017	-0.214826433	-0.212436244	1.265039656
0	1.24408749	-0.191753645	-0.214826433	1.241953017
0	1.273405073	-0.141247771	-0.191753645	1.24408749
0	1.289597245	-0.103608824	-0.141247771	1.273405073
0	1.265767758	-0.105724116	-0.103608824	1.289597245
0	1.187474373	-0.162026493	-0.105724116	1.265767758
0	1.131133604	-0.196089562	-0.162026493	1.187474373
0	1.126292058	-0.178356313	-0.196089562	1.131133604
0	1.142724417	-0.139041102	-0.178356313	1.126292058
0	1.119912272	-0.138650777	-0.139041102	1.142724417
0	1.057900685	-0.177128066	-0.138650777	1.119912272
0	1.010250782	-0.200898942	-0.177128066	1.057900685
0	1.009310609	-0.177601709	-0.200898942	1.010250782
0	1.006170297	-0.156131777	-0.177601709	1.009310609
0	0.946488805	-0.190814861	-0.156131777	1.006170297
0	0.831331525	-0.280569293	-0.190814861	0.946488805
0	0.708478342	-0.377597897	-0.280569293	0.831331525
0	0.656578468	-0.403233053	-0.377597897	0.708478342
0	0.698260269	-0.334826783	-0.403233053	0.656578468
0	0.754748026	-0.25113388	-0.334826783	0.698260269
0	0.772863302	-0.205310419	-0.25113388	0.754748026
0	0.689060256	-0.260878329	-0.205310419	0.772863302
0	0.544822561	-0.376337837	-0.260878329	0.689060256
0	0.412516292	-0.479289042	-0.376337837	0.544822561
0	0.401061414	-0.460774863	-0.479289042	0.412516292
0	0.528018825	-0.303193337	-0.460774863	0.401061414
0	0.688801088	-0.111105451	-0.303193337	0.528018825
0	0.776985384	0.009094354	-0.111105451	0.688801088
0	0.8323799	0.09725564	0.009094354	0.776985384
0	0.845614294	0.14405296	0.09725564	0.8323799
0	0.876092705	0.208938851	0.14405296	0.845614294
0	0.869912305	0.238063023	0.208938851	0.876092705
0	0.863185579	0.267595285	0.238063023	0.869912305
0	0.82479187	0.26647779	0.267595285	0.863185579
0	0.776114821	0.256163267	0.26647779	0.82479187
0	0.748256077	0.267829613	0.256163267	0.776114821
0	0.754909786	0.315255461	0.267829613	0.748256077
0	0.825244256	0.427703069	0.315255461	0.754909786
0	0.821619422	0.467614288	0.427703069	0.825244256
0	0.769680866	0.460512932	0.467614288	0.821619422
0	0.603343713	0.340593927	0.460512932	0.769680866
1	0.425529206	0.211036078	0.340593927	0.603343713
1	0.348311808	0.146736506	0.211036078	0.425529206
1	0.401522137	0.001478988	0.146736506	0.348311808
1	0.554553549	-0.015228294	0.001478988	0.401522137
1	0.610750807	0.10921985	-0.015228294	0.554553549
1	0.575382542	0.226258727	0.10921985	0.610750807
1	0.457829326	0.230456548	0.226258727	0.575382542
1	0.399331808	0.272478257	0.230456548	0.457829326
1	0.391685802	0.35202779	0.272478257	0.399331808
1	0.428560022	0.468661902	0.35202779	0.391685802
1	0.339038926	0.455646237	0.468661902	0.428560022
1	0.291339121	0.484016223	0.455646237	0.339038926
1	0.164434512	0.434777316	0.484016223	0.291339121
1	0.138558891	0.489461271	0.434777316	0.164434512
1	0.070058066	0.506265051	0.489461271	0.138558891
1	0.081224237	0.609153232	0.506265051	0.070058066
1	0.098367065	0.726398759	0.609153232	0.081224237
1	0.114760875	0.85257487	0.726398759	0.098367065
1	0.091482356	0.950923975	0.85257487	0.114760875
1	0.083125981	1.079372038	0.950923975	0.091482356
1	0.047508648	1.200498059	1.079372038	0.083125981
1	-0.012152533	1.324791858	1.200498059	0.047508648
1	-0.024418326	1.535727447	1.324791858	-0.012152533
1	-0.033984386	1.810851517	1.535727447	-0.024418326
1	0.13795955	2.377819631	1.810851517	-0.033984386
1	0.309052231	3.202884655	2.377819631	0.13795955
1	0.4704843	5.827419978	3.202884655	0.309052231
1	0.541924733	0.057473344	5.827419978	0.4704843
1	0.598816257	-0.12605827	0.057473344	0.541924733
1	0.651299994	0.307531548	-0.12605827	0.598816257
1	0.681691026	0.754465588	0.307531548	0.651299994
1	0.664045833	1.13228988	0.754465588	0.681691026
1	0.683690418	1.495937892	1.13228988	0.664045833
1	0.730514339	1.758178541	1.495937892	0.683690418
1	0.77785519	1.958116686	1.758178541	0.730514339
1	0.828405243	2.003212971	1.958116686	0.77785519
1	0.927070719	1.342396272	2.003212971	0.828405243
1	1.052630265	0.290633427	1.342396272	0.927070719
1	1.127685709	-0.110525677	0.290633427	1.052630265
1	1.122323466	-0.242653159	-0.110525677	1.127685709
1	1.067826768	-0.019951595	-0.242653159	1.122323466
1	0.982877911	0.215276525	-0.019951595	1.067826768
1	0.918180556	0.416239398	0.215276525	0.982877911
1	0.86499829	0.578467999	0.416239398	0.918180556
1	0.866156703	0.752633573	0.578467999	0.86499829
1	0.836860529	0.828063679	0.752633573	0.866156703
1	0.818740414	0.711050097	0.828063679	0.836860529
1	0.78140563	0.612316909	0.711050097	0.818740414
1	0.786198411	0.713457427	0.612316909	0.78140563
1	0.791280318	0.880595558	0.713457427	0.786198411
1	0.823810997	0.627285638	0.880595558	0.791280318
1	0.86173304	0.070671815	0.627285638	0.823810997
1	0.896937133	-0.198567087	0.070671815	0.86173304
1	0.937298735	-0.080896297	-0.198567087	0.896937133
1	0.956058256	0.220979472	-0.080896297	0.937298735
1	0.958766226	0.452704887	0.220979472	0.956058256
1	0.89335227	0.569199766	0.452704887	0.958766226
1	0.827202235	0.648281662	0.569199766	0.89335227
1	0.771034639	0.711369845	0.648281662	0.827202235
1	0.758864753	0.801670603	0.711369845	0.771034639
1	0.806219255	0.941825113	0.801670603	0.758864753
1	0.904556084	1.128359963	0.941825113	0.806219255
1	1.032186106	1.189294854	1.128359963	0.904556084
1	1.110945625	0.264394545	1.189294854	1.032186106
1	1.188837771	-0.289636006	0.264394545	1.110945625
1	1.322133324	-0.508171989	-0.289636006	1.188837771
1	1.490259326	-0.487549488	-0.508171989	1.322133324
1	1.624836845	-0.398632799	-0.487549488	1.490259326
1	1.640136661	-0.361860961	-0.398632799	1.624836845
1	1.552697449	-0.330177997	-0.361860961	1.640136661
1	1.364385226	-0.370202996	-0.330177997	1.552697449
1	1.181474355	-0.393062249	-0.370202996	1.364385226
1	1.076541933	-0.346706728	-0.393062249	1.181474355
1	1.114677395	-0.198610021	-0.346706728	1.076541933
1	1.218117223	-0.017401604	-0.198610021	1.114677395
1	1.301747147	-0.159738934	-0.017401604	1.218117223
1	1.292813899	-0.420428183	-0.159738934	1.301747147
1	1.233870351	-0.581668867	-0.420428183	1.292813899
1	1.215569451	-0.462770592	-0.581668867	1.233870351
1	1.285894768	-0.242512541	-0.462770592	1.215569451
1	1.360773524	-0.346368	-0.242512541	1.285894768
1	1.342876153	-0.64795309	-0.346368	1.360773524
1	1.250069463	-0.897522415	-0.64795309	1.342876153
1	1.121426957	-0.934056311	-0.897522415	1.250069463
1	1.042126728	-0.828562163	-0.934056311	1.121426957
1	1.003272475	-0.733524049	-0.828562163	1.042126728
1	1.16813551	-0.473263952	-0.733524049	1.003272475
1	1.433844025	-0.139030994	-0.473263952	1.16813551
1	1.687389033	0.053634554	-0.139030994	1.433844025
1	1.750599764	-0.151522649	0.053634554	1.687389033
1	1.640603733	-0.444303601	-0.151522649	1.750599764
1	1.418468645	-0.661262537	-0.444303601	1.640603733
1	1.218981989	-0.701212499	-0.661262537	1.418468645
1	1.115410802	-0.686246264	-0.701212499	1.218981989
1	1.064865206	-0.652733358	-0.686246264	1.115410802
1	1.022083766	-0.635004663	-0.652733358	1.064865206
