season	obs	residual	yest.residual	two.yest.residual	three.yest.residual	ma.2
1	0.375507255	-0.871373729	-0.875577421	-0.890365235	-0.910964051	-0.879105462
1	0.356054407	-0.810631461	-0.871373729	-0.875577421	-0.890365235	-0.852527537
1	0.336215626	-1.040574954	-0.810631461	-0.871373729	-0.875577421	-0.907526715
1	0.275921312	-1.316343279	-1.040574954	-0.810631461	-0.871373729	-1.055849898
1	0.151506463	-1.508496853	-1.316343279	-1.040574954	-0.810631461	-1.288471695
1	0.076932044	-1.421083728	-1.508496853	-1.316343279	-1.040574954	-1.415307953
1	0.186378514	-1.180311403	-1.421083728	-1.508496853	-1.316343279	-1.369963995
1	0.479472163	-0.791783012	-1.180311403	-1.421083728	-1.508496853	-1.131059381
1	0.746055498	-0.454703708	-0.791783012	-1.180311403	-1.421083728	-0.808932708
1	0.929179061	-0.266881795	-0.454703708	-0.791783012	-1.180311403	-0.504456172
1	0.97648316	-0.399843651	-0.266881795	-0.454703708	-0.791783012	-0.373809718
1	0.939452893	-0.570032458	-0.399843651	-0.266881795	-0.454703708	-0.412252635
1	0.852973221	-0.637205597	-0.570032458	-0.399843651	-0.266881795	-0.535693902
1	0.76696781	-0.592048533	-0.637205597	-0.570032458	-0.399843651	-0.599762196
1	0.704913881	-0.556624181	-0.592048533	-0.637205597	-0.570032458	-0.59529277
1	0.66678762	-0.522569988	-0.556624181	-0.592048533	-0.637205597	-0.5570809
1	0.655149769	-0.478681131	-0.522569988	-0.556624181	-0.592048533	-0.519291767
1	0.652017355	-0.436766379	-0.478681131	-0.522569988	-0.556624181	-0.479339166
1	0.658450543	-0.391651314	-0.436766379	-0.478681131	-0.522569988	-0.435699608
1	0.676106369	-0.339023513	-0.391651314	-0.436766379	-0.478681131	-0.389147069
1	0.705423868	-0.276773707	-0.339023513	-0.391651314	-0.436766379	-0.335816178
1	0.712536515	-0.237728663	-0.276773707	-0.339023513	-0.391651314	-0.284508628
1	0.694229562	-0.224455818	-0.237728663	-0.276773707	-0.339023513	-0.246319396
1	0.757494393	-0.129591398	-0.224455818	-0.237728663	-0.276773707	-0.197258626
1	0.856486362	0.00096164	-0.129591398	-0.224455818	-0.237728663	-0.117695192
1	0.986990235	-0.118075965	0.00096164	-0.129591398	-0.224455818	-0.082235241
1	0.999543368	-0.559785068	-0.118075965	0.00096164	-0.129591398	-0.225633131
1	0.9873749	-0.803838486	-0.559785068	-0.118075965	0.00096164	-0.493899839
1	0.951683621	-0.829849957	-0.803838486	-0.559785068	-0.118075965	-0.731157837
1	0.958766226	-0.614623626	-0.829849957	-0.803838486	-0.559785068	-0.749437356
1	0.972522502	-0.435064912	-0.614623626	-0.829849957	-0.803838486	-0.626512832
1	0.965864514	-0.320506472	-0.435064912	-0.614623626	-0.829849957	-0.45673167
1	0.958832182	-0.238902657	-0.320506472	-0.435064912	-0.614623626	-0.331491347
1	0.96671555	-0.164544755	-0.238902657	-0.320506472	-0.435064912	-0.241317961
1	1.170059615	0.090885241	-0.164544755	-0.238902657	-0.320506472	-0.10418739
1	1.472621357	0.182140271	0.090885241	-0.164544755	-0.238902657	0.036160252
1	1.746797762	-0.191579651	0.182140271	0.090885241	-0.164544755	0.02714862
1	1.831582106	-0.563726017	-0.191579651	0.182140271	0.090885241	-0.191055132
1	1.757122206	-0.792745026	-0.563726017	-0.191579651	0.182140271	-0.516016898
1	1.568559041	-0.875553827	-0.792745026	-0.563726017	-0.191579651	-0.74400829
1	1.419218083	-0.786020863	-0.875553827	-0.792745026	-0.563726017	-0.818106572
1	1.347492408	-0.677348535	-0.786020863	-0.875553827	-0.792745026	-0.779641075
1	1.327849847	-0.567143282	-0.677348535	-0.786020863	-0.875553827	-0.67683756
1	1.280219573	-0.522871508	-0.567143282	-0.677348535	-0.786020863	-0.589121108
1	1.246217416	-0.491328045	-0.522871508	-0.567143282	-0.677348535	-0.527114278
1	1.251596294	-0.437716468	-0.491328045	-0.522871508	-0.567143282	-0.483972007
1	1.318825714	-0.333190769	-0.437716468	-0.491328045	-0.522871508	-0.420745094
1	1.351820357	-0.269618286	-0.333190769	-0.437716468	-0.491328045	-0.346841841
1	1.309812271	-0.285079716	-0.269618286	-0.333190769	-0.437716468	-0.295962924
1	1.173045328	-0.397659441	-0.285079716	-0.269618286	-0.333190769	-0.317452481
1	1.031450361	-0.516400407	-0.397659441	-0.285079716	-0.269618286	-0.399713188
1	0.941937866	-0.583766477	-0.516400407	-0.397659441	-0.285079716	-0.499275442
1	0.882946938	-0.620938289	-0.583766477	-0.516400407	-0.397659441	-0.573701724
1	0.837754251	-0.644406654	-0.620938289	-0.583766477	-0.516400407	-0.616370474
1	0.82780392	-0.632584132	-0.644406654	-0.620938289	-0.583766477	-0.632643025
1	0.964881649	-0.473730852	-0.632584132	-0.644406654	-0.620938289	-0.58357388
1	1.427755225	-0.113240549	-0.473730852	-0.632584132	-0.644406654	-0.406518511
1	1.996157338	0.10222718	-0.113240549	-0.473730852	-0.632584132	-0.161581407
1	2.406736116	0.089662766	0.10222718	-0.113240549	-0.473730852	0.026216466
1	2.567438724	-0.140062814	0.089662766	0.10222718	-0.113240549	0.017275711
1	2.480661353	-0.478026122	-0.140062814	0.089662766	0.10222718	-0.176142056
1	2.228227318	-0.839840423	-0.478026122	-0.140062814	0.089662766	-0.485976453
1	1.913399527	-1.133964634	-0.839840423	-0.478026122	-0.140062814	-0.817277059
1	1.662085099	-1.292627091	-1.133964634	-0.839840423	-0.478026122	-1.088810716
1	1.532835093	-1.305043126	-1.292627091	-1.133964634	-0.839840423	-1.243878284
1	1.708459683	-0.988214146	-1.305043126	-1.292627091	-1.133964634	-1.195294788
1	2.047102295	-0.560840061	-0.988214146	-1.305043126	-1.292627091	-0.951365778
1	2.353500564	-0.376424833	-0.560840061	-0.988214146	-1.305043126	-0.641826347
1	2.527467337	-0.420326869	-0.376424833	-0.560840061	-0.988214146	-0.452530588
1	2.572061868	-0.548222565	-0.420326869	-0.376424833	-0.560840061	-0.448324756
1	2.535704931	-0.66785501	-0.548222565	-0.420326869	-0.376424833	-0.545468148
1	2.372466692	-0.849453372	-0.66785501	-0.548222565	-0.420326869	-0.688510315
1	2.164919884	-1.024067326	-0.849453372	-0.66785501	-0.548222565	-0.847125236
1	1.904882761	-1.180773588	-1.024067326	-0.849453372	-0.66785501	-1.018098095
1	1.733451751	-1.208390282	-1.180773588	-1.024067326	-0.849453372	-1.137743732
1	1.595821403	-1.244648726	-1.208390282	-1.180773588	-1.024067326	-1.211270865
1	1.53546926	-1.235426735	-1.244648726	-1.208390282	-1.180773588	-1.229488581
1	1.510141002	-1.212458424	-1.235426735	-1.244648726	-1.208390282	-1.230844628
1	1.528777537	-1.15913718	-1.212458424	-1.235426735	-1.244648726	-1.20234078
1	1.547475887	-1.114098726	-1.15913718	-1.212458424	-1.235426735	-1.16189811
1	1.580212565	-1.060112712	-1.114098726	-1.15913718	-1.212458424	-1.111116206
1	1.624904612	-0.997238341	-1.060112712	-1.114098726	-1.15913718	-1.057149926
1	1.668722723	-0.937080033	-0.997238341	-1.060112712	-1.114098726	-0.998143695
1	1.736608051	-0.853948077	-0.937080033	-0.997238341	-1.060112712	-0.92942215
1	1.831030838	-0.744958964	-0.853948077	-0.937080033	-0.997238341	-0.845329025
1	1.984921529	-0.609155533	-0.744958964	-0.853948077	-0.937080033	-0.736020858
1	2.101253689	-0.607477571	-0.609155533	-0.744958964	-0.853948077	-0.653864023
1	2.134733602	-0.718163371	-0.607477571	-0.609155533	-0.744958964	-0.644932158
1	2.045590646	-0.913157146	-0.718163371	-0.607477571	-0.609155533	-0.746266029
1	1.906213501	-1.061811856	-0.913157146	-0.718163371	-0.607477571	-0.897710791
1	1.802789062	-1.095982501	-1.061811856	-0.913157146	-0.718163371	-1.023650501
1	1.762097046	-1.031992052	-1.095982501	-1.061811856	-0.913157146	-1.063262136
1	1.765311582	-0.95680707	-1.031992052	-1.095982501	-1.061811856	-1.028260541
1	1.761446985	-0.910561962	-0.95680707	-1.031992052	-1.095982501	-0.966453694
1	1.755398938	-0.880546602	-0.910561962	-0.95680707	-1.031992052	-0.915971878
1	1.734575807	-0.874066021	-0.880546602	-0.910561962	-0.95680707	-0.888391528
1	1.708553177	-0.878145571	-0.874066021	-0.880546602	-0.910561962	-0.877586064
1	1.700323451	-0.86770821	-0.878145571	-0.874066021	-0.880546602	-0.8733066
1	1.694525237	-0.858784348	-0.86770821	-0.878145571	-0.874066021	-0.86821271
1	1.712223705	-0.82931781	-0.858784348	-0.86770821	-0.878145571	-0.851936789
1	1.70833501	-0.817571005	-0.82931781	-0.858784348	-0.86770821	-0.835224388
1	1.699569066	-0.811092275	-0.817571005	-0.82931781	-0.858784348	-0.81932703
1	1.670893151	-0.82505863	-0.811092275	-0.817571005	-0.82931781	-0.817907303
1	1.696293472	-0.786645122	-0.82505863	-0.811092275	-0.817571005	-0.807598676
1	1.776845667	-0.719633727	-0.786645122	-0.82505863	-0.811092275	-0.777112493
1	1.899464781	-0.637508871	-0.719633727	-0.786645122	-0.82505863	-0.714595907
1	1.979612453	-0.650686173	-0.637508871	-0.719633727	-0.786645122	-0.669276257
1	2.002123331	-0.709608053	-0.650686173	-0.637508871	-0.719633727	-0.665934365
1	1.998212165	-0.755399358	-0.709608053	-0.650686173	-0.637508871	-0.705231194
1	2.001449281	-0.738147703	-0.755399358	-0.709608053	-0.650686173	-0.734385038
1	2.089932135	-0.674943638	-0.738147703	-0.755399358	-0.709608053	-0.722830233
1	2.163437948	-0.662796782	-0.674943638	-0.738147703	-0.755399358	-0.691962708
1	2.236385656	-0.641212831	-0.662796782	-0.674943638	-0.738147703	-0.659651084
1	2.206399549	-0.649166038	-0.641212831	-0.662796782	-0.674943638	-0.65105855
1	2.128630483	-0.651213752	-0.649166038	-0.641212831	-0.662796782	-0.647197541
1	1.993231272	-0.701887011	-0.651213752	-0.649166038	-0.641212831	-0.667422267
1	1.91421171	-0.717868896	-0.701887011	-0.651213752	-0.649166038	-0.69032322
1	1.913805701	-0.673922493	-0.717868896	-0.701887011	-0.651213752	-0.6978928
1	2.031521053	-0.582676969	-0.673922493	-0.717868896	-0.701887011	-0.658156119
1	2.147813876	-0.538402452	-0.582676969	-0.673922493	-0.717868896	-0.598333971
1	2.250332324	-0.538200945	-0.538402452	-0.582676969	-0.673922493	-0.553093455
1	2.248209084	-0.58459086	-0.538200945	-0.538402452	-0.582676969	-0.553731419
1	2.192820883	-0.633902071	-0.58459086	-0.538200945	-0.538402452	-0.585564625
1	2.07841635	-0.695343058	-0.633902071	-0.58459086	-0.538200945	-0.637945329
1	1.995830044	-0.69444062	-0.695343058	-0.633902071	-0.58459086	-0.674561916
1	1.950925419	-0.680192104	-0.69444062	-0.695343058	-0.633902071	-0.689991927
1	1.969293233	-0.619926467	-0.680192104	-0.69444062	-0.695343058	-0.664853064
1	1.989638074	-0.568612104	-0.619926467	-0.680192104	-0.69444062	-0.622910225
1	2.009807843	-0.524215967	-0.568612104	-0.619926467	-0.680192104	-0.570918179
1	1.997862209	-0.516031378	-0.524215967	-0.568612104	-0.619926467	-0.536286483
1	1.985512315	-0.510704338	-0.516031378	-0.524215967	-0.568612104	-0.516983894
1	1.968356375	-0.511639829	-0.510704338	-0.516031378	-0.524215967	-0.512791848
1	1.942797589	-0.521834466	-0.511639829	-0.510704338	-0.516031378	-0.514726211
1	1.903934809	-0.545834116	-0.521834466	-0.511639829	-0.510704338	-0.526436137
1	1.851309087	-0.583881131	-0.545834116	-0.521834466	-0.511639829	-0.550516571
1	1.818043643	-0.602722314	-0.583881131	-0.545834116	-0.521834466	-0.577479187
1	1.863660559	-0.54276082	-0.602722314	-0.583881131	-0.545834116	-0.576454755
1	1.993348479	-0.411371148	-0.54276082	-0.602722314	-0.583881131	-0.518951427
1	2.304457744	-0.275621693	-0.411371148	-0.54276082	-0.602722314	-0.409917887
1	2.754595848	-0.068543531	-0.275621693	-0.411371148	-0.54276082	-0.251845457
1	3.116717029	0.0707256	-0.068543531	-0.275621693	-0.411371148	-0.091146541
1	3.290965832	0.056164686	0.0707256	-0.068543531	-0.275621693	0.019448919
1	3.201323857	-0.162989913	0.056164686	0.0707256	-0.068543531	-0.012033209
1	2.936585246	-0.450990628	-0.162989913	0.056164686	0.0707256	-0.185938618
1	2.658386395	-0.620982621	-0.450990628	-0.162989913	0.056164686	-0.411654387
1	2.621141091	-0.486366382	-0.620982621	-0.450990628	-0.162989913	-0.519446544
1	2.753018025	-0.300951353	-0.486366382	-0.620982621	-0.450990628	-0.469433452
1	2.823567552	-0.275893579	-0.300951353	-0.486366382	-0.620982621	-0.354403771
1	2.802333885	-0.359394833	-0.275893579	-0.300951353	-0.486366382	-0.312079922
1	2.698124375	-0.428677464	-0.359394833	-0.275893579	-0.300951353	-0.354655292
1	2.584533382	-0.443528731	-0.428677464	-0.359394833	-0.275893579	-0.410533676
1	2.500153091	-0.438419216	-0.443528731	-0.428677464	-0.359394833	-0.436875137
1	2.460605853	-0.416380532	-0.438419216	-0.443528731	-0.428677464	-0.43277616
1	2.448828581	-0.429070656	-0.416380532	-0.438419216	-0.443528731	-0.427956802
1	2.445627626	-0.462286952	-0.429070656	-0.416380532	-0.438419216	-0.435912713
1	2.46135478	-0.456262779	-0.462286952	-0.429070656	-0.416380532	-0.449206796
1	2.487591825	-0.393886032	-0.456262779	-0.462286952	-0.429070656	-0.437478588
1	2.497792148	-0.379083215	-0.393886032	-0.456262779	-0.462286952	-0.409744009
1	2.463275925	-0.483048987	-0.379083215	-0.393886032	-0.456262779	-0.418672745
1	2.42378325	-0.573576365	-0.483048987	-0.379083215	-0.393886032	-0.478569523
1	2.409074393	-0.578119913	-0.573576365	-0.483048987	-0.379083215	-0.544915088
1	2.408176893	-0.501490719	-0.578119913	-0.573576365	-0.483048987	-0.551062333
1	2.391740989	-0.456028887	-0.501490719	-0.578119913	-0.573576365	-0.51187984
1	2.352846307	-0.451490555	-0.456028887	-0.501490719	-0.578119913	-0.469670054
1	2.313279973	-0.459332122	-0.451490555	-0.456028887	-0.501490719	-0.455617188
1	2.30725303	-0.440870892	-0.459332122	-0.451490555	-0.456028887	-0.450564523
1	2.334784367	-0.393247667	-0.440870892	-0.459332122	-0.451490555	-0.431150227
1	2.374069796	-0.336522702	-0.393247667	-0.440870892	-0.459332122	-0.390213753
1	2.368544299	-0.326214953	-0.336522702	-0.393247667	-0.440870892	-0.351995107
1	2.31974447	-0.360134914	-0.326214953	-0.336522702	-0.393247667	-0.340957523
1	2.248408897	-0.417123067	-0.360134914	-0.326214953	-0.336522702	-0.367824311
1	2.184820455	-0.466645535	-0.417123067	-0.360134914	-0.326214953	-0.414634505
1	2.166182734	-0.471673347	-0.466645535	-0.417123067	-0.360134914	-0.451813983
1	2.180669783	-0.458425673	-0.471673347	-0.466645535	-0.417123067	-0.465581518
1	2.232130213	-0.417389632	-0.458425673	-0.471673347	-0.466645535	-0.449162884
1	2.272633149	-0.366830922	-0.417389632	-0.458425673	-0.471673347	-0.414215409
1	2.306859076	-0.307520162	-0.366830922	-0.417389632	-0.458425673	-0.363913572
1	2.321940677	-0.277068067	-0.307520162	-0.366830922	-0.417389632	-0.317139717
1	2.326973722	-0.277800263	-0.277068067	-0.307520162	-0.366830922	-0.287462831
1	2.325864925	-0.27869678	-0.277800263	-0.277068067	-0.307520162	-0.277855037
1	2.321332979	-0.26118359	-0.27869678	-0.277800263	-0.277068067	-0.272560211
1	2.308485274	-0.248614043	-0.26118359	-0.27869678	-0.277800263	-0.262831471
1	2.302515311	-0.233753721	-0.248614043	-0.26118359	-0.27869678	-0.247850452
0	2.320488342	-0.197704977	-0.233753721	-0.248614043	-0.26118359	-0.226690914
0	2.370041124	-0.134963712	-0.197704977	-0.233753721	-0.248614043	-0.18880747
0	2.401825003	-0.167062756	-0.134963712	-0.197704977	-0.233753721	-0.166577148
0	2.477228591	-0.161456857	-0.167062756	-0.134963712	-0.197704977	-0.154494442
0	2.571128425	-0.099213876	-0.161456857	-0.167062756	-0.134963712	-0.14257783
0	2.687959592	-0.088959685	-0.099213876	-0.161456857	-0.167062756	-0.116543473
0	2.694166226	-0.236194036	-0.088959685	-0.099213876	-0.161456857	-0.141455866
0	2.635278851	-0.401572724	-0.236194036	-0.088959685	-0.099213876	-0.242242149
0	2.538780015	-0.451959006	-0.401572724	-0.236194036	-0.088959685	-0.363241922
0	2.526381269	-0.327883303	-0.451959006	-0.401572724	-0.236194036	-0.393805011
0	2.597133253	-0.157270521	-0.327883303	-0.451959006	-0.401572724	-0.312370943
0	2.721040434	0.035419453	-0.157270521	-0.327883303	-0.451959006	-0.149911457
0	2.830969149	0.15169984	0.035419453	-0.157270521	-0.327883303	0.00994959
0	3.038611683	0.30217466	0.15169984	0.035419453	-0.157270521	0.163097984
0	3.241055727	0.421041678	0.30217466	0.15169984	0.035419453	0.291638726
0	3.429061224	0.482187046	0.421041678	0.30217466	0.15169984	0.401801128
0	3.427677056	0.388269188	0.482187046	0.421041678	0.30217466	0.430499304
0	3.322505798	0.25789769	0.388269188	0.482187046	0.421041678	0.376117975
0	3.143646606	0.180496185	0.25789769	0.388269188	0.482187046	0.275554354
0	3.042773216	0.192763286	0.180496185	0.25789769	0.388269188	0.210385721
0	3.011063435	0.239007107	0.192763286	0.180496185	0.25789769	0.20408886
0	3.01682451	0.298746822	0.239007107	0.192763286	0.180496185	0.243505738
0	3.052793184	0.373159594	0.298746822	0.239007107	0.192763286	0.303637841
0	3.079475544	0.428530877	0.373159594	0.298746822	0.239007107	0.366812431
0	3.070032213	0.441794924	0.428530877	0.373159594	0.298746822	0.414495132
0	3.006724996	0.397584984	0.441794924	0.428530877	0.373159594	0.422636928
0	2.923568284	0.331379252	0.397584984	0.441794924	0.428530877	0.390253054
0	2.864267322	0.28774812	0.331379252	0.397584984	0.441794924	0.338904119
0	2.832418608	0.270805322	0.28774812	0.331379252	0.397584984	0.296644231
0	2.802636543	0.255486012	0.270805322	0.28774812	0.331379252	0.271346485
0	2.748478882	0.215539867	0.255486012	0.270805322	0.28774812	0.247277067
0	2.687140054	0.168275992	0.215539867	0.255486012	0.270805322	0.213100624
0	2.626257724	0.121400655	0.168275992	0.215539867	0.255486012	0.168405505
0	2.567570734	0.076693746	0.121400655	0.168275992	0.215539867	0.122123464
0	2.552930781	0.076013879	0.076693746	0.121400655	0.168275992	0.091369427
0	2.598042746	0.131862826	0.076013879	0.076693746	0.121400655	0.094856817
0	2.683279204	0.119958309	0.131862826	0.076013879	0.076693746	0.109278338
0	2.710523726	0.040265917	0.119958309	0.131862826	0.076013879	0.097362351
0	2.677311994	-0.038812603	0.040265917	0.119958309	0.131862826	0.040470541
0	2.601174799	-0.049688014	-0.038812603	0.040265917	0.119958309	-0.016078233
0	2.539662693	-0.035501647	-0.049688014	-0.038812603	0.040265917	-0.041334088
0	2.491601848	-0.030876289	-0.035501647	-0.049688014	-0.038812603	-0.03868865
0	2.46666923	-0.017986743	-0.030876289	-0.035501647	-0.049688014	-0.028121559
0	2.454121129	-0.002044496	-0.017986743	-0.030876289	-0.035501647	-0.016969176
0	2.445195084	-0.016809272	-0.002044496	-0.017986743	-0.030876289	-0.01228017
0	2.41294914	-0.091593331	-0.016809272	-0.002044496	-0.017986743	-0.0368157
0	2.349092419	-0.180202606	-0.091593331	-0.016809272	-0.002044496	-0.096201737
0	2.264802116	-0.218918398	-0.180202606	-0.091593331	-0.016809272	-0.163571445
0	2.175330097	-0.265912942	-0.218918398	-0.180202606	-0.091593331	-0.221677982
0	2.097860104	-0.311909907	-0.265912942	-0.218918398	-0.180202606	-0.265580416
0	2.044789435	-0.34031861	-0.311909907	-0.265912942	-0.218918398	-0.306047153
0	1.995362296	-0.369217312	-0.34031861	-0.311909907	-0.265912942	-0.340481943
0	1.948354252	-0.398176473	-0.369217312	-0.34031861	-0.311909907	-0.369237465
0	1.877941784	-0.452012585	-0.398176473	-0.369217312	-0.34031861	-0.40646879
0	1.827578511	-0.486660715	-0.452012585	-0.398176473	-0.369217312	-0.445616591
0	1.805507994	-0.493501586	-0.486660715	-0.452012585	-0.398176473	-0.477391629
0	1.81471427	-0.469325712	-0.493501586	-0.486660715	-0.452012585	-0.483162671
0	1.823225434	-0.445969794	-0.469325712	-0.493501586	-0.486660715	-0.469599031
0	1.804857256	-0.449536666	-0.445969794	-0.469325712	-0.493501586	-0.454944058
0	1.789772208	-0.449814664	-0.449536666	-0.445969794	-0.469325712	-0.448440375
0	1.750659522	-0.474084555	-0.449814664	-0.449536666	-0.445969794	-0.457811961
0	1.73669895	-0.473148023	-0.474084555	-0.449814664	-0.449536666	-0.465682414
0	1.69357668	-0.501307108	-0.473148023	-0.474084555	-0.449814664	-0.482846562
0	1.639602598	-0.540244972	-0.501307108	-0.473148023	-0.474084555	-0.504900034
0	1.523954106	-0.640778269	-0.540244972	-0.501307108	-0.473148023	-0.560776783
0	1.408380023	-0.741153632	-0.640778269	-0.540244972	-0.501307108	-0.640725624
0	1.336431642	-0.797815892	-0.741153632	-0.640778269	-0.540244972	-0.726582598
0	1.333896556	-0.784975583	-0.797815892	-0.741153632	-0.640778269	-0.774648369
0	1.371700676	-0.73170494	-0.784975583	-0.797815892	-0.741153632	-0.771498805
0	1.428827567	-0.659017946	-0.73170494	-0.784975583	-0.797815892	-0.725232823
0	1.483725389	-0.588464091	-0.659017946	-0.73170494	-0.784975583	-0.659728992
0	1.494282854	-0.562152336	-0.588464091	-0.659017946	-0.73170494	-0.603211457
0	1.466050199	-0.574530108	-0.562152336	-0.588464091	-0.659017946	-0.575048845
0	1.398571049	-0.62605141	-0.574530108	-0.562152336	-0.588464091	-0.587577952
0	1.361523364	-0.647035853	-0.62605141	-0.574530108	-0.562152336	-0.615872457
0	1.35737013	-0.635017992	-0.647035853	-0.62605141	-0.574530108	-0.636035085
0	1.359758138	-0.616348937	-0.635017992	-0.647035853	-0.62605141	-0.632800927
0	1.315368613	-0.64434437	-0.616348937	-0.635017992	-0.647035853	-0.631903766
0	1.202215375	-0.740987343	-0.64434437	-0.616348937	-0.635017992	-0.667226883
0	1.116369061	-0.810204479	-0.740987343	-0.64434437	-0.616348937	-0.731845397
0	1.113774002	-0.796048704	-0.810204479	-0.740987343	-0.64434437	-0.782413509
0	1.160725284	-0.732221989	-0.796048704	-0.810204479	-0.740987343	-0.779491724
0	1.171553586	-0.704390094	-0.732221989	-0.796048704	-0.810204479	-0.744220262
0	1.106460422	-0.752348671	-0.704390094	-0.732221989	-0.796048704	-0.729653584
0	1.029424267	-0.812116055	-0.752348671	-0.704390094	-0.732221989	-0.75628494
0	0.975380946	-0.848755431	-0.812116055	-0.752348671	-0.704390094	-0.804406719
0	0.9756404	-0.830955674	-0.848755431	-0.812116055	-0.752348671	-0.830609053
0	0.959623322	-0.829287653	-0.830955674	-0.848755431	-0.812116055	-0.836332919
0	0.950221147	-0.820850617	-0.829287653	-0.830955674	-0.848755431	-0.827031315
0	0.945687201	-0.80738505	-0.820850617	-0.829287653	-0.830955674	-0.81917444
0	1.012941058	-0.721972762	-0.80738505	-0.820850617	-0.829287653	-0.78340281
0	1.111851576	-0.604743824	-0.721972762	-0.80738505	-0.820850617	-0.711367212
0	1.194220731	-0.503891734	-0.604743824	-0.721972762	-0.80738505	-0.610202773
0	1.254299463	-0.425160629	-0.503891734	-0.604743824	-0.721972762	-0.511265396
0	1.267997306	-0.392637548	-0.425160629	-0.503891734	-0.604743824	-0.440563304
0	1.269158577	-0.37247015	-0.392637548	-0.425160629	-0.503891734	-0.396756109
0	1.217251709	-0.40518341	-0.37247015	-0.392637548	-0.425160629	-0.390097036
0	1.132021457	-0.471025397	-0.40518341	-0.37247015	-0.392637548	-0.416226319
0	1.071958273	-0.511502917	-0.471025397	-0.40518341	-0.37247015	-0.462570575
0	1.08993681	-0.473735844	-0.511502917	-0.471025397	-0.40518341	-0.485421386
0	1.121987369	-0.421687238	-0.473735844	-0.511502917	-0.471025397	-0.468975333
0	1.07024872	-0.453211532	-0.421687238	-0.473735844	-0.511502917	-0.449544871
0	0.955396661	-0.5476259	-0.453211532	-0.421687238	-0.473735844	-0.47417489
0	0.94815675	-0.534198971	-0.5476259	-0.453211532	-0.421687238	-0.511678801
0	1.025791594	-0.435680885	-0.534198971	-0.5476259	-0.453211532	-0.505835252
0	1.07154589	-0.368816282	-0.435680885	-0.534198971	-0.5476259	-0.446232046
0	0.980492737	-0.438497034	-0.368816282	-0.435680885	-0.534198971	-0.414331401
0	0.866518432	-0.530799098	-0.438497034	-0.368816282	-0.435680885	-0.446037471
0	0.840430633	-0.53491375	-0.530799098	-0.438497034	-0.368816282	-0.501403294
0	0.957578264	-0.395512241	-0.53491375	-0.530799098	-0.438497034	-0.48707503
0	1.080871197	-0.2496845	-0.395512241	-0.53491375	-0.530799098	-0.393370164
0	1.158134889	-0.149589681	-0.2496845	-0.395512241	-0.53491375	-0.264928807
0	1.162287069	-0.122296044	-0.149589681	-0.2496845	-0.395512241	-0.173856742
0	1.137497589	-0.123620187	-0.122296044	-0.149589681	-0.2496845	-0.131835304
0	1.119631523	-0.11768346	-0.123620187	-0.122296044	-0.149589681	-0.121199897
0	1.111568555	-0.10159227	-0.11768346	-0.123620187	-0.122296044	-0.114298639
0	1.099551438	-0.089089408	-0.10159227	-0.11768346	-0.123620187	-0.102788379
0	1.090110346	-0.073629542	-0.089089408	-0.10159227	-0.11768346	-0.08810374
0	1.083785801	-0.054656162	-0.073629542	-0.089089408	-0.10159227	-0.072458371
0	1.109982152	-0.002747997	-0.054656162	-0.073629542	-0.089089408	-0.0436779
0	1.091150929	0.004564449	-0.002747997	-0.054656162	-0.073629542	-0.017613237
0	1.031573023	-0.028418822	0.004564449	-0.002747997	-0.054656162	-0.008867457
0	0.921540751	-0.111385128	-0.028418822	0.004564449	-0.002747997	-0.045079834
0	0.867313776	-0.138053061	-0.111385128	-0.028418822	0.004564449	-0.092619004
0	0.877953704	-0.099337766	-0.138053061	-0.111385128	-0.028418822	-0.116258652
0	0.914119566	-0.034555311	-0.099337766	-0.138053061	-0.111385128	-0.090648713
0	0.898479585	-0.021010761	-0.034555311	-0.099337766	-0.138053061	-0.051634613
0	0.84376607	-0.045943097	-0.021010761	-0.034555311	-0.099337766	-0.03383639
0	0.76648827	-0.09283162	-0.045943097	-0.021010761	-0.034555311	-0.053261826
0	0.713632775	-0.114911411	-0.09283162	-0.045943097	-0.021010761	-0.084562043
0	0.688801088	-0.109377466	-0.114911411	-0.09283162	-0.045943097	-0.105706832
0	0.69808908	-0.069807443	-0.109377466	-0.114911411	-0.09283162	-0.098032107
0	0.735391792	-0.000743933	-0.069807443	-0.109377466	-0.114911411	-0.059976281
0	0.75668742	0.053928963	-0.000743933	-0.069807443	-0.109377466	-0.005540804
0	0.785728007	0.117450599	0.053928963	-0.000743933	-0.069807443	0.056878543
0	0.805604438	0.172861067	0.117450599	0.053928963	-0.000743933	0.114746876
0	0.858675824	0.262504494	0.172861067	0.117450599	0.053928963	0.184272053
0	0.890743419	0.332224793	0.262504494	0.172861067	0.117450599	0.255863451
0	0.866735407	0.347014619	0.332224793	0.262504494	0.172861067	0.313914635
0	0.77262497	0.292902081	0.347014619	0.332224793	0.262504494	0.324047164
0	0.621436158	0.182552952	0.292902081	0.347014619	0.332224793	0.274156551
0	0.504923111	0.107659841	0.182552952	0.292902081	0.347014619	0.194371625
0	0.439040662	0.084421123	0.107659841	0.182552952	0.292902081	0.124877972
0	0.53156403	0.221843382	0.084421123	0.107659841	0.182552952	0.137974782
0	0.65747037	0.394927594	0.221843382	0.084421123	0.107659841	0.2337307
0	0.777934226	0.564446536	0.394927594	0.221843382	0.084421123	0.393739171
0	0.782114208	0.59130941	0.564446536	0.394927594	0.221843382	0.516894513
