date	season	obs
2001-06-20	0	0.782979566
2001-06-21	0	0.746463378
2001-06-22	0	0.541324132
2001-06-23	0	0.166330247
2001-06-24	0	-0.161178783
2001-06-25	0	0.116599956
2001-06-26	0	0.357138418
2001-06-27	0	0.436597573
2001-06-28	0	0.434259953
2001-06-29	0	0.366126434
2001-06-30	0	0.350980094
2001-07-01	0	0.59312796
2001-07-02	0	0.853559602
2001-07-03	0	0.856632475
2001-07-04	0	0.757897635
2001-07-05	0	0.556527883
2001-07-06	0	0.609816227
2001-07-07	0	0.365052128
2001-07-08	0	0.293009106
2001-07-09	0	0.133001235
2001-07-10	0	0.218693773
2001-07-11	0	0.193918204
2001-07-12	0	0.264100843
2001-07-13	0	0.201542129
2001-07-14	0	0.044221874
2001-07-15	0	0.063298021
2001-07-16	0	0.132097075
2001-07-17	0	0.323722421
2001-07-18	0	0.345514604
2001-07-19	0	0.426203515
2001-07-20	0	0.41126266
2001-07-21	0	0.31584984
2001-07-22	0	0.325960393
2001-07-23	0	0.382808276
2001-07-24	0	0.391220524
2001-07-25	0	0.375389058
2001-07-26	0	0.338548489
2001-07-27	0	0.313589101
2001-07-28	0	0.23637152
2001-07-29	0	0.238000185
2001-07-30	0	0.223658615
2001-07-31	0	0.271209878
2001-08-01	0	0.249729338
2001-08-02	0	0.372192465
2001-08-03	0	0.312456812
2001-08-04	0	0.227366138
2001-08-05	0	0.152245507
2001-08-06	0	0.426540499
2001-08-07	0	0.623467366
2001-08-08	0	0.699115775
2001-08-09	0	0.591986407
2001-08-10	0	0.398523634
2001-08-11	0	0.220765454
2001-08-12	0	0.226543431
2001-08-13	0	0.262514171
2001-08-14	0	0.340386387
2001-08-15	0	0.339651633
2001-08-16	0	0.485101792
2001-08-17	0	0.500552201
2001-08-18	0	0.424179223
2001-08-19	0	0.280220713
2001-08-20	0	0.287216466
2001-08-21	0	0.28100044
2001-08-22	0	0.273960911
2001-08-23	0	0.313966246
2001-08-24	0	0.379635349
2001-08-25	0	0.447544772
2001-08-26	0	0.557710615
2001-08-27	0	0.541624478
2001-08-28	0	0.53348332
2001-08-29	0	0.407148838
2001-08-30	0	0.416040826
2001-08-31	0	0.357860439
2001-09-01	0	0.326705272
2001-09-02	0	0.237593267
2001-09-03	0	0.171126419
2001-09-04	0	0.15534354
2001-09-05	0	0.246910734
2001-09-06	0	0.250131348
2001-09-07	0	0.161950039
2001-09-08	0	0.049639272
2001-09-09	0	0.123922643
2001-09-10	0	0.218693773
2001-09-11	0	0.200275504
2001-09-12	0	0.192216075
2001-09-13	0	0.184949534
2001-09-14	0	0.23637152
2001-09-15	0	0.287990759
2001-09-16	0	0.471987898
2001-09-17	0	0.584822027
2001-09-18	0	0.524970043
2001-09-19	0	0.404052328
2001-09-20	0	0.208270497
2001-09-21	0	0.104120016
2001-09-22	0	-0.106888166
2001-09-23	0	-0.089803468
2001-09-24	0	-0.003827824
2001-09-25	0	0.080113214
2001-09-26	0	0.127563976
2001-09-27	0	0.314343249
2001-09-28	0	-0.021601423
2001-09-29	0	-0.184492722
2001-09-30	0	-0.764488585
2001-10-01	1	-0.519848264
2001-10-02	1	-0.675446751
2001-10-03	1	-1.003838135
2001-10-04	1	-0.908527956
2001-10-05	1	-1.01802277
2001-10-06	1	-0.771162692
2001-10-07	1	-0.840474492
2001-10-08	1	-0.844069463
2001-10-09	1	-0.913662755
2001-10-10	1	-0.912376581
2001-10-11	1	-0.84888295
2001-10-12	1	-0.926616304
2001-10-13	1	-0.957062071
2001-10-14	1	-1.006659012
2001-10-15	1	-1.106073649
2001-10-16	1	-1.250134992
2001-10-17	1	-1.32299634
2001-10-18	1	-1.082942317
2001-10-19	1	-1.129752734
2001-10-20	1	-1.002430676
2001-10-21	1	-0.999621685
2001-10-22	1	-1.152370823
2001-10-23	1	-1.160574314
2001-10-24	1	-1.364545343
2001-10-25	1	-0.925313372
2001-10-26	1	-0.988463968
2001-10-27	1	-0.862240769
2001-10-28	1	-0.78351546
2001-10-29	1	-0.676461464
2001-10-30	1	-0.617330941
2001-10-31	1	-0.663349829
2001-11-01	1	-0.734994367
2001-11-02	1	-0.800609894
2001-11-03	1	-0.820343558
2001-11-04	1	-0.852508332
2001-11-05	1	-0.912376581
2001-11-06	1	-0.973322592
2001-11-07	1	-1.026631145
2001-11-08	1	-1.051431833
2001-11-09	1	-1.005247579
2001-11-10	1	-0.370171865
2001-11-11	1	-0.052125881
2001-11-12	1	0.109685893
2001-11-13	1	-0.076342805
2001-11-14	1	-0.179539152
2001-11-15	1	-0.342167087
2001-11-16	1	-0.436605554
2001-11-17	1	-0.571507122
2001-11-18	1	-0.590889363
2001-11-19	1	-0.443820014
2001-11-20	1	0.115220962
2001-11-21	1	0.550593147
2001-11-22	1	0.809976784
2001-11-23	1	1.09219043
2001-11-24	1	1.095475073
2001-11-25	1	1.054430122
2001-11-26	1	0.628160266
2001-11-27	1	0.458699743
2001-11-28	1	0.508344044
2001-11-29	1	0.613456159
2001-11-30	1	1.14217551
2001-12-01	1	1.637430028
2001-12-02	1	1.786462519
2001-12-03	1	1.653462236
2001-12-04	1	1.307162154
2001-12-05	1	1.191820271
2001-12-06	1	1.129411142
2001-12-07	1	0.94448359
2001-12-08	1	0.871425001
2001-12-09	1	0.811124231
2001-12-10	1	0.859695935
2001-12-11	1	0.95526429
2001-12-12	1	1.196199383
2001-12-13	1	1.306603339
2001-12-14	1	1.261439905
2001-12-15	1	1.167225616
2001-12-16	1	1.244335389
2001-12-17	1	1.386215976
2001-12-18	1	1.530529145
2001-12-19	1	1.628557213
2001-12-20	1	1.63471605
2001-12-21	1	1.638433339
2001-12-22	1	1.508505554
2001-12-23	1	1.390594041
2001-12-24	1	1.169632356
2001-12-25	1	1.108506807
2001-12-26	1	1.403614394
2001-12-27	1	1.64841147
2001-12-28	1	1.813845131
2001-12-29	1	2.09783899
2001-12-30	1	2.242269158
2001-12-31	1	2.399141694
2002-01-01	1	2.469133848
2002-01-02	1	2.445970544
2002-01-03	1	2.32367733
2002-01-04	1	2.060473779
2002-01-05	1	2.04242658
2002-01-06	1	2.055001177
2002-01-07	1	2.03840135
2002-01-08	1	1.944521982
2002-01-09	1	1.867495961
2002-01-10	1	1.758575759
2002-01-11	1	1.619502774
2002-01-12	1	1.554807539
2002-01-13	1	1.580318852
2002-01-14	1	1.634111942
2002-01-15	1	1.673607647
2002-01-16	1	1.651484583
2002-01-17	1	1.543624438
2002-01-18	1	1.374141828
2002-01-19	1	1.195262615
2002-01-20	1	1.285133588
2002-01-21	1	1.388536163
2002-01-22	1	1.476952072
2002-01-23	1	1.440222067
2002-01-24	1	1.52470345
2002-01-25	1	1.669533136
2002-01-26	1	1.740177214
2002-01-27	1	1.737092752
2002-01-28	1	1.612529102
2002-01-29	1	1.49296925
2002-01-30	1	1.501285306
2002-01-31	1	1.470448946
2002-02-01	1	1.493780797
2002-02-02	1	1.339997029
2002-02-03	1	1.323645664
2002-02-04	1	1.231312228
2002-02-05	1	1.225418746
2002-02-06	1	1.363109407
2002-02-07	1	1.487036585
2002-02-08	1	1.533095108
2002-02-09	1	1.544065355
2002-02-10	1	1.55665929
2002-02-11	1	1.603016054
2002-02-12	1	1.499558488
2002-02-13	1	1.479894116
2002-02-14	1	1.465692694
2002-02-15	1	1.574135463
2002-02-16	1	1.634917338
2002-02-17	1	1.710670041
2002-02-18	1	2.270379117
2002-02-19	1	2.48133786
2002-02-20	1	2.562714525
2002-02-21	1	2.272509043
2002-02-22	1	2.112677364
2002-02-23	1	2.026907747
2002-02-24	1	1.957215208
2002-02-25	1	1.909889413
2002-02-26	1	1.835240328
2002-02-27	1	1.843116323
2002-02-28	1	1.759997602
2002-03-01	1	1.657897707
2002-03-02	1	1.410439496
2002-03-03	1	1.364165373
2002-03-04	1	1.789829671
2002-03-05	1	2.446953916
2002-03-06	1	2.722805121
2002-03-07	1	2.715181109
2002-03-08	1	2.432826082
2002-03-09	1	2.207289439
2002-03-10	1	2.106353974
2002-03-11	1	2.00588038
2002-03-12	1	1.918869003
2002-03-13	1	1.949163045
2002-03-14	1	1.923328741
2002-03-15	1	1.82638815
2002-03-16	1	1.662117744
2002-03-17	1	1.629771788
2002-03-18	1	1.656125879
2002-03-19	1	1.703648527
2002-03-20	1	1.793872513
2002-03-21	1	1.967875594
2002-03-22	1	2.174274379
2002-03-23	1	2.258366961
2002-03-24	1	2.193166445
2002-03-25	1	2.073084616
2002-03-26	1	2.068268153
2002-03-27	1	2.073928361
2002-03-28	1	2.066897082
2002-03-29	1	1.921894724
2002-03-30	1	1.929194301
2002-03-31	1	1.988861375
2002-04-01	1	2.153222218
2002-04-02	1	2.241556185
2002-04-03	1	2.328969814
2002-04-04	1	2.251165868
2002-04-05	1	2.150762045
2002-04-06	1	2.03341448
2002-04-07	1	2.113987121
2002-04-08	1	2.152562765
2002-04-09	1	2.168270829
2002-04-10	1	2.070353795
2002-04-11	1	2.040147606
2002-04-12	1	2.003029097
2002-04-13	1	2.124958873
2002-04-14	1	2.169391872
2002-04-15	1	2.113800118
2002-04-16	1	1.934130736
2002-04-17	1	1.772528652
2002-04-18	1	1.658880702
2002-04-19	1	1.530529145
2002-04-20	1	1.445708882
2002-04-21	1	1.601248258
2002-04-22	1	1.752152327
2002-04-23	1	1.850363026
2002-04-24	1	1.798839127
2002-04-25	1	1.761240059
2002-04-26	1	1.705619525
2002-04-27	1	1.62072839
2002-04-28	1	1.60923047
2002-04-29	1	1.699223116
2002-04-30	1	1.804121129
2002-05-01	0	1.764958194
2002-05-02	0	1.617149471
2002-05-03	0	1.590680543
2002-05-04	0	1.709456505
2002-05-05	0	1.861897738
2002-05-06	0	1.90866561
2002-05-07	0	1.896344493
2002-05-08	0	1.869487755
2002-05-09	0	1.750271028
2002-05-10	0	1.574883766
2002-05-11	0	1.451286683
2002-05-12	0	1.556006122
2002-05-13	0	1.717086579
2002-05-14	0	1.818211217
2002-05-15	0	1.865100559
2002-05-16	0	1.844912535
2002-05-17	0	1.795502226
2002-05-18	0	1.837461728
2002-05-19	0	1.983975545
2002-05-20	0	2.042359625
2002-05-21	0	2.013696973
2002-05-22	0	1.940155971
2002-05-23	0	1.947544803
2002-05-24	0	1.881513217
2002-05-25	0	1.79567362
2002-05-26	0	1.773668054
2002-05-27	0	1.820052684
2002-05-28	0	1.927318058
2002-05-29	0	1.913094789
2002-05-30	0	1.858684625
2002-05-31	0	1.748565844
2002-06-01	0	1.662509402
2002-06-02	0	1.653857298
2002-06-03	0	1.68745269
2002-06-04	0	1.744695975
2002-06-05	0	1.768046113
2002-06-06	0	1.625412716
2002-06-07	0	1.400565998
2002-06-08	0	1.277393833
2002-06-09	0	1.250562244
2002-06-10	0	1.396997752
2002-06-11	0	1.423951525
2002-06-12	0	1.457915209
2002-06-13	0	1.344312613
2002-06-14	0	1.152173135
2002-06-15	0	0.90392919
2002-06-16	0	0.782979566
2002-06-17	0	0.741065917
2002-06-18	0	0.836487909
2002-06-19	0	0.867964041
2002-06-20	0	0.83380094
2002-06-21	0	0.762483138
2002-06-22	0	0.644007592
2002-06-23	0	0.708817153
2002-06-24	0	0.866663087
2002-06-25	0	0.944082065
2002-06-26	0	0.888976821
2002-06-27	0	0.789797507
2002-06-28	0	0.811353562
2002-06-29	0	0.959425596
2002-06-30	0	0.993254638
2002-07-01	0	0.958436378
2002-07-02	0	0.777776148
2002-07-03	0	0.651838063
2002-07-04	0	0.562133444
2002-07-05	0	0.572377936
2002-07-06	0	0.518537182
2002-07-07	0	0.637480509
2002-07-08	0	0.82930655
2002-07-09	0	0.901627212
2002-07-10	0	0.83380094
2002-07-11	0	0.642379811
2002-07-12	0	0.477766405
2002-07-13	0	0.455759045
2002-07-14	0	0.3513434
2002-07-15	0	0.440592252
2002-07-16	0	0.52068607
2002-07-17	0	0.671809436
2002-07-18	0	0.773974766
2002-07-19	0	0.748174661
2002-07-20	0	0.617082889
2002-07-21	0	0.482556451
2002-07-22	0	0.596260527
2002-07-23	0	0.755718193
2002-07-24	0	0.800749498
2002-07-25	0	0.70754602
2002-07-26	0	0.603061347
2002-07-27	0	0.380694111
2002-07-28	0	0.299533789
2002-07-29	0	0.450838582
2002-07-30	0	0.7415578
2002-07-31	0	0.886214682
2002-08-01	0	0.905182585
2002-08-02	0	0.78392274
2002-08-03	0	0.596829032
2002-08-04	0	0.51144386
2002-08-05	0	0.510824665
2002-08-06	0	0.556527883
2002-08-07	0	0.591415142
2002-08-08	0	0.686985028
2002-08-09	0	0.754990656
2002-08-10	0	0.755233227
2002-08-11	0	0.80675691
2002-08-12	0	0.802601779
2002-08-13	0	0.742540843
2002-08-14	0	0.684384923
2002-08-15	0	0.612057753
2002-08-16	0	0.547910982
2002-08-17	0	0.433591057
2002-08-18	0	0.383160203
2002-08-19	0	0.391569503
2002-08-20	0	0.445563265
2002-08-21	0	0.527409812
2002-08-22	0	0.542824958
2002-08-23	0	0.560071891
2002-08-24	0	0.440592252
2002-08-25	0	0.517614815
2002-08-26	0	0.73884944
2002-08-27	0	0.968284793
2002-08-28	0	1.082970568
2002-08-29	0	1.079995157
2002-08-30	0	0.983843256
2002-08-31	0	0.9614011
2002-09-01	0	0.920924418
2002-09-02	0	0.934802192
2002-09-03	0	0.903720138
2002-09-04	0	1.081396453
2002-09-05	0	1.130078254
2002-09-06	0	1.059631461
2002-09-07	0	0.63966094
2002-09-08	0	0.53620441
2002-09-09	0	0.656667694
2002-09-10	0	0.919279004
2002-09-11	0	0.937635628
2002-09-12	0	0.913705659
2002-09-13	0	0.801676067
2002-09-14	0	0.679687628
2002-09-15	0	0.581653365
2002-09-16	0	0.501490434
2002-09-17	0	0.706782564
2002-09-18	0	0.765128324
2002-09-19	0	0.77943472
2002-09-20	0	0.51730717
2002-09-21	0	0.410578197
2002-09-22	0	0.529235741
2002-09-23	0	0.667846943
2002-09-24	0	0.667052556
2002-09-25	0	0.329679252
2002-09-26	0	0.044221874
2002-09-27	0	-0.424695925
2002-09-28	0	-0.447850652
2002-09-29	0	-0.38523239
2002-09-30	0	-0.146131854
2002-10-01	1	-0.01949394
2002-10-02	1	0.127563976
2002-10-03	1	0.196465976
2002-10-04	1	0.312456812
2002-10-05	1	0.310945096
2002-10-06	1	0.496476322
2002-10-07	1	0.670490349
2002-10-08	1	0.769680866
2002-10-09	1	0.628160266
2002-10-10	1	0.3905222
2002-10-11	1	0.172864794
2002-10-12	1	0.059414521
2002-10-13	1	0.28100044
2002-10-14	1	0.378221922
2002-10-15	1	0.509585124
2002-10-16	1	0.369342446
2002-10-17	1	0.240843981
2002-10-18	1	-0.143745218
2002-10-19	1	-0.305773488
2002-10-20	1	-0.041847186
2002-10-21	1	0.148693106
2002-10-22	1	0.410920487
2002-10-23	1	0.628986143
2002-10-24	1	0.772307106
2002-10-25	1	0.64806549
2002-10-26	1	0.523136301
2002-10-27	1	0.529539738
2002-10-28	1	0.6410213
2002-10-29	1	0.665727175
2002-10-30	1	0.791436276
2002-10-31	1	0.777776148
2002-11-01	1	0.658005129
2002-11-02	1	0.623467366
2002-11-03	1	0.639388646
2002-11-04	1	0.66227294
2002-11-05	1	0.681778039
2002-11-06	1	0.868397317
2002-11-07	1	1.337967671
2002-11-08	1	1.377792418
2002-11-09	1	1.476008787
2002-11-10	1	1.30730181
2002-11-11	1	1.306882786
2002-11-12	1	1.177136183
2002-11-13	1	1.113095921
2002-11-14	1	1.077538153
2002-11-15	1	0.92400229
2002-11-16	1	0.734154015
2002-11-17	1	0.678116947
2002-11-18	1	0.694229562
2002-11-19	1	0.738109521
2002-11-20	1	0.675230942
2002-11-21	1	0.700141416
2002-11-22	1	0.638571319
2002-11-23	1	0.683603571
2002-11-24	1	0.868180703
2002-11-25	1	0.964160266
2002-11-26	1	0.932570274
2002-11-27	1	0.679949169
2002-11-28	1	0.588267336
2002-11-29	1	0.536808093
2002-11-30	1	0.658005129
2002-12-01	1	0.709071185
2002-12-02	1	0.794472597
2002-12-03	1	0.830207045
2002-12-04	1	0.870776983
2002-12-05	1	0.831780964
2002-12-06	1	0.667317422
2002-12-07	1	0.709832897
2002-12-08	1	0.799590078
2002-12-09	1	0.94066257
2002-12-10	1	0.843840065
2002-12-11	1	1.066228614
2002-12-12	1	1.764251042
2002-12-13	1	2.095936885
2002-12-14	1	2.451634007
2002-12-15	1	2.432463517
2002-12-16	1	2.373941642
2002-12-17	1	2.101947849
2002-12-18	1	1.925814524
2002-12-19	1	1.921819192
2002-12-20	1	1.795587926
2002-12-21	1	1.682858941
2002-12-22	1	1.452132757
2002-12-23	1	1.30141944
2002-12-24	1	1.108506807
2002-12-25	1	1.146940945
2002-12-26	1	1.491576492
2002-12-27	1	1.967731315
2002-12-28	1	2.116414987
2002-12-29	1	2.165788265
2002-12-30	1	1.954733274
2002-12-31	1	1.803611185
2003-01-01	1	1.638333053
2003-01-02	1	1.52963509
2003-01-03	1	1.51544726
2003-01-04	1	1.507134282
2003-01-05	1	1.600519433
2003-01-06	1	1.678918333
2003-01-07	1	1.713185766
2003-01-08	1	1.774368579
2003-01-09	1	1.840907462
2003-01-10	1	1.861175687
2003-01-11	1	1.812076486
2003-01-12	1	1.758397886
2003-01-13	1	1.743974344
2003-01-14	1	1.752868083
2003-01-15	1	1.696766576
2003-01-16	1	1.582972358
2003-01-17	1	1.509304595
2003-01-18	1	1.609333717
2003-01-19	1	1.762923785
2003-01-20	1	1.879230021
2003-01-21	1	2.017616794
2003-01-22	1	2.170334935
2003-01-23	1	2.209501265
2003-01-24	1	2.111990615
2003-01-25	1	1.971547701
2003-01-26	1	1.95590201
2003-01-27	1	1.98695237
2003-01-28	1	1.990132023
2003-01-29	1	1.876309389
2003-01-30	1	1.746497777
2003-01-31	1	1.62011577
2003-02-01	1	1.633709
2003-02-02	1	1.677183393
2003-02-03	1	1.778561457
2003-02-04	1	1.778910072
2003-02-05	1	1.750898521
2003-02-06	1	1.599998518
2003-02-07	1	1.539979434
2003-02-08	1	1.606542297
2003-02-09	1	1.697712113
2003-02-10	1	1.723830565
2003-02-11	1	1.685062746
2003-02-12	1	1.664758462
2003-02-13	1	1.606335215
2003-02-14	1	1.658291021
2003-02-15	1	1.665149087
2003-02-16	1	1.77340523
2003-02-17	1	1.74514673
2003-02-18	1	1.69553604
2003-02-19	1	1.534653781
2003-02-20	1	1.376359847
2003-02-21	1	1.345254169
2003-02-22	1	1.397253049
2003-02-23	1	1.5144261
2003-02-24	1	1.495517612
2003-02-25	1	1.512608124
2003-02-26	1	1.392262955
2003-02-27	1	1.337967671
2003-02-28	1	1.222838883
2003-03-01	1	1.185373201
2003-03-02	1	1.336748076
2003-03-03	1	1.414963822
2003-03-04	1	1.430763118
2003-03-05	1	1.423205627
2003-03-06	1	1.418843434
2003-03-07	1	1.343100736
2003-03-08	1	1.225267174
2003-03-09	1	1.200559403
2003-03-10	1	1.298324333
2003-03-11	1	1.412201389
2003-03-12	1	1.554698505
2003-03-13	1	1.927993911
2003-03-14	1	2.074317542
2003-03-15	1	2.100243142
2003-03-16	1	1.894948819
2003-03-17	1	1.731900301
2003-03-18	1	1.750001981
2003-03-19	1	1.759109187
2003-03-20	1	1.729064977
2003-03-21	1	1.771739075
2003-03-22	1	1.922800658
2003-03-23	1	2.088611778
2003-03-24	1	2.139038439
2003-03-25	1	2.186696174
2003-03-26	1	2.206607892
2003-03-27	1	2.126129508
2003-03-28	1	1.922725195
2003-03-29	1	1.778648622
2003-03-30	1	1.801909492
2003-03-31	1	1.91909625
2003-04-01	1	1.930093649
2003-04-02	1	1.913856461
2003-04-03	1	1.83045168
2003-04-04	1	1.771212343
2003-04-05	1	1.788277009
2003-04-06	1	1.819383452
2003-04-07	1	1.907363676
2003-04-08	1	1.912561272
2003-04-09	1	1.932338487
2003-04-10	1	2.015005288
2003-04-11	1	2.474537617
2003-04-12	1	2.697046433
2003-04-13	1	2.719442745
2003-04-14	1	2.427920326
2003-04-15	1	2.191379753
2003-04-16	1	2.105097061
2003-04-17	1	2.036584696
2003-04-18	1	1.972553376
2003-04-19	1	2.008931277
2003-04-20	1	2.045902054
2003-04-21	1	2.073863483
2003-04-22	1	2.124897222
2003-04-23	1	2.278713162
2003-04-24	1	2.437707889
2003-04-25	1	2.473798503
2003-04-26	1	2.511819082
2003-04-27	1	2.51616419
2003-04-28	1	2.526903829
2003-04-29	1	2.452789511
2003-04-30	1	2.390102936
2003-05-01	0	2.390197512
2003-05-02	0	2.50311405
2003-05-03	0	2.582181586
2003-05-04	0	2.628917994
2003-05-05	0	2.564463889
2003-05-06	0	2.541114023
2003-05-07	0	2.553158466
2003-05-08	0	2.560363973
2003-05-09	0	2.500957647
2003-05-10	0	2.43995994
2003-05-11	0	2.457442435
2003-05-12	0	2.533890829
2003-05-13	0	2.600510857
2003-05-14	0	2.630332264
2003-05-15	0	2.60387709
2003-05-16	0	2.551067172
2003-05-17	0	2.493863762
2003-05-18	0	2.48697677
2003-05-19	0	2.48663332
2003-05-20	0	2.502226683
2003-05-21	0	2.539771277
2003-05-22	0	2.572692435
2003-05-23	0	2.580071963
2003-05-24	0	2.521610623
2003-05-25	0	2.481596827
2003-05-26	0	2.476534839
2003-05-27	0	2.482287077
2003-05-28	0	2.469133848
2003-05-29	0	2.469439678
2003-05-30	0	2.48314922
2003-05-31	0	2.485559275
2003-06-01	0	2.432372855
2003-06-02	0	2.408331692
2003-06-03	0	2.379501206
2003-06-04	0	2.3516348
2003-06-05	0	2.299741241
2003-06-06	0	2.275430304
2003-06-07	0	2.244514443
2003-06-08	0	2.210577051
2003-06-09	0	2.178841131
2003-06-10	0	2.064083772
2003-06-11	0	1.933459019
2003-06-12	0	1.762392388
2003-06-13	0	1.70805444
2003-06-14	0	1.677472759
2003-06-15	0	1.6807464
2003-06-16	0	1.640937222
2003-06-17	0	1.58254827
2003-06-18	0	1.421961227
2003-06-19	0	1.270463398
2003-06-20	0	1.155104255
2003-06-21	0	1.101326062
2003-06-22	0	1.177454249
2003-06-23	0	1.204591041
2003-06-24	0	1.264359615
2003-06-25	0	1.388021031
2003-06-26	0	1.401964333
2003-06-27	0	1.314675756
2003-06-28	0	1.181896585
2003-06-29	0	1.167225616
2003-06-30	0	1.221622523
2003-07-01	0	1.208760609
2003-07-02	0	1.157053574
2003-07-03	0	1.157053574
2003-07-04	0	1.067471843
2003-07-05	0	0.921540751
2003-07-06	0	0.767766532
2003-07-07	0	0.862532198
2003-07-08	0	1.137221735
2003-07-09	0	1.205209853
2003-07-10	0	1.218727724
2003-07-11	0	1.069422371
2003-07-12	0	1.190094645
2003-07-13	0	1.199937705
2003-07-14	0	1.176340575
2003-07-15	0	1.16416874
2003-07-16	0	1.167546849
2003-07-17	0	1.235372078
2003-07-18	0	1.190251643
2003-07-19	0	1.043400266
2003-07-20	0	1.049382337
2003-07-21	0	1.03993974
2003-07-22	0	1.113095921
2003-07-23	0	1.108677151
2003-07-24	0	1.11394345
2003-07-25	0	1.16786798
2003-07-26	0	1.152662252
2003-07-27	0	1.097199509
2003-07-28	0	0.97414762
2003-07-29	0	0.903301903
2003-07-30	0	0.815472561
2003-07-31	0	0.817981401
2003-08-01	0	0.77943472
2003-08-02	0	0.785806423
2003-08-03	0	0.91287733
2003-08-04	0	1.048839989
2003-08-05	0	1.147432627
2003-08-06	0	1.063737509
2003-08-07	0	0.954668401
2003-08-08	0	0.832679234
2003-08-09	0	0.899529895
2003-08-10	0	0.96867672
2003-08-11	0	1.031511694
2003-08-12	0	0.939251137
2003-08-13	0	0.859477428
2003-08-14	0	0.769680866
2003-08-15	0	0.747930371
2003-08-16	0	0.636388508
2003-08-17	0	0.602778901
2003-08-18	0	0.545819869
2003-08-19	0	0.709325154
2003-08-20	0	0.755960588
2003-08-21	0	0.823206904
2003-08-22	0	0.793072364
2003-08-23	0	0.837158525
2003-08-24	0	0.964160266
2003-08-25	0	1.035917796
2003-08-26	0	1.032615041
2003-08-27	0	1.008432315
2003-08-28	0	0.948090086
2003-08-29	0	0.920307705
2003-08-30	0	0.876164346
2003-08-31	0	0.906851338
2003-09-01	0	1.015748734
2003-09-02	0	1.013128482
2003-09-03	0	0.993636901
2003-09-04	0	0.885363256
2003-09-05	0	0.844283917
2003-09-06	0	0.84272957
2003-09-07	0	0.881309052
2003-09-08	0	0.923592454
2003-09-09	0	0.967892713
2003-09-10	0	0.980750868
2003-09-11	0	0.968088772
2003-09-12	0	0.918249244
2003-09-13	0	0.871209042
2003-09-14	0	0.780617732
2003-09-15	0	0.723946034
2003-09-16	0	0.695002658
2003-09-17	0	0.725696254
2003-09-18	0	0.741065917
2003-09-19	0	0.701166006
2003-09-20	0	0.753776916
2003-09-21	0	0.856632475
2003-09-22	0	0.972001906
2003-09-23	0	0.991532644
2003-09-24	0	0.951484319
2003-09-25	0	0.882591104
2003-09-26	0	0.854877704
2003-09-27	0	0.903301903
2003-09-28	0	0.930943927
2003-09-29	0	1.002578271
2003-09-30	0	0.935815055
2003-10-01	1	0.927274946
2003-10-02	1	0.81934721
2003-10-03	1	0.784629537
2003-10-04	1	0.571503937
2003-10-05	1	0.399562595
2003-10-06	1	0.226543431
2003-10-07	1	0.250533197
2003-10-08	1	0.298002395
2003-10-09	1	0.175899698
2003-10-10	1	0.183232058
2003-10-11	1	0.193492943
2003-10-12	1	0.261322512
2003-10-13	1	0.265685002
2003-10-14	1	0.186235707
2003-10-15	1	0.290696075
2003-10-16	1	0.330050378
2003-10-17	1	0.328936585
2003-10-18	1	0.175033522
2003-10-19	1	0.245296528
2003-10-20	1	0.059414521
2003-10-21	1	-0.04346313
2003-10-22	1	-0.579767839
2003-10-23	1	-0.544454075
2003-10-24	1	-0.617330941
2003-10-25	1	-0.430236106
2003-10-26	1	-0.169093588
2003-10-27	1	-0.024770997
2003-10-28	1	0.066683756
2003-10-29	1	0.132549257
2003-10-30	1	0.263307822
2003-10-31	1	0.444240076
2003-11-01	1	0.715653488
2003-11-02	1	0.868397317
2003-11-03	1	0.807677932
2003-11-04	1	0.715148692
2003-11-05	1	0.769680866
2003-11-06	1	0.88940109
2003-11-07	1	0.793072364
2003-11-08	1	0.659874538
2003-11-09	1	0.59312796
2003-11-10	1	0.610937618
2003-11-11	1	0.655060407
2003-11-12	1	0.813415183
2003-11-13	1	0.907059736
2003-11-14	1	0.815700898
2003-11-15	1	0.607569666
2003-11-16	1	0.514842597
2003-11-17	1	0.623190626
2003-11-18	1	0.68412454
2003-11-19	1	0.705508841
2003-11-20	1	0.723195002
2003-11-21	1	0.668111598
2003-11-22	1	0.693455868
2003-11-23	1	0.730182801
2003-11-24	1	0.762483138
2003-11-25	1	0.694487327
2003-11-26	1	0.526800427
2003-11-27	1	0.35858194
2003-11-28	1	0.255742586
2003-11-29	1	0.338916339
2003-11-30	1	0.417061755
2003-12-01	1	0.48764067
2003-12-02	1	0.389473798
2003-12-03	1	0.456413281
2003-12-04	1	0.58049863
2003-12-05	1	1.173949945
2003-12-06	1	1.335255437
2003-12-07	1	1.390850979
2003-12-08	1	1.208298181
2003-12-09	1	1.403614394
2003-12-10	1	1.518843618
2003-12-11	1	1.606749336
2003-12-12	1	1.694778033
2003-12-13	1	1.805309988
2003-12-14	1	1.79292778
2003-12-15	1	1.58477273
2003-12-16	1	1.306184023
2003-12-17	1	1.210761995
2003-12-18	1	1.177136183
2003-12-19	1	1.293380471
2003-12-20	1	1.297478548
2003-12-21	1	1.37492522
2003-12-22	1	1.585090106
2003-12-23	1	1.965926065
2003-12-24	1	2.071394987
2003-12-25	1	1.958599493
2003-12-26	1	1.574456233
2003-12-27	1	1.513176596
2003-12-28	1	1.638333053
2003-12-29	1	1.716808453
2003-12-30	1	1.982128297
2003-12-31	1	2.120262578
2004-01-01	1	2.166143294
2004-01-02	1	1.958381049
2004-01-03	1	1.736729248
