season	obs	residual	yest.residual	yest.all.obs	two.yest.all.obs	all.change.obs
11	0.681691026	0.754465588	0.307531548	0.651299994	0.598816257	0.541924733
11	0.664045833	1.13228988	0.754465588	0.681691026	0.651299994	0.598816257
11	0.683690418	1.495937892	1.13228988	0.664045833	0.681691026	0.651299994
11	0.730514339	1.758178541	1.495937892	0.683690418	0.664045833	0.681691026
11	0.77785519	1.958116686	1.758178541	0.730514339	0.683690418	0.664045833
11	0.828405243	2.003212971	1.958116686	0.77785519	0.730514339	0.683690418
11	0.927070719	1.342396272	2.003212971	0.828405243	0.77785519	0.730514339
11	1.052630265	0.290633427	1.342396272	0.927070719	0.828405243	0.77785519
11	1.127685709	-0.110525677	0.290633427	1.052630265	0.927070719	0.828405243
11	1.122323466	-0.242653159	-0.110525677	1.127685709	1.052630265	0.927070719
11	1.067826768	-0.019951595	-0.242653159	1.122323466	1.127685709	1.052630265
11	0.982877911	0.215276525	-0.019951595	1.067826768	1.122323466	1.127685709
11	0.918180556	0.416239398	0.215276525	0.982877911	1.067826768	1.122323466
11	0.86499829	0.578467999	0.416239398	0.918180556	0.982877911	1.067826768
11	0.866156703	0.752633573	0.578467999	0.86499829	0.918180556	0.982877911
11	0.836860529	0.828063679	0.752633573	0.866156703	0.86499829	0.918180556
11	0.818740414	0.711050097	0.828063679	0.836860529	0.866156703	0.86499829
11	0.78140563	0.612316909	0.711050097	0.818740414	0.836860529	0.866156703
11	0.786198411	0.713457427	0.612316909	0.78140563	0.818740414	0.836860529
11	0.791280318	0.880595558	0.713457427	0.786198411	0.78140563	0.818740414
11	0.823810997	0.627285638	0.880595558	0.791280318	0.786198411	0.78140563
11	0.86173304	0.070671815	0.627285638	0.823810997	0.791280318	0.786198411
11	0.896937133	-0.198567087	0.070671815	0.86173304	0.823810997	0.791280318
11	0.937298735	-0.080896297	-0.198567087	0.896937133	0.86173304	0.823810997
11	0.956058256	0.220979472	-0.080896297	0.937298735	0.896937133	0.86173304
11	0.958766226	0.452704887	0.220979472	0.956058256	0.937298735	0.896937133
11	0.89335227	0.569199766	0.452704887	0.958766226	0.956058256	0.937298735
12	0.827202235	0.648281662	0.569199766	0.89335227	0.958766226	0.956058256
12	0.771034639	0.711369845	0.648281662	0.827202235	0.89335227	0.958766226
12	0.758864753	0.801670603	0.711369845	0.771034639	0.827202235	0.89335227
12	0.806219255	0.941825113	0.801670603	0.758864753	0.771034639	0.827202235
12	0.904556084	1.128359963	0.941825113	0.806219255	0.758864753	0.771034639
12	1.032186106	1.189294854	1.128359963	0.904556084	0.806219255	0.758864753
12	1.110945625	0.264394545	1.189294854	1.032186106	0.904556084	0.806219255
12	1.188837771	-0.289636006	0.264394545	1.110945625	1.032186106	0.904556084
12	1.322133324	-0.508171989	-0.289636006	1.188837771	1.110945625	1.032186106
12	1.490259326	-0.487549488	-0.508171989	1.322133324	1.188837771	1.110945625
12	1.624836845	-0.398632799	-0.487549488	1.490259326	1.322133324	1.188837771
12	1.640136661	-0.361860961	-0.398632799	1.624836845	1.490259326	1.322133324
12	1.552697449	-0.330177997	-0.361860961	1.640136661	1.624836845	1.490259326
12	1.364385226	-0.370202996	-0.330177997	1.552697449	1.640136661	1.624836845
12	1.181474355	-0.393062249	-0.370202996	1.364385226	1.552697449	1.640136661
12	1.076541933	-0.346706728	-0.393062249	1.181474355	1.364385226	1.552697449
12	1.114677395	-0.198610021	-0.346706728	1.076541933	1.181474355	1.364385226
12	1.218117223	-0.017401604	-0.198610021	1.114677395	1.076541933	1.181474355
12	1.301747147	-0.159738934	-0.017401604	1.218117223	1.114677395	1.076541933
12	1.292813899	-0.420428183	-0.159738934	1.301747147	1.218117223	1.114677395
12	1.233870351	-0.581668867	-0.420428183	1.292813899	1.301747147	1.218117223
12	1.215569451	-0.462770592	-0.581668867	1.233870351	1.292813899	1.301747147
12	1.285894768	-0.242512541	-0.462770592	1.215569451	1.233870351	1.292813899
12	1.360773524	-0.346368	-0.242512541	1.285894768	1.215569451	1.233870351
12	1.342876153	-0.64795309	-0.346368	1.360773524	1.285894768	1.215569451
12	1.250069463	-0.897522415	-0.64795309	1.342876153	1.360773524	1.285894768
12	1.121426957	-0.934056311	-0.897522415	1.250069463	1.342876153	1.360773524
12	1.042126728	-0.828562163	-0.934056311	1.121426957	1.250069463	1.342876153
12	1.003272475	-0.733524049	-0.828562163	1.042126728	1.121426957	1.250069463
12	1.16813551	-0.473263952	-0.733524049	1.003272475	1.042126728	1.121426957
12	1.433844025	-0.139030994	-0.473263952	1.16813551	1.003272475	1.042126728
1	1.687389033	0.053634554	-0.139030994	1.433844025	1.16813551	1.003272475
1	1.750599764	-0.151522649	0.053634554	1.687389033	1.433844025	1.16813551
1	1.640603733	-0.444303601	-0.151522649	1.750599764	1.687389033	1.433844025
1	1.418468645	-0.661262537	-0.444303601	1.640603733	1.750599764	1.687389033
1	1.218981989	-0.701212499	-0.661262537	1.418468645	1.640603733	1.750599764
1	1.115410802	-0.686246264	-0.701212499	1.218981989	1.418468645	1.640603733
1	1.064865206	-0.652733358	-0.686246264	1.115410802	1.218981989	1.418468645
1	1.022083766	-0.635004663	-0.652733358	1.064865206	1.115410802	1.218981989
1	0.988399949	-0.62346367	-0.635004663	1.022083766	1.064865206	1.115410802
1	0.976223925	-0.599980666	-0.62346367	0.988399949	1.022083766	1.064865206
1	1.006358994	-0.540011059	-0.599980666	0.976223925	0.988399949	1.022083766
1	1.052450101	-0.467547152	-0.540011059	1.006358994	0.976223925	0.988399949
1	1.065043148	-0.430591843	-0.467547152	1.052450101	1.006358994	0.976223925
1	1.007364777	-0.465029518	-0.430591843	1.065043148	1.052450101	1.006358994
1	0.915635762	-0.534086064	-0.465029518	1.007364777	1.065043148	1.052450101
1	0.82990697	-0.597368209	-0.534086064	0.915635762	1.007364777	1.065043148
1	0.787686564	-0.617154783	-0.597368209	0.82990697	0.915635762	1.007364777
1	0.744095353	-0.638204666	-0.617154783	0.787686564	0.82990697	0.915635762
1	0.687590748	-0.671988352	-0.638204666	0.744095353	0.787686564	0.82990697
1	0.651927713	-0.684696234	-0.671988352	0.687590748	0.744095353	0.787686564
1	0.671369934	-0.642027019	-0.684696234	0.651927713	0.687590748	0.744095353
1	0.727609652	-0.56226081	-0.642027019	0.671369934	0.651927713	0.687590748
1	0.760796188	-0.505226311	-0.56226081	0.727609652	0.671369934	0.651927713
1	0.753938833	-0.48790519	-0.505226311	0.760796188	0.727609652	0.671369934
1	0.707800376	-0.50956377	-0.48790519	0.753938833	0.760796188	0.727609652
1	0.661030042	-0.531528582	-0.50956377	0.707800376	0.753938833	0.760796188
1	0.634748267	-0.532577864	-0.531528582	0.661030042	0.707800376	0.753938833
1	0.640930667	-0.500662004	-0.532577864	0.634748267	0.661030042	0.707800376
1	0.67145785	-0.443902779	-0.500662004	0.640930667	0.634748267	0.661030042
1	0.704318567	-0.384379432	-0.443902779	0.67145785	0.640930667	0.634748267
1	0.719012295	-0.342585097	-0.384379432	0.704318567	0.67145785	0.640930667
2	0.678728061	-0.355297585	-0.342585097	0.719012295	0.704318567	0.67145785
2	0.604190334	-0.401762449	-0.355297585	0.678728061	0.719012295	0.704318567
2	0.577799053	-0.399554468	-0.401762449	0.604190334	0.678728061	0.719012295
2	0.732087643	-0.216246108	-0.399554468	0.577799053	0.604190334	0.678728061
2	1.340672568	0.318955373	-0.216246108	0.732087643	0.577799053	0.604190334
2	2.16864465	0.619209428	0.318955373	1.340672568	0.732087643	0.577799053
2	2.672284236	0.52103746	0.619209428	2.16864465	1.340672568	0.732087643
2	2.891463687	0.261645236	0.52103746	2.672284236	2.16864465	1.340672568
2	2.736254211	-0.136930505	0.261645236	2.891463687	2.672284236	2.16864465
2	2.382793586	-0.531365967	-0.136930505	2.736254211	2.891463687	2.672284236
2	1.905010794	-0.872792104	-0.531365967	2.382793586	2.736254211	2.891463687
2	1.66920905	-0.88740071	-0.872792104	1.905010794	2.382793586	2.736254211
2	1.545533676	-0.829694834	-0.88740071	1.66920905	1.905010794	2.382793586
2	1.447450232	-0.798065412	-0.829694834	1.545533676	1.66920905	1.905010794
2	1.374185366	-0.780582195	-0.798065412	1.447450232	1.545533676	1.66920905
2	1.318963749	-0.772196671	-0.780582195	1.374185366	1.447450232	1.545533676
2	1.309487196	-0.735915149	-0.772196671	1.318963749	1.374185366	1.447450232
2	1.312964654	-0.698010152	-0.735915149	1.309487196	1.318963749	1.374185366
2	1.335934185	-0.682865404	-0.698010152	1.312964654	1.309487196	1.318963749
2	1.446276166	-0.770221654	-0.682865404	1.335934185	1.312964654	1.309487196
2	1.765193799	-0.625321224	-0.770221654	1.446276166	1.335934185	1.312964654
2	2.160169939	-0.40975637	-0.625321224	1.765193799	1.446276166	1.335934185
2	2.411499797	-0.321338766	-0.40975637	2.160169939	1.765193799	1.446276166
2	2.447147496	-0.494340942	-0.321338766	2.411499797	2.160169939	1.765193799
2	2.264212309	-0.815355191	-0.494340942	2.447147496	2.411499797	2.160169939
2	1.987777696	-1.108087923	-0.815355191	2.264212309	2.447147496	2.411499797
2	1.753732271	-1.246133394	-1.108087923	1.987777696	2.264212309	2.447147496
2	1.67092551	-1.168745401	-1.246133394	1.753732271	1.987777696	2.264212309
3	1.640637086	-1.064345779	-1.168745401	1.67092551	1.753732271	1.987777696
3	1.621578629	-0.989932728	-1.064345779	1.640637086	1.67092551	1.753732271
3	1.61691042	-0.930011812	-0.989932728	1.621578629	1.640637086	1.67092551
3	1.634044796	-0.867402972	-0.930011812	1.61691042	1.621578629	1.640637086
3	1.687166198	-0.780971754	-0.867402972	1.634044796	1.61691042	1.621578629
3	1.726527719	-0.715830314	-0.780971754	1.687166198	1.634044796	1.61691042
3	1.755666536	-0.665489312	-0.715830314	1.726527719	1.687166198	1.634044796
3	1.785568464	-0.61713185	-0.665489312	1.755666536	1.726527719	1.687166198
3	1.848278536	-0.53760497	-0.61713185	1.785568464	1.755666536	1.726527719
3	1.917984774	-0.452050602	-0.53760497	1.848278536	1.785568464	1.755666536
3	1.963827883	-0.390923107	-0.452050602	1.917984774	1.848278536	1.785568464
3	1.995432472	-0.34435295	-0.390923107	1.963827883	1.917984774	1.848278536
3	2.010568448	-0.314413965	-0.34435295	1.995432472	1.963827883	1.917984774
3	2.021999762	-0.288245663	-0.314413965	2.010568448	1.995432472	1.963827883
3	1.995970326	-0.299548021	-0.288245663	2.021999762	2.010568448	1.995432472
3	1.955147358	-0.325619969	-0.299548021	1.995970326	2.021999762	2.010568448
3	1.88402657	-0.381959897	-0.325619969	1.955147358	1.995970326	2.021999762
3	1.801341617	-0.45133182	-0.381959897	1.88402657	1.955147358	1.995970326
3	1.712720368	-0.531769594	-0.45133182	1.801341617	1.88402657	1.955147358
3	1.646324306	-0.58672145	-0.531769594	1.712720368	1.801341617	1.88402657
3	1.621884538	-0.594250586	-0.58672145	1.646324306	1.712720368	1.801341617
3	1.645129681	-0.554702908	-0.594250586	1.621884538	1.646324306	1.712720368
3	1.680009161	-0.50401277	-0.554702908	1.645129681	1.621884538	1.646324306
3	1.697176419	-0.573380221	-0.50401277	1.680009161	1.645129681	1.621884538
3	1.656782478	-0.729149839	-0.573380221	1.697176419	1.680009161	1.645129681
3	1.589312194	-0.856554553	-0.729149839	1.656782478	1.697176419	1.680009161
3	1.509380661	-0.866098171	-0.856554553	1.589312194	1.656782478	1.697176419
3	1.454787199	-0.844195598	-0.866098171	1.509380661	1.589312194	1.656782478
3	1.444005097	-0.801282879	-0.844195598	1.454787199	1.509380661	1.589312194
3	1.474158939	-0.732167204	-0.801282879	1.444005097	1.454787199	1.509380661
3	1.501246965	-0.675320741	-0.732167204	1.474158939	1.444005097	1.454787199
4	1.489949152	-0.662483428	-0.675320741	1.501246965	1.474158939	1.444005097
4	1.467994374	-0.663682291	-0.662483428	1.489949152	1.501246965	1.474158939
4	1.468747222	-0.644173182	-0.663682291	1.467994374	1.489949152	1.501246965
4	1.507705874	-0.587619862	-0.644173182	1.468747222	1.467994374	1.489949152
4	1.515258235	-0.56313218	-0.587619862	1.507705874	1.468747222	1.467994374
4	1.495324782	-0.566481791	-0.56313218	1.515258235	1.507705874	1.468747222
4	1.422915405	-0.622476995	-0.566481791	1.495324782	1.515258235	1.507705874
4	1.383459136	-0.645635181	-0.622476995	1.422915405	1.495324782	1.515258235
4	1.357104444	-0.700276234	-0.645635181	1.383459136	1.422915405	1.495324782
4	1.370128211	-0.739146827	-0.700276234	1.357104444	1.383459136	1.422915405
4	1.35119686	-0.795746689	-0.739146827	1.370128211	1.357104444	1.383459136
4	1.324972804	-0.817848831	-0.795746689	1.35119686	1.370128211	1.357104444
4	1.288222283	-0.840208359	-0.817848831	1.324972804	1.35119686	1.370128211
4	1.272827066	-0.828265698	-0.840208359	1.288222283	1.324972804	1.35119686
4	1.253169936	-0.803146358	-0.828265698	1.272827066	1.288222283	1.324972804
4	1.235972138	-0.785689528	-0.803146358	1.253169936	1.272827066	1.288222283
4	1.265282416	-0.73119525	-0.785689528	1.235972138	1.253169936	1.272827066
4	1.374577121	-0.596611392	-0.73119525	1.265282416	1.235972138	1.253169936
4	1.504691812	-0.589227564	-0.596611392	1.374577121	1.265282416	1.235972138
4	1.592047022	-0.743699675	-0.589227564	1.504691812	1.374577121	1.265282416
4	1.619843374	-0.86980563	-0.743699675	1.592047022	1.504691812	1.374577121
4	1.645859899	-0.816957379	-0.86980563	1.619843374	1.592047022	1.504691812
4	1.677312011	-0.642429567	-0.816957379	1.645859899	1.619843374	1.592047022
4	1.71619012	-0.502773717	-0.642429567	1.677312011	1.645859899	1.619843374
4	1.735273908	-0.413406057	-0.502773717	1.71619012	1.677312011	1.645859899
4	1.741022268	-0.357727443	-0.413406057	1.735273908	1.71619012	1.677312011
4	1.716561166	-0.345264807	-0.357727443	1.741022268	1.735273908	1.71619012
4	1.692152156	-0.340836408	-0.345264807	1.716561166	1.741022268	1.735273908
4	1.661170604	-0.351771537	-0.340836408	1.692152156	1.716561166	1.741022268
4	1.653363446	-0.438731147	-0.351771537	1.661170604	1.692152156	1.716561166
5	1.588152895	-0.614540329	-0.438731147	1.653363446	1.661170604	1.692152156
5	1.513176596	-0.750183093	-0.614540329	1.588152895	1.653363446	1.661170604
5	1.46700292	-0.753457929	-0.750183093	1.513176596	1.588152895	1.653363446
5	1.497559333	-0.639237648	-0.753457929	1.46700292	1.513176596	1.588152895
5	1.56988447	-0.507284414	-0.639237648	1.497559333	1.46700292	1.513176596
5	1.601768523	-0.432191802	-0.507284414	1.56988447	1.497559333	1.46700292
5	1.619502774	-0.381600466	-0.432191802	1.601768523	1.56988447	1.497559333
5	1.575880633	-0.398717928	-0.381600466	1.619502774	1.601768523	1.56988447
5	1.513025035	-0.438894385	-0.398717928	1.575880633	1.619502774	1.601768523
5	1.41905159	-0.512452255	-0.438894385	1.513025035	1.575880633	1.619502774
5	1.377835798	-0.534563051	-0.512452255	1.41905159	1.513025035	1.575880633
5	1.379006326	-0.515020801	-0.534563051	1.377835798	1.41905159	1.513025035
5	1.437324283	-0.438715773	-0.515020801	1.379006326	1.377835798	1.41905159
5	1.489832812	-0.368394293	-0.438715773	1.437324283	1.379006326	1.377835798
5	1.521063876	-0.319396852	-0.368394293	1.489832812	1.437324283	1.379006326
5	1.49574896	-0.326914125	-0.319396852	1.521063876	1.489832812	1.437324283
5	1.418801798	-0.38598424	-0.326914125	1.49574896	1.521063876	1.489832812
5	1.334077847	-0.452721309	-0.38598424	1.418801798	1.49574896	1.521063876
5	1.285989875	-0.482692656	-0.452721309	1.334077847	1.418801798	1.49574896
5	1.280745524	-0.46967695	-0.482692656	1.285989875	1.334077847	1.418801798
5	1.287082953	-0.444925995	-0.46967695	1.280745524	1.285989875	1.334077847
5	1.244434531	-0.468999482	-0.444925995	1.287082953	1.280745524	1.285989875
5	1.163362743	-0.531328173	-0.468999482	1.244434531	1.287082953	1.280745524
5	1.062370699	-0.613402818	-0.531328173	1.163362743	1.244434531	1.287082953
5	1.030161504	-0.626514456	-0.613402818	1.062370699	1.163362743	1.244434531
5	1.061418771	-0.575973692	-0.626514456	1.030161504	1.062370699	1.163362743
5	1.084832983	-0.53308421	-0.575973692	1.061418771	1.030161504	1.062370699
5	1.056824902	-0.541425306	-0.53308421	1.084832983	1.061418771	1.030161504
5	0.986092108	-0.592293319	-0.541425306	1.056824902	1.084832983	1.061418771
5	0.938645627	-0.619664719	-0.592293319	0.986092108	1.056824902	1.084832983
5	0.911771823	-0.626240342	-0.619664719	0.938645627	0.986092108	1.056824902
6	0.907406971	-0.610078755	-0.626240342	0.911771823	0.938645627	0.986092108
6	0.856340227	-0.640509102	-0.610078755	0.907406971	0.911771823	0.938645627
6	0.795793242	-0.697350646	-0.640509102	0.856340227	0.907406971	0.911771823
6	0.712789604	-0.801923743	-0.697350646	0.795793242	0.856340227	0.907406971
6	0.693799806	-0.809270622	-0.801923743	0.712789604	0.795793242	0.856340227
6	0.68229996	-0.784051452	-0.809270622	0.693799806	0.712789604	0.795793242
6	0.692337251	-0.742866927	-0.784051452	0.68229996	0.693799806	0.712789604
6	0.67750546	-0.730028729	-0.742866927	0.692337251	0.68229996	0.693799806
6	0.689405709	-0.692462625	-0.730028729	0.67750546	0.692337251	0.68229996
6	0.703978228	-0.653315419	-0.692462625	0.689405709	0.67750546	0.692337251
6	0.749557843	-0.583693718	-0.653315419	0.703978228	0.689405709	0.67750546
6	0.768006024	-0.541393819	-0.583693718	0.749557843	0.703978228	0.689405709
6	0.750045569	-0.535481659	-0.541393819	0.768006024	0.749557843	0.703978228
6	0.671633658	-0.589867605	-0.535481659	0.750045569	0.768006024	0.749557843
6	0.564092884	-0.673143783	-0.589867605	0.671633658	0.750045569	0.768006024
6	0.478619648	-0.734056556	-0.673143783	0.564092884	0.671633658	0.750045569
6	0.427214126	-0.760565002	-0.734056556	0.478619648	0.564092884	0.671633658
6	0.451276938	-0.711237279	-0.760565002	0.427214126	0.478619648	0.564092884
6	0.507515801	-0.62933974	-0.711237279	0.451276938	0.427214126	0.478619648
6	0.559088704	-0.551691178	-0.62933974	0.507515801	0.451276938	0.427214126
6	0.563113644	-0.521151511	-0.551691178	0.559088704	0.507515801	0.451276938
6	0.493644796	-0.563644604	-0.521151511	0.563113644	0.559088704	0.507515801
6	0.431693417	-0.598136712	-0.563644604	0.493644796	0.563113644	0.559088704
6	0.388657615	-0.613206269	-0.598136712	0.431693417	0.493644796	0.563113644
6	0.463581771	-0.509784125	-0.613206269	0.388657615	0.431693417	0.493644796
6	0.535902432	-0.408407384	-0.509784125	0.463581771	0.388657615	0.431693417
6	0.574220539	-0.340446935	-0.408407384	0.535902432	0.463581771	0.388657615
6	0.58049863	-0.303910005	-0.340446935	0.574220539	0.535902432	0.463581771
6	0.602873058	-0.250627696	-0.303910005	0.58049863	0.574220539	0.535902432
6	0.705253901	-0.116654809	-0.250627696	0.602873058	0.58049863	0.574220539
7	0.803141382	0.013546868	-0.116654809	0.705253901	0.602873058	0.58049863
7	0.882662281	0.126145303	0.013546868	0.803141382	0.705253901	0.602873058
7	0.877166781	0.15453455	0.126145303	0.882662281	0.803141382	0.705253901
7	0.818209165	0.130313105	0.15453455	0.877166781	0.882662281	0.803141382
7	0.753614973	0.101367013	0.130313105	0.818209165	0.877166781	0.882662281
7	0.740409695	0.124781066	0.101367013	0.753614973	0.818209165	0.877166781
7	0.761278464	0.183305329	0.124781066	0.740409695	0.753614973	0.818209165
7	0.738438441	0.199182479	0.183305329	0.761278464	0.740409695	0.753614973
7	0.756768147	0.257375168	0.199182479	0.738438441	0.761278464	0.740409695
7	0.796724413	0.338488474	0.257375168	0.756768147	0.738438441	0.761278464
7	0.888340082	0.472686439	0.338488474	0.796724413	0.756768147	0.738438441
7	0.874084673	0.502533438	0.472686439	0.888340082	0.796724413	0.756768147
7	0.852679901	0.526802755	0.502533438	0.874084673	0.888340082	0.796724413
7	0.788781683	0.510292324	0.526802755	0.852679901	0.874084673	0.888340082
7	0.806449714	0.576966746	0.510292324	0.788781683	0.852679901	0.874084673
7	0.793617132	0.610354673	0.576966746	0.806449714	0.788781683	0.852679901
7	0.835742253	0.682969292	0.610354673	0.793617132	0.806449714	0.788781683
7	0.848343413	0.743076513	0.682969292	0.835742253	0.793617132	0.806449714
7	0.854877704	0.80449258	0.743076513	0.848343413	0.835742253	0.793617132
7	0.818664539	0.827104339	0.80449258	0.854877704	0.848343413	0.835742253
7	0.794161604	0.864901624	0.827104339	0.818664539	0.854877704	0.848343413
7	0.809594009	0.946374838	0.864901624	0.794161604	0.818664539	0.854877704
7	0.830207045	1.037201255	0.946374838	0.809594009	0.794161604	0.818664539
7	0.819043858	1.100962961	1.037201255	0.830207045	0.809594009	0.794161604
7	0.772148136	1.134383314	1.100962961	0.819043858	0.830207045	0.809594009
7	0.695174376	1.143928168	1.134383314	0.772148136	0.819043858	0.830207045
7	0.662716458	1.205290228	1.143928168	0.695174376	0.772148136	0.819043858
7	0.650312783	1.295434383	1.205290228	0.662716458	0.695174376	0.772148136
7	0.692595504	1.450887537	1.295434383	0.650312783	0.662716458	0.695174376
7	0.712536515	1.597212112	1.450887537	0.692595504	0.650312783	0.662716458
7	0.718760776	1.746706089	1.597212112	0.712536515	0.692595504	0.650312783
8	0.680472045	1.874029403	1.746706089	0.718760776	0.712536515	0.692595504
8	0.645542512	2.035673655	1.874029403	0.680472045	0.718760776	0.712536515
8	0.63228285	2.264776252	2.035673655	0.645542512	0.680472045	0.718760776
8	0.60813178	2.557715351	2.264776252	0.63228285	0.645542512	0.680472045
8	0.7143068	3.125446089	2.557715351	0.60813178	0.63228285	0.645542512
8	0.847016664	4.128403455	3.125446089	0.7143068	0.60813178	0.63228285
12	0.992617208	-0.531025994	4.128403455	0.847016664	0.7143068	0.60813178
12	0.961598436	-1.032101098	-0.531025994	0.992617208	0.847016664	0.7143068
12	0.825696438	-1.209956137	-1.032101098	0.961598436	0.992617208	0.847016664
12	0.607850763	-1.212717198	-1.209956137	0.825696438	0.961598436	0.992617208
12	0.424291791	-1.081490143	-1.212717198	0.607850763	0.825696438	0.961598436
12	0.307788328	-0.944382681	-1.081490143	0.424291791	0.607850763	0.825696438
12	0.251068744	-0.804989619	-0.944382681	0.307788328	0.424291791	0.607850763
12	0.261322512	-0.646740131	-0.804989619	0.251068744	0.307788328	0.424291791
12	0.321229897	-0.475637263	-0.646740131	0.261322512	0.251068744	0.307788328
12	0.411148615	-0.352109622	-0.475637263	0.321229897	0.261322512	0.251068744
12	0.461306457	-0.492637587	-0.352109622	0.411148615	0.321229897	0.261322512
12	0.467901432	-0.566566975	-0.492637587	0.461306457	0.411148615	0.321229897
12	0.528120292	-0.43960361	-0.566566975	0.467901432	0.461306457	0.411148615
12	0.660941205	-0.167719304	-0.43960361	0.528120292	0.467901432	0.461306457
12	1.17021979	0.44706719	-0.167719304	0.660941205	0.528120292	0.467901432
1	1.55937624	0.346303413	0.44706719	1.17021979	0.660941205	0.528120292
1	1.845782265	-0.296139583	0.346303413	1.55937624	1.17021979	0.660941205
1	1.790260538	-0.923747809	-0.296139583	1.845782265	1.55937624	1.17021979
1	1.616978726	-1.334190297	-0.923747809	1.790260538	1.845782265	1.55937624
1	1.332036428	-1.586909437	-1.334190297	1.616978726	1.790260538	1.845782265
1	1.220912295	-1.572190234	-1.586909437	1.332036428	1.616978726	1.790260538
1	1.145628609	-1.54390337	-1.572190234	1.220912295	1.332036428	1.616978726
1	1.09317119	-1.526540822	-1.54390337	1.145628609	1.220912295	1.332036428
1	1.036955299	-1.473047739	-1.526540822	1.09317119	1.145628609	1.220912295
1	0.96691184	-1.415382475	-1.473047739	1.036955299	1.09317119	1.145628609
1	0.876164346	-1.396690542	-1.415382475	0.96691184	1.036955299	1.09317119
1	0.76976055	-1.426772854	-1.396690542	0.876164346	0.96691184	1.036955299
1	0.695603542	-1.447037812	-1.426772854	0.76976055	0.876164346	0.96691184
1	0.669257629	-1.433966825	-1.447037812	0.695603542	0.76976055	0.876164346
1	0.682908523	-1.389939311	-1.433966825	0.669257629	0.695603542	0.76976055
1	0.704233493	-1.343755383	-1.389939311	0.682908523	0.669257629	0.695603542
1	0.686465548	-1.339983317	-1.343755383	0.704233493	0.682908523	0.669257629
1	0.645001044	-1.362075265	-1.339983317	0.686465548	0.704233493	0.682908523
1	0.647705454	-1.371210125	-1.362075265	0.645001044	0.686465548	0.704233493
1	0.714896199	-1.440666184	-1.371210125	0.647705454	0.645001044	0.686465548
1	0.800208602	-1.520354972	-1.440666184	0.714896199	0.647705454	0.645001044
1	0.867096927	-1.561955741	-1.520354972	0.800208602	0.714896199	0.647705454
1	1.057362938	-1.450189867	-1.561955741	0.867096927	0.800208602	0.714896199
1	1.269110218	-1.30507569	-1.450189867	1.057362938	0.867096927	0.800208602
1	1.458795703	-1.26261392	-1.30507569	1.269110218	1.057362938	0.867096927
1	1.461512336	-1.377788257	-1.26261392	1.458795703	1.269110218	1.057362938
1	1.462349806	-1.434092197	-1.377788257	1.461512336	1.458795703	1.269110218
1	1.45811539	-1.398027005	-1.434092197	1.462349806	1.461512336	1.458795703
1	1.624938494	-1.205483476	-1.398027005	1.45811539	1.462349806	1.461512336
1	1.739391882	-1.114415198	-1.205483476	1.624938494	1.45811539	1.462349806
1	1.812469789	-1.133176206	-1.114415198	1.739391882	1.624938494	1.45811539
2	1.722048909	-1.299629608	-1.133176206	1.812469789	1.739391882	1.624938494
2	1.562085828	-1.48057662	-1.299629608	1.722048909	1.812469789	1.739391882
2	1.387978091	-1.571380813	-1.48057662	1.562085828	1.722048909	1.812469789
2	1.315183898	-1.50415047	-1.571380813	1.387978091	1.562085828	1.722048909
2	1.276050005	-1.44559714	-1.50415047	1.315183898	1.387978091	1.562085828
2	1.222788231	-1.431589499	-1.44559714	1.276050005	1.315183898	1.387978091
2	1.15726993	-1.449993602	-1.431589499	1.222788231	1.276050005	1.315183898
2	1.126515172	-1.44649883	-1.449993602	1.15726993	1.222788231	1.276050005
2	1.139811767	-1.406940146	-1.44649883	1.126515172	1.15726993	1.222788231
2	1.15602524	-1.369335253	-1.406940146	1.139811767	1.126515172	1.15726993
2	1.173630762	-1.333272051	-1.369335253	1.15602524	1.139811767	1.126515172
2	1.139866802	-1.350328445	-1.333272051	1.173630762	1.15602524	1.139811767
2	1.117945372	-1.356576337	-1.350328445	1.139866802	1.173630762	1.15602524
2	1.119406867	-1.340044621	-1.356576337	1.117945372	1.139866802	1.173630762
2	1.177666237	-1.267060102	-1.340044621	1.119406867	1.117945372	1.139866802
2	1.228243892	-1.201972709	-1.267060102	1.177666237	1.119406867	1.117945372
2	1.261049966	-1.162269676	-1.201972709	1.228243892	1.177666237	1.119406867
2	1.312131167	-1.143744393	-1.162269676	1.261049966	1.228243892	1.177666237
2	1.425524373	-1.129321079	-1.143744393	1.312131167	1.261049966	1.228243892
2	1.642569712	-1.017154533	-1.129321079	1.425524373	1.312131167	1.261049966
2	1.819913298	-0.980488455	-1.017154533	1.642569712	1.425524373	1.312131167
2	1.906034466	-1.042986848	-0.980488455	1.819913298	1.642569712	1.425524373
2	1.82439181	-1.198169864	-1.042986848	1.906034466	1.819913298	1.642569712
2	1.668463253	-1.324380513	-1.198169864	1.82439181	1.906034466	1.819913298
2	1.522566337	-1.335050639	-1.324380513	1.668463253	1.82439181	1.906034466
2	1.467915094	-1.278180599	-1.335050639	1.522566337	1.668463253	1.82439181
2	1.459875249	-1.209290716	-1.278180599	1.467915094	1.522566337	1.668463253
2	1.4357699	-1.179963658	-1.209290716	1.459875249	1.467915094	1.522566337
2	1.409599407	-1.167905414	-1.179963658	1.4357699	1.459875249	1.467915094
3	1.369034765	-1.179756918	-1.167905414	1.409599407	1.4357699	1.459875249
