date,obs,Average_3day_ahead,error10,error30
12/24/1905,0.595041321,0.598347106,0.635873199,0.481407057
12/25/1905,0.495867768,0.667768594,0.605953724,0.710639755
12/26/1905,0.595041321,0.759008263,0.80120145,0.90075884
12/27/1905,0.70413223,0.868099172,0.852518456,0.667290192
12/28/1905,0.70413223,0.885950412,0.933186718,0.911964127
12/29/1905,0.868760329,0.867438015,0.796170935,0.809626926
12/30/1905,1.031404957,0.758347106,0.709313472,0.611778019
12/31/1905,0.757685949,0.740495866,0.731414694,0.87363536
1/1/1906,0.813223139,0.740495866,0.775121734,0.53938478
1/2/1906,0.70413223,0.671074379,0.69462356,0.689986846
1/3/1906,0.70413223,0.601652892,0.648187545,0.609540425
1/4/1906,0.813223139,0.601652892,0.607947637,0.530482543
1/5/1906,0.495867768,0.601652892,0.568383742,0.502308566
1/6/1906,0.495867768,0.671074379,0.686872381,0.635364673
1/7/1906,0.813223139,0.565289255,0.526608865,0.681191297
1/8/1906,0.495867768,0.634710743,0.663683821,0.705111079
1/9/1906,0.70413223,0.763636362,0.702463705,0.69690216
1/10/1906,0.495867768,4.86942148,5.34128971,5.601519311
1/11/1906,0.70413223,13.36198345,14.58697704,13.89175527
1/12/1906,1.090909089,18.67107435,20.14215016,14.66700651
1/13/1906,12.81322312,25.30909087,23.77876822,22.43803973
1/14/1906,26.18181814,30.73057846,32.49067967,24.7265721
1/15/1906,17.01818179,54.28099164,52.32092923,41.36819238
1/16/1906,32.72727267,72.79338831,77.66990258,62.75796299
1/17/1906,42.44628092,70.94214864,69.88135522,55.44914665
1/18/1906,87.66942134,47.55041314,50.27327788,56.32672436
1/19/1906,88.26446266,23.00826442,21.04897204,27.24673326
1/20/1906,36.89256192,14.02975204,13.68539476,17.03364963
1/21/1906,17.49421485,11.3057851,11.73591428,13.1740773
1/22/1906,14.6380165,9.335537175,9.368848022,9.791386841
1/23/1906,9.957024777,8.304132218,7.595843593,7.983405092
1/24/1906,9.322314034,7.100826435,7.624859953,5.867824852
1/25/1906,8.727272713,6.307438006,5.695796556,5.277811662
1/26/1906,6.862809906,5.877685941,6.173058045,6.634945255
1/27/1906,5.712396685,5.547107429,5.278750046,7.054289042
1/28/1906,6.347107427,4.965289248,5.420932392,3.621371974
1/29/1906,5.57355371,4.641322306,4.560424498,4.156265573
1/30/1906,4.720661149,4.509090902,4.851784892,3.190649063
1/31/1906,4.601652885,4.548760323,4.341717141,5.237556325
2/1/1906,4.601652885,4.502479331,4.679260467,3.488427857
2/2/1906,4.323966935,4.595041315,4.136911016,3.825272385
2/3/1906,4.720661149,4.641322306,4.506188278,4.183287209
2/4/1906,4.46280991,4.727272719,5.027617081,5.502120421
2/5/1906,4.601652885,4.813223132,4.493456434,5.030346652
2/6/1906,4.859504124,4.859504124,4.859398264,4.974794081
2/7/1906,4.720661149,5.242975198,4.889221644,3.815063127
2/8/1906,4.859504124,5.335537181,5.266318724,6.158703077
2/9/1906,4.998347099,5.242975198,5.048261283,5.397829165
2/10/1906,5.87107437,4.905785116,5.371571197,4.432863975
2/11/1906,5.137190074,5.256198338,5.734507075,4.074053499
2/12/1906,4.720661149,8.257851225,7.583907969,8.895836859
2/13/1906,4.859504124,11.21322312,12.09422108,13.15706481
2/14/1906,6.188429742,13.64628097,12.34560029,17.28276455
2/15/1906,13.72561981,12.5289256,11.69066677,11.02846494
2/16/1906,13.72561981,16.68099171,15.51899298,13.58027916
2/17/1906,13.48760328,17.61983468,16.69028504,16.78415415
2/18/1906,10.3735537,25.20330574,25.49296228,29.33465178
2/19/1906,26.18181814,25.20330574,24.81302413,31.29461596
2/20/1906,16.3041322,25.85123963,28.31574803,27.0315815
2/21/1906,33.12396689,20.32396691,18.78352617,19.02093251
2/22/1906,26.18181814,17.67933881,16.4056028,22.00803717
2/23/1906,18.24793385,16.87272724,17.39224123,20.9232646
2/24/1906,16.54214873,16.63471072,17.91135405,15.0580076
2/25/1906,18.24793385,18.15537187,17.32070753,23.03814846
2/26/1906,15.82809915,18.63140493,18.69712394,19.00046194
2/27/1906,15.82809915,18.47272724,19.14665886,13.47156244
2/28/1906,22.80991732,18.67107435,19.76979173,22.50006622
3/1/1906,17.25619832,20.1917355,20.38846265,21.81901635
3/2/1906,15.35206609,20.03305782,21.35252145,14.65588773
3/3/1906,23.40495864,16.64793385,17.22067483,20.32147487
3/4/1906,21.81818178,13.79173551,13.45711005,11.59425124
3/5/1906,14.87603303,13.24958675,12.46313528,16.22542026
3/6/1906,13.24958675,13.48099171,12.69758931,15.47961034
3/7/1906,13.24958675,13.78512394,13.00324392,14.99720345
3/8/1906,13.24958675,14.56528923,13.29250766,18.04525915
3/9/1906,13.94380163,20.69421484,19.0116317,20.09826363
3/10/1906,14.16198345,27.87438012,26.96162863,20.7682898
3/11/1906,15.59008262,43.57024786,45.87564749,38.33025309
3/12/1906,32.33057846,49.19008256,48.43532576,43.29376795
3/13/1906,35.70247928,47.14049579,47.52798565,47.10501601
3/14/1906,62.67768584,34.84297515,32.02484045,41.77331178
3/15/1906,49.19008256,23.96033054,24.95175088,30.09031424
3/16/1906,29.55371896,18.90909088,17.99028564,19.21407689
3/17/1906,25.78512392,14.80991733,15.54263666,18.90038435
3/18/1906,16.54214873,13.79173551,13.46193069,14.69247453
3/19/1906,14.39999998,17.19008261,16.94992993,19.18618406
3/20/1906,13.48760328,25.2561983,26.18944799,26.10445383
3/21/1906,13.48760328,43.23966935,41.2199497,54.40637238
3/22/1906,24.59504128,55.33884288,53.69931848,41.20103697
3/23/1906,37.68595035,61.09090899,62.09597693,69.93818331
3/24/1906,67.43801642,52.49586768,48.97564353,60.30106556
3/25/1906,60.89256188,42.71074373,39.89714935,51.61555642
3/26/1906,54.94214867,32.06611565,30.01959138,28.77710815
3/27/1906,41.65289249,27.10743797,26.45206322,26.99168413
3/28/1906,31.53719003,27.37190078,26.95544231,24.99761134
3/29/1906,23.00826442,33.4545454,33.51889675,31.66898028
3/30/1906,26.77685946,36.1652892,39.5232141,37.34971118
3/31/1906,32.33057846,35.10743796,33.4465189,30.51872879
4/1/1906,41.25619828,29.88429747,26.90339777,36.76783074
4/2/1906,34.90909085,25.0578512,25.64158593,28.03287179
4/3/1906,29.15702474,21.59999996,20.17470736,22.47243581
4/4/1906,25.58677682,19.41818178,20.96276386,16.36958994
4/5/1906,20.42975203,19.814876,20.87320148,23.69724876
4/6/1906,18.78347104,20.29752062,21.63264721,21.3484827
4/7/1906,19.04132228,21.22314046,21.69900488,21.140605
4/8/1906,21.61983467,21.02479335,19.36163373,18.83592202
4/9/1906,20.23140492,21.02479335,21.70965744,24.37351902
4/10/1906,21.81818178,20.1917355,18.40491096,15.19387635
4/11/1906,21.02479335,19.62314046,18.00338828,15.83454549
4/12/1906,20.23140492,20.15206608,19.77752551,18.5064705
4/13/1906,19.31900823,21.71239666,19.65316396,26.64293965
4/14/1906,19.31900823,23.27272723,22.82647378,27.44715695
4/15/1906,21.81818178,24.19834707,25.11500254,29.98831841
4/16/1906,23.99999996,23.86776855,23.80995153,30.96382925
4/17/1906,23.99999996,23.27272723,24.84348134,27.75252202
4/18/1906,24.59504128,22.2809917,21.52798273,24.52175663
4/19/1906,23.00826442,23.00826442,21.95217411,28.27596296
4/20/1906,22.214876,25.1239669,26.86131275,28.31527639
4/21/1906,21.61983467,26.97520656,25.16627246,33.93596702
4/22/1906,25.1900826,26.44628095,25.95095989,29.30096891
4/23/1906,28.56198342,24.19834707,25.88682764,26.68369721
4/24/1906,27.17355367,23.73553715,23.01017855,23.58655393
4/25/1906,23.60330575,24.79338839,23.15166696,25.69243548
4/26/1906,21.81818178,25.91735533,25.09193414,31.83522355
4/27/1906,25.78512392,24.52892558,25.7356607,24.21475555
4/28/1906,26.77685946,22.80991731,23.89875842,20.49481106
4/29/1906,25.1900826,23.33884293,23.12949608,26.01352206
4/30/1906,21.61983467,25.0578512,23.21007551,29.4667387
5/1/1906,21.61983467,28.49586772,29.788956,20.04185244
5/2/1906,26.77685946,33.32231399,33.71560682,38.74562881
5/3/1906,26.77685946,36.69421481,33.05606186,26.07773567
5/4/1906,31.93388424,39.53719002,38.10128582,29.77188379
5/5/1906,41.25619828,39.1404958,40.98178244,43.53165211
5/6/1906,36.89256192,38.47933878,37.78551274,46.83875233
5/7/1906,40.46280985,37.02479333,34.58365866,37.38122206
5/8/1906,40.06611564,36.62809911,33.25817283,28.20067249
5/9/1906,34.90909085,37.28925613,33.96307593,26.59211742
5/10/1906,36.09917349,34.77685944,35.134557,38.97491992
5/11/1906,38.87603299,29.81818177,27.60059875,37.54610742
5/12/1906,36.89256192,25.65289252,24.13436375,30.52093208
5/13/1906,28.56198342,23.60330574,25.04928893,19.28230587
5/14/1906,23.99999996,22.61157021,24.55281113,17.18816239
5/15/1906,24.39669417,21.88429748,20.65947754,16.53984702
5/16/1906,22.4132231,21.15702476,22.74255426,18.26653209
5/17/1906,21.02479335,20.6809917,20.16850344,17.93358643
5/18/1906,22.214876,20.6809917,20.65848246,25.90700551
5/19/1906,20.23140492,21.14380162,20.70443014,20.29259415
5/20/1906,19.59669418,21.42148757,22.62934697,22.51834863
5/21/1906,22.214876,20.36363633,22.32840427,21.34219343
5/22/1906,21.61983467,19.41818178,19.42820743,24.22165319
5/23/1906,20.42975203,24.64132227,22.71119634,31.35844796
5/24/1906,19.04132228,30.19504127,28.4768872,26.5527062
5/25/1906,18.78347104,41.52066109,42.13975019,40.13295713
5/26/1906,36.09917349,45.61983463,45.42629886,45.19222707
5/27/1906,35.70247928,43.57024786,41.27050038,49.10947799
5/28/1906,52.76033049,35.23966936,32.66442432,34.62525026
5/29/1906,48.39669413,29.55371896,27.57407854,23.87498277
5/30/1906,29.55371896,30.94214871,31.86598156,30.85506989
5/31/1906,27.76859499,35.17355366,32.30391753,39.73688069
6/1/1906,31.33884292,36.76033052,38.23102024,47.14719429
6/2/1906,33.71900821,35.96694209,35.15835804,32.88589032
6/3/1906,40.46280985,31.99999994,33.39366405,32.42184786
6/4/1906,36.09917349,30.14876028,27.20263356,37.76384342
6/5/1906,31.33884292,30.47933879,27.45820869,25.97579515
6/6/1906,28.56198342,31.73553714,34.69765119,39.43005664
6/7/1906,30.54545449,33.5867768,30.97521302,34.53620843
6/8/1906,32.33057846,37.68595035,40.28317844,29.55183998
6/9/1906,32.33057846,42.31404952,43.83502545,51.00592906
6/10/1906,36.09917349,42.84297514,46.54234913,43.28531912
6/11/1906,44.6280991,38.41322308,39.52754046,30.75244507
6/12/1906,46.21487596,32.92561978,31.85403732,40.33228704
6/13/1906,37.68595035,32.52892557,35.18413203,36.54545191
6/14/1906,31.33884292,34.38016523,33.52877082,41.40521559
6/15/1906,29.75206607,35.70247928,39.07194177,45.03885688
6/16/1906,36.49586771,32.06611565,33.95240027,40.39213225
6/17/1906,36.89256192,29.48760326,31.40046299,31.76234478
6/18/1906,33.71900821,30.14876028,32.32109565,37.92742383
6/19/1906,25.58677682,34.97520655,32.04631197,35.47616292
6/20/1906,29.15702474,38.61157019,41.06047175,36.52338824
6/21/1906,35.70247928,37.88429746,41.20368377,42.33501994
6/22/1906,40.06611564,33.25619829,32.13835083,29.17325126
6/23/1906,40.06611564,28.09917351,25.71698347,31.45352989
6/24/1906,33.5206611,23.18677682,24.45140861,20.81984213
6/25/1906,26.18181814,20.29090906,21.68823325,22.93665621
6/26/1906,24.59504128,17.92396691,16.67581392,12.55033631
6/27/1906,18.78347104,17.17685948,17.40490207,12.56209055
6/28/1906,17.49421485,18.22148757,16.87686145,15.08345477
6/29/1906,17.49421485,21.11735534,19.11060912,23.08403196
6/30/1906,16.54214873,24.13223137,23.32957036,20.99753053
7/1/1906,20.62809914,25.25619831,25.50522523,30.76580148
7/2/1906,26.18181814,24.85950409,27.04679951,26.99013031
7/3/1906,25.58677682,23.14049583,21.43200146,20.26573726
7/4/1906,23.99999996,21.67272724,19.5312108,27.54378797
7/5/1906,24.9917355,19.51735534,18.88010055,20.27108052
7/6/1906,20.42975203,18.62479336,20.42142661,19.04726843
7/7/1906,19.59669418,16.89256196,17.99465584,19.39293163
7/8/1906,18.5256198,15.21322312,15.13748902,16.29591126
7/9/1906,17.75206609,13.56694213,12.92849868,14.92497533
7/10/1906,14.39999998,12.95867766,12.88185559,15.03476601
7/11/1906,13.48760328,12.80661155,11.65618686,11.87262363
7/12/1906,12.81322312,12.50247932,12.8046417,13.53897072
7/13/1906,12.57520659,11.98677684,11.88413799,15.44602571
7/14/1906,13.03140494,11.10082643,10.17479693,12.291416
7/15/1906,11.90082643,10.1752066,11.14631851,12.19508597
7/16/1906,11.02809916,9.276033042,10.1923557,11.73043789
7/17/1906,10.3735537,8.343801639,8.645704702,9.221311161
7/18/1906,9.123966927,7.82809916,8.406190793,6.193274774
7/19/1906,8.330578498,7.338842963,7.478762129,8.50432149
7/20/1906,7.576859491,7.047933872,7.016825824,8.382400497
7/21/1906,7.576859491,6.757024782,7.026495847,5.293708621
7/22/1906,6.862809906,6.757024782,6.525802013,8.433582654
7/23/1906,6.70413222,6.757024782,6.873943669,5.301675471
7/24/1906,6.70413222,6.532231394,6.536363424,5.306973527
7/25/1906,6.862809906,6.056198337,5.850355534,7.286759795
7/26/1906,6.70413222,5.633057842,5.984271141,5.748690055
7/27/1906,6.029752056,5.196694206,5.688932916,4.786430178
7/28/1906,5.434710735,4.786776852,4.903502029,5.126419643
7/29/1906,5.434710735,4.257851233,4.328087878,4.825940565
7/30/1906,4.720661149,3.821487597,3.763768907,4.097738034
7/31/1906,4.204958671,3.590082639,3.816318983,3.97739204
8/1/1906,3.847933878,3.404958672,3.683810978,4.323336565
8/2/1906,3.411570242,3.259504127,3.210760154,2.620276439
8/3/1906,3.510743796,2.948760326,2.924100717,2.209503214
8/4/1906,3.292561978,2.684297516,2.714450111,2.587933215
8/5/1906,2.975206607,2.552066111,2.78310022,2.454617839
8/6/1906,2.578512392,2.525619831,2.460194744,3.166563624
8/7/1906,2.49917355,2.49917355,2.447534206,1.873404664
8/8/1906,2.578512392,2.472727269,2.516054885,2.064052567
8/9/1906,2.49917355,2.472727269,2.23079865,1.982644754
8/10/1906,2.419834707,2.353719005,2.543318779,2.912161432
8/11/1906,2.49917355,2.181818178,2.396887047,2.268614486
8/12/1906,2.49917355,2.009917352,1.902789293,1.836854913
8/13/1906,2.062809914,1.904132228,1.977734837,2.079646655
8/14/1906,1.983471071,1.798347105,1.801757347,1.789451064
8/15/1906,1.983471071,1.669421485,1.567640508,1.192495614
8/16/1906,1.745454543,1.596694212,1.460460048,1.836188403
8/17/1906,1.6661157,1.550413221,1.510435379,1.455958051
8/18/1906,1.596694212,1.527272725,1.615399976,1.3581214
8/19/1906,1.527272725,1.550413221,1.46161282,1.393265055
8/20/1906,1.527272725,1.550413221,1.540539842,1.44262329
8/21/1906,1.527272725,1.504132229,1.604914133,1.324378789
8/22/1906,1.596694212,1.434710742,1.374968562,1.399818398
8/23/1906,1.527272725,1.328925618,1.419134428,1.310619213
8/24/1906,1.38842975,1.289256196,1.397440387,1.240238701
8/25/1906,1.38842975,1.170247932,1.10664122,1.520828035
8/26/1906,1.209917353,1.1107438,1.039811586,0.908404326
8/27/1906,1.269421485,1.031404957,1.043571511,1.18619252
8/28/1906,1.031404957,1.051239668,1.050019486,1.29503349
8/29/1906,1.031404957,1.090909089,1.020690336,1.285413957
8/30/1906,1.031404957,1.1107438,1.025660796,1.097245313
8/31/1906,1.090909089,1.13057851,1.159074111,1.131480197
9/1/1906,1.150413221,1.090909089,1.084225795,0.923621755
9/2/1906,1.090909089,1.1107438,1.006564193,1.3418629
9/3/1906,1.150413221,1.052561982,1.043880007,1.140243622
9/4/1906,1.031404957,1.016198345,0.989648384,1.08094808
9/5/1906,1.150413221,0.940165288,1.021150942,1.028478419
9/6/1906,0.975867767,0.922314048,0.848175881,0.783734223
9/7/1906,0.922314048,0.885950412,0.941319066,0.690631412
9/8/1906,0.922314048,0.849586775,0.933763631,0.800380911
9/9/1906,0.922314048,0.813223139,0.767535918,0.599444444
9/10/1906,0.813223139,0.813223139,0.870055072,0.984028657
9/11/1906,0.813223139,0.813223139,0.745313773,0.880607656
9/12/1906,0.813223139,0.849586775,0.878480191,0.988974662
9/13/1906,0.813223139,0.922314048,0.892756165,0.690428421
9/14/1906,0.813223139,0.958677684,0.976454631,0.997366402
9/15/1906,0.922314048,0.922314048,0.930426318,0.871496906
9/16/1906,1.031404957,0.849586775,0.897098345,0.604896
9/17/1906,0.922314048,0.776859503,0.732000464,0.803869428
9/18/1906,0.813223139,0.740495866,0.755302682,0.904681915
9/19/1906,0.813223139,0.667768594,0.68727486,0.567017183
9/20/1906,0.70413223,0.631404957,0.610515823,0.70606271
9/21/1906,0.70413223,0.595041321,0.57645986,0.735186223
9/22/1906,0.595041321,0.613553718,0.648057807,0.514269945
9/23/1906,0.595041321,0.613553718,0.646561321,0.577013759
9/24/1906,0.595041321,0.632066114,0.684607449,0.555038499
9/25/1906,0.650578511,0.649917354,0.630226066,0.777289374
9/26/1906,0.595041321,0.649917354,0.590516482,0.747880514
9/27/1906,0.650578511,0.649917354,0.595408341,0.48330868
9/28/1906,0.70413223,0.613553718,0.594869927,0.627883465
9/29/1906,0.595041321,0.649917354,0.657297934,0.557274843
9/30/1906,0.650578511,0.649917354,0.659904377,0.535920836
10/1/1906,0.595041321,0.649917354,0.662041099,0.764483909
10/2/1906,0.70413223,0.613553718,0.65684226,0.649004296
10/3/1906,0.650578511,0.595041321,0.581156372,0.541839322
10/4/1906,0.595041321,0.595041321,0.565237346,0.418066034
10/5/1906,0.595041321,0.595041321,0.646028508,0.580000704
10/6/1906,0.595041321,0.595041321,0.652218146,0.464639358
10/7/1906,0.595041321,0.595041321,0.618923516,0.749663399
10/8/1906,0.595041321,0.595041321,0.561848313,0.568024472
10/9/1906,0.595041321,0.578512396,0.610621376,0.449900242
10/10/1906,0.595041321,0.545454545,0.501246731,0.619558032
10/11/1906,0.595041321,0.528925619,0.555220759,0.451530665
10/12/1906,0.545454545,0.512396694,0.530370683,0.576745888
10/13/1906,0.495867768,0.512396694,0.521970369,0.437400265
10/14/1906,0.545454545,0.512396694,0.528126507,0.506271011
10/15/1906,0.495867768,0.512396694,0.474473517,0.383086616
10/16/1906,0.495867768,0.528925619,0.542316868,0.649285503
10/17/1906,0.545454545,0.545454545,0.51252613,0.471411442
10/18/1906,0.495867768,0.578512396,0.541040679,0.418240649
10/19/1906,0.545454545,0.595041321,0.624796095,0.495279644
10/20/1906,0.595041321,0.595041321,0.631671399,0.476632625
10/21/1906,0.595041321,0.595041321,0.628169673,0.492958211
10/22/1906,0.595041321,0.595041321,0.638248257,0.517090138
10/23/1906,0.595041321,0.595041321,0.626628273,0.595656488
10/24/1906,0.595041321,0.595041321,0.651947685,0.723068259
10/25/1906,0.595041321,0.613553718,0.568191013,0.433581119
10/26/1906,0.595041321,0.649917354,0.680543431,0.598800077
10/27/1906,0.595041321,0.668429751,0.706558412,0.563872902
10/28/1906,0.650578511,0.68628099,0.723241982,0.686717459
10/29/1906,0.70413223,0.668429751,0.663639694,0.546870072
10/30/1906,0.650578511,0.68628099,0.688970066,0.702107251
10/31/1906,0.70413223,0.741157023,0.804237161,0.602640234
11/1/1906,0.650578511,0.967272726,0.995679365,1.018362101
11/2/1906,0.70413223,2.05487603,2.134387564,2.312982411
11/3/1906,0.868760329,2.624793384,2.624355565,2.409403932
11/4/1906,1.328925618,2.763636359,2.915979472,2.978926359
11/5/1906,3.966942142,1.864462807,1.697603016,2.125549148
11/6/1906,2.578512392,1.368595039,1.402216031,1.219165325
11/7/1906,1.745454543,1.094214874,1.18957229,0.956388045
11/8/1906,1.269421485,0.978512395,0.922568909,1.084438032
